,stock,tradeDate,rets,factor
11725,000625.XSHE,2015-04-30,0,0.42116858380504596
11726,000651.XSHE,2015-04-30,0,0.4230445682178734
11727,000661.XSHE,2015-04-30,1,0.4152952067513395
11728,000703.XSHE,2015-04-30,0,0.426541104888912
11729,000708.XSHE,2015-04-30,0,0.4192692537717893
11731,000768.XSHE,2015-04-30,1,0.4285687348435698
11735,000800.XSHE,2015-04-30,0,0.4180912973731435
11736,000858.XSHE,2015-04-30,0,0.4281796910481303
11737,000876.XSHE,2015-04-30,0,0.41783152969358733
11738,000895.XSHE,2015-04-30,0,0.4216175478274279
11740,000963.XSHE,2015-04-30,1,0.41779819822760117
11741,000977.XSHE,2015-04-30,1,0.41805197462995747
11742,002001.XSHE,2015-04-30,1,0.4234126106106109
11743,002007.XSHE,2015-04-30,1,0.42097605714071024
11744,002008.XSHE,2015-04-30,1,0.4211574510478509
11745,002024.XSHE,2015-04-30,1,0.4262994920572533
11747,002032.XSHE,2015-04-30,0,0.4274547825989702
11749,002049.XSHE,2015-04-30,1,0.41549959917774315
11750,002050.XSHE,2015-04-30,1,0.42230856385932847
11751,002064.XSHE,2015-04-30,1,0.41980080348351595
11753,002129.XSHE,2015-04-30,1,0.42298247780777876
11756,002179.XSHE,2015-04-30,1,0.42737929487677917
11757,002202.XSHE,2015-04-30,1,0.42797039885516486
11758,002230.XSHE,2015-04-30,0,0.42023177730122246
11759,002236.XSHE,2015-04-30,1,0.4164052177907761
11760,002241.XSHE,2015-04-30,1,0.42954590971996387
11761,002252.XSHE,2015-04-30,0,0.42031026012028794
11762,002271.XSHE,2015-04-30,1,0.4168153203231296
11763,002304.XSHE,2015-04-30,0,0.4194538013268164
11764,002311.XSHE,2015-04-30,1,0.4143065961754843
11767,002410.XSHE,2015-04-30,1,0.4263200062333994
11768,002414.XSHE,2015-04-30,1,0.4222851969672211
11769,002415.XSHE,2015-04-30,1,0.4232929208214772
11771,002460.XSHE,2015-04-30,1,0.4238506052630408
11772,002466.XSHE,2015-04-30,1,0.4211098614901641
11773,002475.XSHE,2015-04-30,1,0.4176994317315333
11774,002493.XSHE,2015-04-30,1,0.42232750187747
11776,002568.XSHE,2015-04-30,1,0.42276030199223325
11777,002594.XSHE,2015-04-30,1,0.41582441987447233
11778,002600.XSHE,2015-04-30,1,0.41869193605184685
11783,002709.XSHE,2015-04-30,1,0.416012007995072
11784,002714.XSHE,2015-04-30,1,0.4179486707290083
11786,300003.XSHE,2015-04-30,1,0.42453199402945924
11787,300014.XSHE,2015-04-30,1,0.43155411642771546
11788,300015.XSHE,2015-04-30,1,0.4246577631073149
11792,300124.XSHE,2015-04-30,1,0.4253434092874789
11794,300144.XSHE,2015-04-30,1,0.4256902666546992
11795,300274.XSHE,2015-04-30,0,0.42630388544362535
11797,300347.XSHE,2015-04-30,1,0.41573942483295834
11799,300413.XSHE,2015-04-30,1,0.42137578649935525
11803,600009.XSHG,2015-04-30,0,0.42136431831327015
11804,600010.XSHG,2015-04-30,0,0.4197139681606345
11805,600011.XSHG,2015-04-30,0,0.42683357474464184
11808,600018.XSHG,2015-04-30,0,0.4343440280276637
11809,600019.XSHG,2015-04-30,0,0.4215798930689076
11810,600028.XSHG,2015-04-30,0,0.4211348680752556
11811,600029.XSHG,2015-04-30,0,0.4269936665985187
11813,600031.XSHG,2015-04-30,1,0.4289663397174756
11815,600048.XSHG,2015-04-30,0,0.4284511061535938
11816,600050.XSHG,2015-04-30,0,0.4256449268993804
11818,600079.XSHG,2015-04-30,1,0.418117138244452
11819,600085.XSHG,2015-04-30,1,0.42309130895818836
11820,600104.XSHG,2015-04-30,0,0.4197318987914818
11822,600111.XSHG,2015-04-30,0,0.42308519827363406
11823,600115.XSHG,2015-04-30,0,0.42174911910858
11825,600143.XSHG,2015-04-30,1,0.42013757288465053
11829,600183.XSHG,2015-04-30,1,0.4207676392846171
11830,600196.XSHG,2015-04-30,1,0.4175361288287827
11831,600276.XSHG,2015-04-30,0,0.418488244630969
11832,600309.XSHG,2015-04-30,0,0.4227753333999708
11833,600332.XSHG,2015-04-30,1,0.41977113867765725
11835,600352.XSHG,2015-04-30,1,0.4253539692444863
11836,600362.XSHG,2015-04-30,0,0.42784657044612284
11837,600383.XSHG,2015-04-30,0,0.4234568464294677
11838,600406.XSHG,2015-04-30,1,0.4163609242388407
11839,600426.XSHG,2015-04-30,0,0.4266347561322077
11840,600436.XSHG,2015-04-30,1,0.4245730589221561
11842,600489.XSHG,2015-04-30,0,0.4176272723391008
11843,600519.XSHG,2015-04-30,0,0.4230180434336074
11844,600547.XSHG,2015-04-30,0,0.4232642863315803
11845,600570.XSHG,2015-04-30,0,0.4206666558150545
11847,600585.XSHG,2015-04-30,0,0.41884358158619645
11848,600588.XSHG,2015-04-30,1,0.4162224549916449
11849,600600.XSHG,2015-04-30,1,0.4203991332429011
11851,600655.XSHG,2015-04-30,0,0.4216336982813428
11852,600660.XSHG,2015-04-30,0,0.41367808375892917
11853,600690.XSHG,2015-04-30,0,0.4245235255003262
11854,600741.XSHG,2015-04-30,0,0.4280537655849386
11857,600763.XSHG,2015-04-30,1,0.4187109368110261
11858,600795.XSHG,2015-04-30,0,0.42015138525098955
11859,600809.XSHG,2015-04-30,0,0.4222605166148415
11863,600872.XSHG,2015-04-30,0,0.41312796159451215
11864,600886.XSHG,2015-04-30,0,0.42002551608960176
11865,600887.XSHG,2015-04-30,1,0.4185631085201928
11866,600893.XSHG,2015-04-30,1,0.42579963992315817
11867,600900.XSHG,2015-04-30,0,0.42994809250310984
11870,601006.XSHG,2015-04-30,0,0.4315961986652615
11872,601012.XSHG,2015-04-30,1,0.41628480651855376
11873,601021.XSHG,2015-04-30,1,0.42239548884085737
11874,601088.XSHG,2015-04-30,0,0.42137782961718956
11875,601100.XSHG,2015-04-30,1,0.4161340178578364
11876,601111.XSHG,2015-04-30,0,0.4257194807085125
11879,601186.XSHG,2015-04-30,0,0.41711559346436466
11881,601225.XSHG,2015-04-30,0,0.4202891292703744
11882,601231.XSHG,2015-04-30,0,0.4183008247287871
11883,601238.XSHG,2015-04-30,0,0.41860427290763796
11890,601390.XSHG,2015-04-30,0,0.42196496907529724
11892,601600.XSHG,2015-04-30,0,0.42295692084603637
11894,601607.XSHG,2015-04-30,0,0.4195798983086912
11895,601618.XSHG,2015-04-30,0,0.41953849333536847
11897,601633.XSHG,2015-04-30,0,0.4240956254265559
11898,601668.XSHG,2015-04-30,0,0.42566308064534647
11899,601669.XSHG,2015-04-30,0,0.4193821683568472
11901,601766.XSHG,2015-04-30,0,0.4150200938636397
11903,601799.XSHG,2015-04-30,1,0.42666771547468546
11904,601800.XSHG,2015-04-30,0,0.4256669725534741
11905,601808.XSHG,2015-04-30,0,0.4240804679991222
11907,601857.XSHG,2015-04-30,0,0.41805828256017447
11908,601877.XSHG,2015-04-30,0,0.425057803569933
11910,601898.XSHG,2015-04-30,0,0.42444697390729696
11913,601919.XSHG,2015-04-30,0,0.4151345094478216
11914,601933.XSHG,2015-04-30,1,0.4233733969878854
11917,601989.XSHG,2015-04-30,1,0.42267187892516034
11920,603288.XSHG,2015-04-30,0,0.4204455991666945
11922,603369.XSHG,2015-04-30,1,0.42005217619804075
11924,603806.XSHG,2015-04-30,0,0.420220039431629
11927,603993.XSHG,2015-04-30,0,0.42177460765404545
11929,000002.XSHE,2015-05-29,1,0.4299229278640453
11930,000063.XSHE,2015-05-29,0,0.42907261765959703
11931,000066.XSHE,2015-05-29,1,0.42459021133730246
11932,000069.XSHE,2015-05-29,1,0.43082100473847423
11933,000100.XSHE,2015-05-29,0,0.42828768084263547
11934,000157.XSHE,2015-05-29,0,0.4257558837570769
11936,000301.XSHE,2015-05-29,1,0.4212074581333115
11937,000333.XSHE,2015-05-29,1,0.42121518660804236
11938,000338.XSHE,2015-05-29,1,0.42600229557982794
11939,000425.XSHE,2015-05-29,0,0.4217297774852051
11940,000538.XSHE,2015-05-29,1,0.4317915811314594
11941,000568.XSHE,2015-05-29,1,0.42697591885922576
11942,000596.XSHE,2015-05-29,1,0.4250298514572471
11943,000625.XSHE,2015-05-29,1,0.4230409068644505
11944,000651.XSHE,2015-05-29,1,0.42705230170078956
11945,000661.XSHE,2015-05-29,0,0.42482287995588275
11946,000703.XSHE,2015-05-29,0,0.4262466262658094
11949,000768.XSHE,2015-05-29,1,0.42011298244047646
11953,000800.XSHE,2015-05-29,1,0.423494779889921
11954,000858.XSHE,2015-05-29,1,0.429283583186326
11955,000876.XSHE,2015-05-29,0,0.4274100521343304
11956,000895.XSHE,2015-05-29,0,0.4328325672898154
11958,000963.XSHE,2015-05-29,1,0.4261801256547779
11959,000977.XSHE,2015-05-29,0,0.422875814656913
11960,002001.XSHE,2015-05-29,0,0.4230216446112265
11961,002007.XSHE,2015-05-29,0,0.42293052541159365
11962,002008.XSHE,2015-05-29,1,0.4185275167884566
11963,002024.XSHE,2015-05-29,0,0.4297124432063389
11965,002032.XSHE,2015-05-29,0,0.4243011108131369
11967,002049.XSHE,2015-05-29,0,0.43011234613896515
11969,002064.XSHE,2015-05-29,0,0.4250125489648434
11971,002129.XSHE,2015-05-29,0,0.419056567290923
11973,002157.XSHE,2015-05-29,1,0.42712935050820533
11974,002179.XSHE,2015-05-29,0,0.42106301193425066
11975,002202.XSHE,2015-05-29,0,0.4220036966413545
11976,002230.XSHE,2015-05-29,0,0.42445610272530265
11977,002236.XSHE,2015-05-29,0,0.4254454806319866
11978,002241.XSHE,2015-05-29,0,0.42501993225831386
11979,002252.XSHE,2015-05-29,1,0.4288646949219256
11980,002271.XSHE,2015-05-29,0,0.41996882680237263
11981,002304.XSHE,2015-05-29,1,0.43205761862287245
11982,002311.XSHE,2015-05-29,0,0.42152271445875833
11984,002371.XSHE,2015-05-29,0,0.4251809350381582
11985,002410.XSHE,2015-05-29,0,0.4218944871185984
11987,002415.XSHE,2015-05-29,1,0.4261928902595142
11989,002460.XSHE,2015-05-29,0,0.4292798636603684
11990,002466.XSHE,2015-05-29,0,0.4247492609149071
11991,002475.XSHE,2015-05-29,1,0.42562978608641816
11992,002493.XSHE,2015-05-29,0,0.42278174081889186
11993,002555.XSHE,2015-05-29,0,0.4272647712816878
11994,002568.XSHE,2015-05-29,0,0.4242252647964149
11996,002600.XSHE,2015-05-29,0,0.42386756493194866
12001,002709.XSHE,2015-05-29,0,0.4242992789324345
12002,002714.XSHE,2015-05-29,1,0.4219588285229198
12004,300003.XSHE,2015-05-29,0,0.4213786445518661
12005,300014.XSHE,2015-05-29,0,0.41954281691510764
12006,300015.XSHE,2015-05-29,1,0.4208784082502619
12010,300124.XSHE,2015-05-29,0,0.4246326012976801
12011,300142.XSHE,2015-05-29,1,0.425990189388768
12012,300144.XSHE,2015-05-29,0,0.42075337138237695
12013,300274.XSHE,2015-05-29,0,0.4254613196013649
12015,300347.XSHE,2015-05-29,0,0.42337419668853865
12016,300408.XSHE,2015-05-29,0,0.42695115372121895
12017,300413.XSHE,2015-05-29,0,0.4259878635270613
12021,600009.XSHG,2015-05-29,1,0.4248008705468167
12022,600010.XSHG,2015-05-29,0,0.4292890655999521
12023,600011.XSHG,2015-05-29,1,0.4331674432201329
12026,600018.XSHG,2015-05-29,0,0.4297889173562351
12027,600019.XSHG,2015-05-29,1,0.4247630402284208
12028,600028.XSHG,2015-05-29,1,0.42119921995518167
12029,600029.XSHG,2015-05-29,1,0.42791200580676364
12031,600031.XSHG,2015-05-29,0,0.42160103989362535
12033,600048.XSHG,2015-05-29,1,0.4243486836096398
12034,600050.XSHG,2015-05-29,0,0.4270548788029718
12036,600079.XSHG,2015-05-29,0,0.4185594193217702
12037,600085.XSHG,2015-05-29,1,0.42144026802791656
12038,600104.XSHG,2015-05-29,1,0.42829736423244114
12040,600111.XSHG,2015-05-29,0,0.4317478004504934
12041,600115.XSHG,2015-05-29,1,0.4333421747244722
12043,600143.XSHG,2015-05-29,0,0.43794314347219665
12045,600161.XSHG,2015-05-29,0,0.42517756194001366
12046,600176.XSHG,2015-05-29,1,0.4223711378348711
12047,600183.XSHG,2015-05-29,0,0.4306373104670588
12048,600196.XSHG,2015-05-29,0,0.4254111702515103
12049,600276.XSHG,2015-05-29,1,0.43200667114546426
12050,600309.XSHG,2015-05-29,0,0.43092082645574825
12051,600332.XSHG,2015-05-29,0,0.4227267837492758
12053,600352.XSHG,2015-05-29,0,0.4231639939798852
12054,600362.XSHG,2015-05-29,0,0.43175732369114894
12055,600383.XSHG,2015-05-29,1,0.42537455852276046
12056,600406.XSHG,2015-05-29,0,0.4218665304544991
12057,600426.XSHG,2015-05-29,1,0.42297879574497477
12058,600436.XSHG,2015-05-29,0,0.42308911766551627
12059,600438.XSHG,2015-05-29,0,0.43191389295855165
12060,600489.XSHG,2015-05-29,0,0.42644871644661386
12061,600519.XSHG,2015-05-29,1,0.42964475953885367
12062,600547.XSHG,2015-05-29,0,0.4283345908535032
12063,600570.XSHG,2015-05-29,0,0.4288976852015147
12064,600584.XSHG,2015-05-29,0,0.4242228725874076
12065,600585.XSHG,2015-05-29,0,0.42695121117215795
12066,600588.XSHG,2015-05-29,0,0.4271025442466195
12067,600600.XSHG,2015-05-29,1,0.42685407597143565
12068,600606.XSHG,2015-05-29,0,0.4266064450168572
12069,600655.XSHG,2015-05-29,0,0.4247216672571407
12070,600660.XSHG,2015-05-29,0,0.43347007480567135
12071,600690.XSHG,2015-05-29,1,0.42356136023291885
12072,600741.XSHG,2015-05-29,1,0.4228697553783268
12076,600795.XSHG,2015-05-29,1,0.43194907577063724
12077,600809.XSHG,2015-05-29,1,0.4286058779432697
12079,600845.XSHG,2015-05-29,1,0.42737495832106376
12082,600886.XSHG,2015-05-29,1,0.42638154399146844
12083,600887.XSHG,2015-05-29,1,0.4268071692960212
12084,600893.XSHG,2015-05-29,0,0.42279090428512006
12085,600900.XSHG,2015-05-29,1,0.42392888847615173
12088,601006.XSHG,2015-05-29,1,0.42304905774917784
12090,601012.XSHG,2015-05-29,0,0.42546318845552844
12091,601021.XSHG,2015-05-29,1,0.4230135419054487
12092,601088.XSHG,2015-05-29,1,0.42751328080455986
12093,601100.XSHG,2015-05-29,1,0.4281546782671253
12094,601111.XSHG,2015-05-29,1,0.42647280485651834
12097,601186.XSHG,2015-05-29,0,0.42740330232484514
12100,601225.XSHG,2015-05-29,0,0.42556365286716796
12101,601231.XSHG,2015-05-29,0,0.43038157820821005
12102,601238.XSHG,2015-05-29,1,0.4234449493337543
12109,601390.XSHG,2015-05-29,0,0.43059698332315866
12111,601600.XSHG,2015-05-29,1,0.426470917451046
12113,601607.XSHG,2015-05-29,0,0.4299866330038359
12114,601618.XSHG,2015-05-29,0,0.42699737657830766
12116,601633.XSHG,2015-05-29,1,0.4278457716620469
12117,601668.XSHG,2015-05-29,0,0.41824522830491734
12118,601669.XSHG,2015-05-29,0,0.4236795246298458
12122,601799.XSHG,2015-05-29,0,0.4346290761057997
12123,601800.XSHG,2015-05-29,1,0.4308746614689946
12124,601808.XSHG,2015-05-29,1,0.4227744792583786
12126,601857.XSHG,2015-05-29,1,0.4305812389247382
12129,601898.XSHG,2015-05-29,1,0.4289249807273023
12130,601899.XSHG,2015-05-29,0,0.42509568399410336
12132,601919.XSHG,2015-05-29,1,0.4314621867251944
12133,601933.XSHG,2015-05-29,0,0.4162632803500296
12137,601989.XSHG,2015-05-29,0,0.4221996327815
12139,603019.XSHG,2015-05-29,0,0.4263667832696368
12140,603288.XSHG,2015-05-29,0,0.42790450765480087
12142,603369.XSHG,2015-05-29,0,0.42355292980690684
12147,603993.XSHG,2015-05-29,0,0.4229582374786477
12149,000002.XSHE,2015-06-30,1,0.42333165410029966
12150,000063.XSHE,2015-06-30,1,0.4267226547566233
12152,000069.XSHE,2015-06-30,0,0.42583221677345706
12153,000100.XSHE,2015-06-30,0,0.4270884982077862
12154,000157.XSHE,2015-06-30,0,0.4246456449408525
12157,000333.XSHE,2015-06-30,1,0.42967004372342416
12158,000338.XSHE,2015-06-30,0,0.4245624696839534
12159,000425.XSHE,2015-06-30,0,0.42542925249922836
12160,000538.XSHE,2015-06-30,0,0.422735052037216
12161,000568.XSHE,2015-06-30,0,0.4273929524585373
12162,000596.XSHE,2015-06-30,0,0.4247523311306317
12163,000625.XSHE,2015-06-30,0,0.42574169607411283
12164,000651.XSHE,2015-06-30,0,0.4269665978668412
12165,000661.XSHE,2015-06-30,1,0.4254020447180079
12166,000703.XSHE,2015-06-30,0,0.42293695057085406
12169,000768.XSHE,2015-06-30,0,0.4267166530136823
12173,000800.XSHE,2015-06-30,0,0.4245668243242986
12174,000858.XSHE,2015-06-30,0,0.4283748035545662
12175,000876.XSHE,2015-06-30,1,0.4245820240689917
12176,000895.XSHE,2015-06-30,1,0.4216902455605596
12177,000938.XSHE,2015-06-30,0,0.4255276248265632
12179,000977.XSHE,2015-06-30,1,0.42347168799802726
12181,002007.XSHE,2015-06-30,1,0.4242167533018862
12182,002008.XSHE,2015-06-30,1,0.42514331194392185
12183,002024.XSHE,2015-06-30,1,0.42658805084472323
12185,002032.XSHE,2015-06-30,1,0.4251900601223592
12187,002049.XSHE,2015-06-30,1,0.4238517793951362
12188,002050.XSHE,2015-06-30,0,0.42855305950417766
12189,002064.XSHE,2015-06-30,0,0.4233841739871441
12191,002129.XSHE,2015-06-30,0,0.4215881887303896
12193,002157.XSHE,2015-06-30,1,0.4283111555984886
12194,002179.XSHE,2015-06-30,1,0.42548942217102204
12195,002202.XSHE,2015-06-30,0,0.4251737727127835
12196,002230.XSHE,2015-06-30,1,0.4267245061234753
12197,002236.XSHE,2015-06-30,1,0.4268192018272531
12198,002241.XSHE,2015-06-30,0,0.4250753833232263
12199,002252.XSHE,2015-06-30,1,0.4263843942603333
12200,002271.XSHE,2015-06-30,0,0.4246441719380286
12201,002304.XSHE,2015-06-30,1,0.42592899977541276
12202,002311.XSHE,2015-06-30,1,0.4237200711283356
12205,002410.XSHE,2015-06-30,1,0.4243653055735208
12207,002415.XSHE,2015-06-30,0,0.4255321165964452
12209,002460.XSHE,2015-06-30,0,0.4251622410405637
12210,002466.XSHE,2015-06-30,1,0.4257751600971965
12211,002475.XSHE,2015-06-30,1,0.422886316742478
12212,002493.XSHE,2015-06-30,0,0.425706268602393
12214,002568.XSHE,2015-06-30,0,0.42344567135928757
12215,002594.XSHE,2015-06-30,1,0.4261636644886242
12216,002600.XSHE,2015-06-30,0,0.4232440893335045
12217,002601.XSHE,2015-06-30,0,0.4216719749957516
12219,002607.XSHE,2015-06-30,0,0.42686252111021883
12221,002709.XSHE,2015-06-30,1,0.4265800605431701
12222,002714.XSHE,2015-06-30,1,0.4235418958136531
12224,300003.XSHE,2015-06-30,1,0.4273560561103043
12225,300014.XSHE,2015-06-30,0,0.4281350534362903
12226,300015.XSHE,2015-06-30,1,0.42181201553629133
12230,300124.XSHE,2015-06-30,1,0.42660755754034096
12233,300274.XSHE,2015-06-30,0,0.4243126521718814
12235,300347.XSHE,2015-06-30,1,0.425688557078784
12236,300408.XSHE,2015-06-30,1,0.4232606151993398
12237,300413.XSHE,2015-06-30,0,0.42802766683189225
12241,600009.XSHG,2015-06-30,1,0.42525334121588004
12242,600010.XSHG,2015-06-30,0,0.42512368124875005
12243,600011.XSHG,2015-06-30,0,0.42601679886001714
12246,600018.XSHG,2015-06-30,1,0.42748604254442457
12247,600019.XSHG,2015-06-30,0,0.424619928220735
12248,600028.XSHG,2015-06-30,0,0.42753749469177543
12249,600029.XSHG,2015-06-30,0,0.42767062012557067
12251,600031.XSHG,2015-06-30,0,0.4283168529535834
12253,600048.XSHG,2015-06-30,0,0.4270940906523037
12254,600050.XSHG,2015-06-30,0,0.4273960128590282
12256,600079.XSHG,2015-06-30,1,0.4233619726142327
12257,600085.XSHG,2015-06-30,0,0.4235527545270549
12258,600104.XSHG,2015-06-30,1,0.4266184282324512
12260,600111.XSHG,2015-06-30,0,0.42585058536827797
12261,600115.XSHG,2015-06-30,0,0.423877030004171
12263,600143.XSHG,2015-06-30,0,0.4214719937826549
12264,600150.XSHG,2015-06-30,0,0.4237202350211641
12265,600161.XSHG,2015-06-30,0,0.42428933628163573
12266,600176.XSHG,2015-06-30,1,0.42560823662946135
12267,600183.XSHG,2015-06-30,0,0.4251647412435893
12268,600196.XSHG,2015-06-30,1,0.42493882107897635
12269,600276.XSHG,2015-06-30,1,0.4263124555739552
12270,600309.XSHG,2015-06-30,0,0.4248977204237663
12271,600332.XSHG,2015-06-30,0,0.4230815740837264
12273,600352.XSHG,2015-06-30,0,0.42717985933648606
12274,600362.XSHG,2015-06-30,0,0.4241793244912312
12275,600383.XSHG,2015-06-30,1,0.4283274684875901
12276,600406.XSHG,2015-06-30,0,0.4264580470389813
12277,600426.XSHG,2015-06-30,0,0.421258806437622
12278,600436.XSHG,2015-06-30,1,0.4255058030693646
12279,600438.XSHG,2015-06-30,0,0.42290795300384026
12281,600519.XSHG,2015-06-30,1,0.42732525395646587
12282,600547.XSHG,2015-06-30,0,0.42827172482555903
12283,600570.XSHG,2015-06-30,0,0.42647048427152656
12284,600584.XSHG,2015-06-30,1,0.4228952903165913
12285,600585.XSHG,2015-06-30,0,0.4254066743584978
12286,600588.XSHG,2015-06-30,0,0.4267309803897614
12287,600600.XSHG,2015-06-30,0,0.42663132022801176
12288,600606.XSHG,2015-06-30,0,0.42515022808454583
12289,600655.XSHG,2015-06-30,1,0.42294630565385666
12290,600660.XSHG,2015-06-30,1,0.42708276644172993
12291,600690.XSHG,2015-06-30,0,0.42884994271969207
12292,600741.XSHG,2015-06-30,0,0.4263674117180106
12296,600795.XSHG,2015-06-30,0,0.42669744849420554
12297,600809.XSHG,2015-06-30,0,0.4276717873721756
12299,600845.XSHG,2015-06-30,0,0.42559731948075713
12303,600887.XSHG,2015-06-30,1,0.42679220024338516
12304,600893.XSHG,2015-06-30,1,0.4210290423177908
12308,601006.XSHG,2015-06-30,0,0.4276058768648456
12310,601012.XSHG,2015-06-30,0,0.42274870776692625
12312,601088.XSHG,2015-06-30,0,0.42642587218156625
12313,601100.XSHG,2015-06-30,0,0.42594117165076306
12317,601186.XSHG,2015-06-30,1,0.4261183356770499
12320,601225.XSHG,2015-06-30,0,0.42485035182880354
12321,601231.XSHG,2015-06-30,1,0.4267612512087976
12322,601238.XSHG,2015-06-30,1,0.42871474263008047
12329,601390.XSHG,2015-06-30,1,0.4220882510231823
12331,601600.XSHG,2015-06-30,0,0.42760485791406794
12333,601607.XSHG,2015-06-30,1,0.4254365913519163
12334,601618.XSHG,2015-06-30,1,0.42757660807596376
12337,601668.XSHG,2015-06-30,0,0.4287122647575239
12338,601669.XSHG,2015-06-30,0,0.42220465159552434
12340,601766.XSHG,2015-06-30,0,0.42549306496266137
12342,601799.XSHG,2015-06-30,0,0.4254003019879775
12343,601800.XSHG,2015-06-30,0,0.42317887062437237
12344,601808.XSHG,2015-06-30,0,0.4234743686174332
12346,601857.XSHG,2015-06-30,1,0.4246132940938348
12348,601888.XSHG,2015-06-30,1,0.4228969789156614
12349,601898.XSHG,2015-06-30,0,0.42682763286199277
12350,601899.XSHG,2015-06-30,0,0.42899229761538993
12352,601919.XSHG,2015-06-30,0,0.4259188103968426
12353,601933.XSHG,2015-06-30,1,0.4289554813339607
12357,601989.XSHG,2015-06-30,1,0.42800076024195216
12359,603019.XSHG,2015-06-30,0,0.42448689821186447
12360,603288.XSHG,2015-06-30,1,0.4226316211869339
12365,603899.XSHG,2015-06-30,1,0.42391529867202526
12367,603993.XSHG,2015-06-30,1,0.4247763322702218
12369,000002.XSHE,2015-07-31,1,0.4253459880058372
12370,000063.XSHE,2015-07-31,0,0.4203138488394494
12372,000069.XSHE,2015-07-31,0,0.41523571153842376
12373,000100.XSHE,2015-07-31,0,0.41583850320686605
12374,000157.XSHE,2015-07-31,1,0.418655681821812
12377,000333.XSHE,2015-07-31,0,0.4206492807278906
12378,000338.XSHE,2015-07-31,0,0.4155900252654799
12379,000425.XSHE,2015-07-31,1,0.4132718364421369
12380,000538.XSHE,2015-07-31,1,0.41442033427507735
12381,000568.XSHE,2015-07-31,1,0.41415027336987476
12382,000596.XSHE,2015-07-31,0,0.4120199795397994
12383,000625.XSHE,2015-07-31,0,0.4197012488634206
12384,000651.XSHE,2015-07-31,0,0.4222030802830478
12385,000661.XSHE,2015-07-31,0,0.4166658286116777
12386,000703.XSHE,2015-07-31,0,0.4152057817241839
12388,000725.XSHE,2015-07-31,0,0.41707710248034024
12389,000768.XSHE,2015-07-31,0,0.4253072466000755
12393,000800.XSHE,2015-07-31,1,0.41441870852475476
12395,000876.XSHE,2015-07-31,1,0.4200927060051189
12396,000895.XSHE,2015-07-31,1,0.4150400727581829
12397,000938.XSHE,2015-07-31,1,0.4139031548902281
12399,000977.XSHE,2015-07-31,0,0.4212322043533526
12400,002001.XSHE,2015-07-31,1,0.4141949372779785
12401,002007.XSHE,2015-07-31,1,0.4216281915364921
12402,002008.XSHE,2015-07-31,0,0.4155834542273405
12403,002024.XSHE,2015-07-31,1,0.4200144315162463
12405,002032.XSHE,2015-07-31,1,0.4164379670601958
12406,002044.XSHE,2015-07-31,1,0.42082819489965184
12407,002049.XSHE,2015-07-31,0,0.4188206410726595
12408,002050.XSHE,2015-07-31,0,0.4242887794357684
12409,002064.XSHE,2015-07-31,0,0.4144655739683548
12411,002129.XSHE,2015-07-31,0,0.4136228341070119
12413,002157.XSHE,2015-07-31,0,0.4173247574903786
12414,002179.XSHE,2015-07-31,0,0.4186294183884601
12415,002202.XSHE,2015-07-31,1,0.4172164639040975
12416,002230.XSHE,2015-07-31,0,0.4197550329808626
12417,002236.XSHE,2015-07-31,1,0.414404831596192
12418,002241.XSHE,2015-07-31,0,0.41350301742586415
12419,002252.XSHE,2015-07-31,1,0.4187873085731436
12420,002271.XSHE,2015-07-31,1,0.41834724313981564
12421,002304.XSHE,2015-07-31,1,0.421404172309788
12422,002311.XSHE,2015-07-31,0,0.4082631821966342
12429,002460.XSHE,2015-07-31,1,0.42191556139327263
12430,002466.XSHE,2015-07-31,1,0.41588384133488004
12431,002475.XSHE,2015-07-31,0,0.4194738697111568
12432,002493.XSHE,2015-07-31,1,0.4139704183745463
12434,002568.XSHE,2015-07-31,0,0.4179550483020874
12435,002594.XSHE,2015-07-31,1,0.42532262467808074
12436,002600.XSHE,2015-07-31,1,0.4164121351355326
12437,002601.XSHE,2015-07-31,0,0.4106584013942716
12439,002607.XSHE,2015-07-31,1,0.4155174032654394
12441,002709.XSHE,2015-07-31,0,0.41645723344977376
12442,002714.XSHE,2015-07-31,0,0.4151794907656258
12444,300003.XSHE,2015-07-31,0,0.4254635451502547
12445,300014.XSHE,2015-07-31,1,0.4164998024824608
12446,300015.XSHE,2015-07-31,0,0.4256923758289621
12449,300122.XSHE,2015-07-31,0,0.4203457159213266
12450,300124.XSHE,2015-07-31,0,0.4234019556859326
12452,300144.XSHE,2015-07-31,0,0.42063464401384376
12453,300274.XSHE,2015-07-31,0,0.4180825482051951
12455,300347.XSHE,2015-07-31,0,0.41616792698145344
12456,300408.XSHE,2015-07-31,0,0.4219879391784965
12457,300413.XSHE,2015-07-31,0,0.41886681656745534
12461,600009.XSHG,2015-07-31,1,0.4233287763592616
12462,600010.XSHG,2015-07-31,1,0.41614019182427875
12463,600011.XSHG,2015-07-31,0,0.4153815570662839
12466,600018.XSHG,2015-07-31,1,0.41985251292930403
12467,600019.XSHG,2015-07-31,0,0.4095817817384853
12468,600028.XSHG,2015-07-31,0,0.4181292906717121
12469,600029.XSHG,2015-07-31,0,0.4143519205220637
12471,600031.XSHG,2015-07-31,1,0.4178126466417797
12473,600048.XSHG,2015-07-31,1,0.417578503879466
12474,600050.XSHG,2015-07-31,1,0.4169662545758892
12476,600079.XSHG,2015-07-31,1,0.42304974602657447
