,,PCT_CHG
2021-04-30,002032.SZ,5.380852550663873
2021-05-31,600848.SH,5.393586005830908
2021-09-30,000333.SZ,5.454545454545445
2021-04-30,600233.SH,5.461056401074305
2021-04-30,002230.SZ,5.4624456859093895
2021-05-31,002050.SZ,5.49130902288395
2021-02-26,601398.SH,5.5009823182711415
2021-02-26,600760.SH,5.516523549310426
2021-07-30,000708.SZ,5.51823416506716
2021-03-31,601788.SH,5.519480519480502
2021-07-30,002024.SZ,5.5456171735241755
2021-08-31,601857.SH,5.55555555555558
2021-09-30,600606.SH,5.617977528089901
2021-02-26,002252.SZ,5.6708160442600075
2021-08-31,600031.SH,5.680902497985496
2021-05-31,600837.SH,5.691056910569103
2021-06-30,000063.SZ,5.693384223918563
2021-11-30,600519.SH,5.733045649697721
2021-02-26,600585.SH,5.749405233941318
2021-04-30,000860.SZ,5.7958661836778225
2021-09-30,600340.SH,5.804749340369386
2021-04-30,000001.SZ,5.8155383916401515
2021-02-26,600000.SH,5.823293172690747
2021-04-30,002007.SZ,5.8616352201257715
2021-05-31,600309.SH,5.8789176562195955
2021-02-26,002024.SZ,5.9001512859303995
2021-03-31,600655.SH,5.928853754940722
2021-09-30,600872.SH,5.956738768718783
2021-05-31,000166.SZ,5.973451327433632
2021-04-30,600061.SH,5.97381342062191
2021-10-29,600703.SH,6.0271378983906665
2021-10-29,600845.SH,6.060606060606077
2021-11-30,600183.SH,6.067415730337089
2021-08-31,601155.SH,6.125670982001896
2021-11-30,600150.SH,6.252771618625275
2021-07-30,000800.SZ,6.253623146611664
2021-04-30,600690.SH,6.2540089801154775
2021-07-30,600018.SH,6.256285716988397
2021-10-29,002157.SZ,6.256627783669133
2021-03-31,000651.SZ,6.271186440677989
2021-10-29,600104.SH,6.2893081761006275
2021-03-31,600600.SH,6.291598643727236
2021-03-31,600809.SH,6.291919514532074
2021-05-31,601166.SH,6.301747930082802
2021-08-31,600299.SH,6.337371854613227
2021-09-30,601727.SH,6.339468302658502
2021-04-30,000858.SZ,6.351220240316446
2021-11-30,600111.SH,6.363636363636349
2021-11-30,600406.SH,6.370408425378882
2021-08-31,001979.SZ,6.410256410256432
2021-04-30,600111.SH,6.433054393305437
2021-10-29,002007.SZ,6.451612903225801
2021-11-30,002120.SZ,6.480985538296724
2021-06-30,601788.SH,6.488095238095237
2021-10-29,002202.SZ,6.555491661874635
2021-05-31,000728.SZ,6.558895006232723
2021-08-31,600115.SH,6.575963718820876
2021-08-31,600489.SH,6.585365853658565
2021-02-26,601857.SH,6.6014669926650615
2021-05-31,600795.SH,6.607929515418509
2021-10-29,002230.SZ,6.654064272211713
2021-06-30,601872.SH,6.670016197287887
2021-08-31,600028.SH,6.766917293233066
2021-04-30,600019.SH,6.806930693069324
2021-06-30,600660.SH,6.808185121438148
2021-06-30,600332.SH,6.81905568491139
2021-08-31,601390.SH,6.831119544592035
2021-02-26,601166.SH,6.839826839826846
2021-03-31,600741.SH,6.860465116279069
2021-04-30,002311.SZ,6.923076923076943
2021-04-30,000786.SZ,6.950880444856344
2021-04-30,600079.SH,6.952566601689392
2021-03-31,601919.SH,6.962025316455689
2021-11-30,002001.SZ,6.963890935887984
2021-08-31,600522.SH,6.973684210526332
2021-10-29,600036.SH,6.977205153617416
2021-08-31,601186.SH,7.040431145823267
2021-11-30,000708.SZ,7.086614173228334
2021-06-30,600741.SH,7.09335507541784
2021-07-30,601899.SH,7.100031946950658
2021-02-26,300498.SZ,7.134433962264142
2021-10-29,601009.SH,7.182320441988943
2021-02-26,000656.SZ,7.194244604316546
2021-09-30,000425.SZ,7.208588957055206
2021-05-31,601888.SH,7.21497483893716
2021-05-31,600061.SH,7.25868725868728
2021-09-30,600383.SH,7.279693486590033
2021-05-31,000783.SZ,7.320441988950255
2021-05-31,600872.SH,7.3264781491002795
2021-03-31,601006.SH,7.3506891271056585
2021-04-30,002252.SZ,7.392473118279574
2021-02-26,601939.SH,7.396449704142016
2021-11-30,600584.SH,7.408605629246212
2021-06-30,002050.SZ,7.437275985663083
2021-08-31,601009.SH,7.44558991981672
2021-03-31,600019.SH,7.446808510638303
2021-09-30,000656.SZ,7.500000000000018
2021-04-30,600600.SH,7.525992438563334
2021-03-31,000661.SZ,7.557255535493668
2021-05-31,000568.SZ,7.578840284842303
2021-04-30,600438.SH,7.6053756872327405
2021-09-30,000661.SZ,7.608525309512637
2021-08-31,601668.SH,7.623318385650224
2021-09-30,000002.SZ,7.626262626262625
2021-04-30,600584.SH,7.63381105586427
2021-07-30,600588.SH,7.636800962116652
2021-03-31,002129.SZ,7.648401826484008
2021-08-31,600029.SH,7.66355140186914
2021-06-30,002008.SZ,7.706666666666662
2021-02-26,601318.SH,7.713707637835121
2021-05-31,000596.SZ,7.728852329213032
2021-05-31,000776.SZ,7.744107744107742
2021-05-31,601155.SH,7.748667850799307
2021-03-31,600690.SH,7.814661134163203
2021-04-30,600703.SH,7.817869415807555
2021-06-30,600438.SH,7.824570147022181
2021-02-26,601872.SH,7.835051546391769
2021-08-31,600795.SH,7.860262008733621
2021-08-31,002129.SZ,7.8705553335996825
2021-02-26,601390.SH,7.939508506616244
2021-07-30,600161.SH,7.941605839416055
2021-07-30,601238.SH,7.953667953667964
2021-05-31,600111.SH,7.96068796068794
2021-05-31,601872.SH,8.146639511201625
2021-02-26,600018.SH,8.163265306122437
2021-04-30,000596.SZ,8.164818956083163
2021-09-30,000860.SZ,8.17263544536273
2021-07-30,300014.SZ,8.236312902915422
2021-11-30,600436.SH,8.253414705027605
2021-03-31,601328.SH,8.31509846827132
2021-03-31,002271.SZ,8.320982426423896
2021-06-30,600104.SH,8.333333333333325
2021-07-30,000977.SZ,8.35407038748668
2021-08-31,601899.SH,8.39024390243901
2021-08-31,000783.SZ,8.405797101449286
2021-10-29,600406.SH,8.409913673071578
2021-09-30,600028.SH,8.425597534625417
2021-03-31,000425.SZ,8.428571428571452
2021-08-31,600600.SH,8.456518920221058
2021-04-30,600845.SH,8.505904501112438
2021-03-31,600900.SH,8.556962025316462
2021-05-31,000063.SZ,8.60103626943005
2021-04-30,002142.SZ,8.616255144032902
2021-10-29,000895.SZ,8.655616942909772
2021-05-31,000977.SZ,8.662758940452985
2021-10-29,002142.SZ,8.67709815078237
2021-05-31,601857.SH,8.705882352941185
2021-06-30,600584.SH,8.744588744588743
2021-11-30,600893.SH,8.7559161595673
2021-10-29,000001.SZ,8.756274400446173
2021-09-30,000858.SZ,8.775844117209575
2021-02-26,001979.SZ,8.79864636209815
2021-09-30,002142.SZ,8.823529411764719
2021-06-30,600760.SH,8.849226788747888
2021-10-29,600176.SH,8.87372013651877
2021-09-30,600547.SH,8.944444444444443
2021-09-30,600018.SH,8.94454382826475
2021-08-31,002236.SZ,8.944628490298157
2021-09-30,600436.SH,8.975651923353967
2021-10-29,000977.SZ,8.976157082748927
2021-06-30,000938.SZ,9.013894515610854
2021-05-31,002271.SZ,9.037441819281366
2021-02-26,600079.SH,9.06089508437271
2021-02-26,600426.SH,9.09789851358278
2021-08-31,600745.SH,9.174899377972912
2021-10-29,600436.SH,9.180327868852478
2021-06-30,002230.SZ,9.18990785381304
2021-04-30,601238.SH,9.304603330068574
2021-04-30,600570.SH,9.392857142857135
2021-03-31,600011.SH,9.429280397022332
2021-04-30,002049.SZ,9.458827927843716
2021-05-31,600030.SH,9.47589098532493
2021-04-30,300003.SZ,9.48481746844083
2021-08-31,000166.SZ,9.557109557109555
2021-03-31,600795.SH,9.569377990430606
2021-08-31,600999.SH,9.595654797827379
2021-08-31,000728.SZ,9.610027855153213
2021-03-31,600406.SH,9.68650933427262
2021-06-30,002241.SZ,9.730423620025675
2021-02-26,601766.SH,9.760000000000012
2021-11-30,001979.SZ,9.77948226270373
2021-05-31,600132.SH,9.829711526242214
2021-08-31,600690.SH,9.841129897258206
2021-05-31,600588.SH,9.8767111994293
2021-04-30,000661.SZ,9.910984471981088
2021-07-30,000066.SZ,9.916346315110092
2021-06-30,300015.SZ,9.938602260533958
2021-05-31,300033.SZ,9.94475138121549
2021-04-30,600655.SH,9.981343283582067
2021-10-29,600570.SH,9.986033519553072
2021-02-26,601009.SH,10.000000000000009
2021-04-30,600332.SH,10.017953321364459
2021-08-31,601111.SH,10.030395136778125
2021-05-31,600999.SH,10.042735042735051
2021-05-31,601628.SH,10.069549440580584
2021-10-29,600299.SH,10.084033613445364
2021-05-31,600150.SH,10.128205128205137
2021-08-31,600886.SH,10.136445343278112
2021-06-30,600600.SH,10.205831903945128
2021-05-31,600703.SH,10.239043824701199
2021-09-30,000538.SZ,10.260457774269938
2021-11-30,600048.SH,10.270700636942664
2021-09-30,002157.SZ,10.292397660818708
2021-06-30,600426.SH,10.338680926916211
2021-05-31,000938.SZ,10.344827586206918
2021-08-31,600352.SH,10.358890701468182
2021-09-30,000776.SZ,10.373880989994744
2021-05-31,600547.SH,10.382231404958686
2021-11-30,600233.SH,10.410958904109592
2021-03-31,600522.SH,10.414657666345217
2021-05-31,600036.SH,10.417457305502854
2021-09-30,600521.SH,10.43750000000001
2021-04-30,600161.SH,10.471524800979793
2021-05-31,600519.SH,10.525319168020397
2021-02-26,600489.SH,10.557532621589583
2021-05-31,000858.SZ,10.568421052631582
2021-10-29,600760.SH,10.58040406820595
2021-06-30,000625.SZ,10.65263157894738
2021-06-30,600745.SH,10.679611650485455
2021-07-30,000768.SZ,10.730593607305927
2021-06-30,002049.SZ,10.800517390054608
2021-08-31,600118.SH,10.824742268041243
2021-09-30,600887.SH,10.849750073507813
2021-09-30,601155.SH,10.919369235346622
2021-03-31,600085.SH,10.925925925925917
2021-10-29,600522.SH,11.09890109890108
2021-09-30,000069.SZ,11.12759643916914
2021-09-30,600276.SH,11.128318584070772
2021-10-29,000938.SZ,11.146752205292687
2021-05-31,600109.SH,11.166253101736977
2021-08-31,002001.SZ,11.209895632006184
2021-10-29,600893.SH,11.223914269599543
2021-07-30,600346.SH,11.242378048780498
2021-04-30,600660.SH,11.393229166666675
2021-11-30,000596.SZ,11.42982648802986
2021-09-30,300498.SZ,11.479198767334363
2021-05-31,600010.SH,11.564625850340127
2021-11-30,002179.SZ,11.617806731813252
2021-08-31,000656.SZ,11.627906976744185
2021-08-31,600406.SH,11.639030612244895
2021-11-30,600745.SH,11.7893586005831
2021-08-31,000425.SZ,11.835334476843906
2021-03-31,601111.SH,11.866501854140932
2021-09-30,600522.SH,11.931119311193083
2021-11-30,600196.SH,12.00000000000001
2021-08-31,000625.SZ,12.065217391304373
2021-05-31,600763.SH,12.068965517241391
2021-05-31,601788.SH,12.07471647765177
2021-10-29,002304.SZ,12.102601156069358
2021-04-30,600848.SH,12.213740458015266
2021-08-31,600009.SH,12.24383916990921
2021-10-29,002179.SZ,12.262311067771803
2021-10-29,600438.SH,12.347860227718899
2021-02-26,601111.SH,12.36111111111109
2021-07-30,600760.SH,12.487562189054735
2021-09-30,000596.SZ,12.509433962264138
2021-02-26,600048.SH,12.527154236060834
2021-05-31,300015.SZ,12.593984962406024
2021-07-30,601600.SH,12.64150943396225
2021-09-30,000895.SZ,12.655601659751014
2021-11-30,002236.SZ,12.718089990817273
2021-02-26,002044.SZ,12.75546159267089
2021-05-31,600809.SH,12.82632541133455
2021-08-31,600585.SH,12.881355932203387
2021-04-30,002271.SZ,12.900703674745895
2021-07-30,600745.SH,12.997794298541198
2021-05-31,002179.SZ,13.083015547081223
2021-05-31,600436.SH,13.141375143673928
2021-05-31,002304.SZ,13.142857142857167
2021-03-31,600029.SH,13.17957166392092
2021-11-30,600085.SH,13.18578553615961
2021-03-31,601088.SH,13.239436619718315
2021-10-29,002008.SZ,13.296325667459708
2021-09-30,601088.SH,13.3
2021-02-26,300033.SZ,13.300782894183016
2021-06-30,601238.SH,13.311308142458822
2021-02-26,601607.SH,13.344407530454049
2021-08-31,600018.SH,13.387423935091292
2021-10-29,002032.SZ,13.466067223292665
2021-03-31,000100.SZ,13.4872417982989
2021-10-29,600029.SH,13.494809688581299
2021-04-30,000568.SZ,13.581015020887044
2021-09-30,600809.SH,13.685500144133766
2021-09-30,600900.SH,13.753877973112715
2021-05-31,600489.SH,13.785046728971961
2021-02-26,000876.SZ,13.806146572104016
2021-09-30,601888.SH,13.890227342415361
2021-10-29,300498.SZ,13.890808569454038
2021-11-30,002049.SZ,13.935356526030107
2021-08-31,000596.SZ,14.04594114799076
2021-10-29,600887.SH,14.058355437665782
2021-04-30,601607.SH,14.125446200917914
2021-10-29,002129.SZ,14.148681055155876
2021-10-29,600872.SH,14.164572864321624
2021-02-26,600028.SH,14.177215189873404
2021-07-30,600196.SH,14.183100104688728
2021-02-26,600085.SH,14.261531950909866
2021-10-29,600111.SH,14.298622091709955
2021-10-29,601111.SH,14.381720430107503
2021-02-26,600299.SH,14.476789929189593
2021-05-31,601009.SH,14.50381679389312
2021-06-30,600132.SH,14.521261209140878
2021-10-29,300014.SZ,14.561244067454314
2021-10-29,601238.SH,14.588859416445633
2021-05-31,600438.SH,14.601581076984015
2021-02-26,600019.SH,14.634146341463406
2021-10-29,600132.SH,14.646041301531664
2021-04-30,601899.SH,14.656964656964666
2021-04-30,002120.SZ,14.67236467236468
2021-08-31,601989.SH,14.698162729658804
2021-08-31,601808.SH,14.954806902218575
2021-03-31,601009.SH,14.999999999999968
2021-09-30,601808.SH,15.082201572551845
2021-08-31,601872.SH,15.119363395225482
2021-08-31,600837.SH,15.126811594202906
2021-05-31,600196.SH,15.205843293492705
2021-02-26,600521.SH,15.299877600979194
2021-05-31,600600.SH,15.306010328535313
2021-04-30,000625.SZ,15.36293164200142
2021-08-31,600030.SH,15.554506082967912
2021-09-30,600570.SH,15.577078288942703
2021-02-26,000157.SZ,15.594855305466226
2021-03-31,600115.SH,15.677966101694917
2021-11-30,600143.SH,15.68627450980391
2021-03-31,000963.SZ,15.829145728643223
2021-06-30,600703.SH,15.82941814239247
2021-07-30,600362.SH,15.83910498859693
2021-08-31,000708.SZ,15.870850386539349
2021-11-30,000776.SZ,16.003976143141152
2021-05-31,000768.SZ,16.091476091476096
2021-11-30,002032.SZ,16.113207547169807
2021-04-30,002027.SZ,16.16379310344829
2021-02-26,600111.SH,16.235955056179783
2021-06-30,601857.SH,16.46130075009886
2021-02-26,002001.SZ,16.716016150740252
2021-07-30,000063.SZ,16.761962082455618
2021-11-30,600521.SH,16.766142159522524
2021-10-29,000625.SZ,16.766467065868262
2021-05-31,000538.SZ,16.782891678289168
2021-04-30,002304.SZ,16.87917425622343
2021-05-31,601919.SH,16.90371991247264
2021-04-30,000725.SZ,16.905901116427422
2021-10-29,600660.SH,16.92307692307693
2021-02-26,600309.SH,16.99463327370305
2021-06-30,600436.SH,17.020980953429433
2021-09-30,000166.SZ,17.021276595744684
2021-08-31,002049.SZ,17.077510859894286
2021-02-26,600383.SH,17.082179132040622
2021-06-30,600763.SH,17.094017094017076
2021-10-29,600741.SH,17.177914110429437
2021-10-29,600745.SH,17.189835575485812
2021-02-26,601618.SH,17.375886524822693
2021-08-31,601919.SH,17.440543601359003
2021-09-30,600519.SH,17.45827984595636
2021-07-30,600183.SH,17.47116616830415
2021-08-31,601088.SH,17.647058823529417
2021-08-31,600176.SH,17.70623742454727
2021-03-31,002236.SZ,17.756563245823397
2021-04-30,601600.SH,17.771883289124666
2021-05-31,601600.SH,17.7927927927928
2021-08-31,600426.SH,17.825946295697182
2021-08-31,002050.SZ,17.99065420560748
2021-04-30,300014.SZ,17.990685296074503
2021-08-31,002120.SZ,18.174846625766893
2021-04-30,600436.SH,18.242960691385555
2021-02-26,300003.SZ,18.327137546468396
2021-08-31,000338.SZ,18.63930955895188
2021-08-31,601766.SH,18.684139753404907
2021-07-30,002202.SZ,18.832236842105267
2021-03-31,600886.SH,18.922155688622766
2021-05-31,002049.SZ,18.949665778960444
2021-02-26,000002.SZ,19.107592659229944
2021-09-30,002202.SZ,19.19122686771764
2021-10-29,600009.SH,19.32203389830507
2021-08-31,600482.SH,19.483423496950046
2021-11-30,002241.SZ,19.614147909967848
2021-11-30,002153.SZ,19.76351351351353
2021-04-30,600362.SH,20.07233273056057
2021-08-31,600741.SH,20.145002589331963
2021-07-30,000938.SZ,20.47531992687386
2021-02-26,601808.SH,20.54794520547947
2021-02-26,601155.SH,20.591715976331358
2021-02-26,600352.SH,20.729927007299274
2021-02-26,000963.SZ,20.743268866135757
2021-02-26,002311.SZ,20.802309679380038
2021-02-26,000977.SZ,20.924855491329474
2021-08-31,002179.SZ,20.92882991556091
2021-08-31,600760.SH,20.964175143741713
2021-08-31,600048.SH,21.143517791844157
2021-05-31,600655.SH,21.37404580152673
2021-08-31,600111.SH,21.656184486373164
2021-08-31,002008.SZ,21.8028780885148
2021-05-31,002230.SZ,21.836374337845776
2021-08-31,002241.SZ,22.12017843085805
2021-08-31,601727.SH,22.436511482417785
2021-02-26,000069.SZ,22.796352583586632
2021-09-30,600048.SH,23.178226514486376
2021-08-31,000776.SZ,23.231667748215436
2021-04-30,600809.SH,23.272235576923084
2021-10-29,000963.SZ,23.450134770889484
2021-07-30,002049.SZ,23.91854205849926
2021-08-31,600893.SH,24.120328167730154
2021-09-30,601857.SH,24.37745113449774
2021-08-31,600383.SH,24.731182795698924
2021-08-31,300033.SZ,24.862415021042406
2021-09-30,002120.SZ,24.918883841661255
2021-04-30,600763.SH,25.029940119760496
2021-05-31,300014.SZ,25.26416763724044
2021-04-30,300015.SZ,25.704641350210977
2021-08-31,600061.SH,25.741239892183266
2021-03-31,000069.SZ,26.113861386138602
2021-09-30,300015.SZ,26.54028436018956
2021-02-26,601899.SH,26.979166666666643
2021-09-30,601872.SH,27.18894009216588
2021-02-26,601601.SH,27.385413663880076
2021-07-30,601618.SH,28.3373000099149
2021-09-30,600763.SH,28.513680268924734
2021-08-31,600019.SH,28.661616161616156
2021-05-31,002153.SZ,28.896672504378262
2021-11-30,300014.SZ,28.902600264433676
2021-11-30,000768.SZ,29.264269218079853
2021-05-31,000066.SZ,29.381879762912778
2021-10-29,600600.SH,29.492114739848496
2021-07-30,002129.SZ,29.689119170984448
2021-09-30,001979.SZ,29.91967871485941
2021-09-30,000568.SZ,30.34117647058825
2021-02-26,000425.SZ,30.597014925373124
2021-08-31,601600.SH,30.6532663316583
2021-07-30,600845.SH,31.237721021610998
2021-09-30,600795.SH,31.57894736842104
2021-08-31,600010.SH,31.929824561403475
2021-08-31,601238.SH,32.18884120171674
2021-02-26,601600.SH,32.8125
2021-09-30,600886.SH,33.11258278145694
2021-07-30,600703.SH,33.51808621083461
2021-02-26,600010.SH,33.913043478260875
2021-08-31,601618.SH,33.95721925133688
2021-06-30,002129.SZ,34.306239977751375
2021-05-31,600760.SH,34.7073086248701
2021-09-30,000876.SZ,34.91773308957953
2021-07-30,600406.SH,34.939759036144565
2021-04-30,601919.SH,35.207100591716014
2021-05-31,600085.SH,37.933289731850884
2021-02-26,000703.SZ,38.33718244803694
2021-04-30,002241.SZ,38.858195211786395
2021-08-31,600438.SH,41.138361869504855
2021-04-30,600132.SH,41.414322940066484
2021-05-31,600893.SH,42.49142253892848
2021-04-30,000963.SZ,42.73318872017353
2021-06-30,601919.SH,42.91062236780534
2021-08-31,600011.SH,44.90861618798954
2021-05-31,000625.SZ,45.08246792913866
2021-09-30,600233.SH,47.56355932203391
2021-02-26,600362.SH,48.089171974522294
2021-09-30,600011.SH,49.00900900900902
2021-09-30,002153.SZ,49.18032786885247
2021-04-30,600196.SH,51.39482281980396
2021-08-31,600150.SH,61.528059499661936
2021-11-30,600522.SH,83.77843719090008
2021-07-30,600010.SH,83.8709677419355
2021-07-30,600111.SH,130.43478260869568
