,stock,tradeDate,rets,factor
14127,601933.XSHG,2016-02-29,0,0.4421938918884119
14129,601985.XSHG,2016-02-29,0,0.37721194622351945
14131,601989.XSHG,2016-02-29,1,0.3753597674870649
14133,603019.XSHG,2016-02-29,1,0.3649069962626531
14134,603288.XSHG,2016-02-29,1,0.3912340261105534
14135,603338.XSHG,2016-02-29,0,0.5175372797745154
14136,603369.XSHG,2016-02-29,1,0.5009891953433308
14138,603806.XSHG,2016-02-29,1,0.4632262273543945
14139,603899.XSHG,2016-02-29,0,0.4429738304919643
14140,603939.XSHG,2016-02-29,1,0.4499156760797691
14146,000069.XSHE,2016-03-31,0,0.39958061599060585
14147,000100.XSHE,2016-03-31,0,0.4807659583684339
14148,000157.XSHE,2016-03-31,0,0.34786506445889964
14151,000333.XSHE,2016-03-31,1,0.41514648476022287
14152,000338.XSHE,2016-03-31,1,0.3196456530452059
14154,000538.XSHE,2016-03-31,1,0.4253514785819993
14155,000568.XSHE,2016-03-31,0,0.4931398449569693
14156,000596.XSHE,2016-03-31,1,0.4500158435403854
14157,000625.XSHE,2016-03-31,1,0.4388715162339639
14159,000661.XSHE,2016-03-31,1,0.5053502631088898
14160,000703.XSHE,2016-03-31,1,0.45782695091132164
14161,000708.XSHE,2016-03-31,1,0.41637187912377627
14163,000768.XSHE,2016-03-31,0,0.4849258703522325
14166,000786.XSHE,2016-03-31,0,0.4631716800879078
14167,000800.XSHE,2016-03-31,0,0.43182105816247524
14168,000858.XSHE,2016-03-31,1,0.4574193396291665
14169,000876.XSHE,2016-03-31,1,0.4509570343026564
14170,000895.XSHE,2016-03-31,1,0.3688802175441235
14171,000938.XSHE,2016-03-31,0,0.41700279563613324
14172,000963.XSHE,2016-03-31,1,0.3583385965560285
14173,000977.XSHE,2016-03-31,0,0.3645655793931214
14175,002001.XSHE,2016-03-31,0,0.35929236285565463
14176,002007.XSHE,2016-03-31,1,0.4790073467607953
14177,002008.XSHE,2016-03-31,0,0.47676961301703047
14178,002024.XSHE,2016-03-31,0,0.3913460376171562
14179,002027.XSHE,2016-03-31,1,0.22959756910535223
14180,002032.XSHE,2016-03-31,1,0.33924128471870774
14182,002049.XSHE,2016-03-31,0,0.41723230560185537
14183,002050.XSHE,2016-03-31,1,0.4684101496989861
14186,002129.XSHE,2016-03-31,0,0.37486555550066586
14188,002157.XSHE,2016-03-31,0,0.4739569802608281
14189,002179.XSHE,2016-03-31,1,0.46419682322326117
14190,002202.XSHE,2016-03-31,0,0.39497489061458757
14192,002236.XSHE,2016-03-31,0,0.44989184376084035
14193,002241.XSHE,2016-03-31,1,0.4652357421101265
14194,002252.XSHE,2016-03-31,0,0.5980926097144545
14195,002271.XSHE,2016-03-31,1,0.4783056282156541
14196,002304.XSHE,2016-03-31,1,0.5749804803472431
14197,002311.XSHE,2016-03-31,0,0.47650904573036373
14199,002371.XSHE,2016-03-31,0,0.40454930682031476
14200,002410.XSHE,2016-03-31,0,0.544076060164822
14201,002414.XSHE,2016-03-31,0,0.3845243337067093
14202,002415.XSHE,2016-03-31,1,0.46901993736408754
14204,002460.XSHE,2016-03-31,1,0.31350426468118353
14205,002466.XSHE,2016-03-31,0,0.37536974368943987
14206,002475.XSHE,2016-03-31,0,0.45986879064694625
14207,002493.XSHE,2016-03-31,0,0.41818067624941635
14209,002568.XSHE,2016-03-31,0,0.4661484671279614
14210,002594.XSHE,2016-03-31,1,0.45750160750094393
14212,002601.XSHE,2016-03-31,0,0.38339335217700343
14215,002624.XSHE,2016-03-31,1,0.491947305238862
14220,300003.XSHE,2016-03-31,0,0.47985021249005705
14221,300014.XSHE,2016-03-31,1,0.4176001092693362
14222,300015.XSHE,2016-03-31,1,0.4280035976917361
14225,300122.XSHE,2016-03-31,0,0.4229673150122773
14226,300124.XSHE,2016-03-31,0,0.4163170217266952
14228,300144.XSHE,2016-03-31,0,0.43881711406255425
14229,300274.XSHE,2016-03-31,1,0.42624812225037184
14230,300316.XSHE,2016-03-31,0,0.3891073177683799
14231,300347.XSHE,2016-03-31,1,0.43212807676379916
14232,300408.XSHE,2016-03-31,0,0.5593340521977257
14233,300413.XSHE,2016-03-31,0,0.4671544733710767
14236,300498.XSHE,2016-03-31,0,0.4145086278655954
14238,600009.XSHG,2016-03-31,0,0.44238620324840655
14239,600010.XSHG,2016-03-31,1,0.3514468202590756
14240,600011.XSHG,2016-03-31,0,0.33700660035283214
14243,600018.XSHG,2016-03-31,0,0.43197567439253015
14244,600019.XSHG,2016-03-31,1,0.4830866995096209
14245,600028.XSHG,2016-03-31,1,0.35602435589624754
14246,600029.XSHG,2016-03-31,0,0.3540310456427205
14248,600031.XSHG,2016-03-31,0,0.4409280566652684
14250,600048.XSHG,2016-03-31,0,0.41726684969750716
14251,600050.XSHG,2016-03-31,0,0.40876235237268754
14253,600079.XSHG,2016-03-31,0,0.33568608367915387
14254,600085.XSHG,2016-03-31,0,0.2925405298598445
14255,600104.XSHG,2016-03-31,1,0.45912354293425656
14257,600111.XSHG,2016-03-31,1,0.39934196362284635
14258,600115.XSHG,2016-03-31,1,0.36373600617406554
14259,600132.XSHG,2016-03-31,1,0.4227203620907322
14260,600143.XSHG,2016-03-31,0,0.42787992869390684
14261,600150.XSHG,2016-03-31,0,0.3671491320857453
14263,600176.XSHG,2016-03-31,1,0.4424168458054222
14264,600183.XSHG,2016-03-31,1,0.42173193886776295
14265,600196.XSHG,2016-03-31,0,0.40337676226173935
14266,600276.XSHG,2016-03-31,1,0.4954264684036954
14267,600309.XSHG,2016-03-31,1,0.4999881034424671
14268,600332.XSHG,2016-03-31,0,0.3076401978375081
14270,600352.XSHG,2016-03-31,0,0.4292274252979534
14271,600362.XSHG,2016-03-31,1,0.386924752648607
14272,600383.XSHG,2016-03-31,1,0.44435495345114195
14273,600406.XSHG,2016-03-31,0,0.38335729711122746
14274,600426.XSHG,2016-03-31,1,0.44973688278546936
14275,600436.XSHG,2016-03-31,0,0.3796364495331956
14277,600489.XSHG,2016-03-31,1,0.48579145520923794
14278,600519.XSHG,2016-03-31,1,0.5556827289533374
14279,600547.XSHG,2016-03-31,1,0.3537040207357221
14280,600570.XSHG,2016-03-31,0,0.3635358043871477
14282,600585.XSHG,2016-03-31,0,0.46541797536914964
14283,600588.XSHG,2016-03-31,0,0.38331251945302297
14284,600600.XSHG,2016-03-31,1,0.4291654868481652
14285,600606.XSHG,2016-03-31,0,0.44267586354531885
14286,600655.XSHG,2016-03-31,0,0.43179122436407463
14287,600660.XSHG,2016-03-31,0,0.5282466912624503
14288,600690.XSHG,2016-03-31,1,0.49811708599833493
14289,600741.XSHG,2016-03-31,0,0.39923273008864407
14292,600763.XSHG,2016-03-31,0,0.4258297318375991
14293,600795.XSHG,2016-03-31,0,0.384987645716982
14294,600809.XSHG,2016-03-31,1,0.3963461539675731
14296,600845.XSHG,2016-03-31,0,0.43002681975811513
14298,600872.XSHG,2016-03-31,0,0.5428038916383183
14299,600886.XSHG,2016-03-31,0,0.31220772687030535
14300,600887.XSHG,2016-03-31,1,0.4483048167169018
14301,600893.XSHG,2016-03-31,0,0.43634889188184056
14302,600900.XSHG,2016-03-31,1,0.328533818634424
14305,601006.XSHG,2016-03-31,0,0.40201399339870825
14307,601012.XSHG,2016-03-31,1,0.5141286479742699
14308,601021.XSHG,2016-03-31,1,0.5471039977140953
14309,601088.XSHG,2016-03-31,1,0.4116285289917813
14310,601100.XSHG,2016-03-31,1,0.480184281758793
14311,601111.XSHG,2016-03-31,1,0.39685030716574216
14315,601186.XSHG,2016-03-31,0,0.37076600810183913
14318,601225.XSHG,2016-03-31,1,0.42041298751994766
14319,601231.XSHG,2016-03-31,0,0.4362655494627575
14320,601238.XSHG,2016-03-31,1,0.4832533810703394
14327,601390.XSHG,2016-03-31,0,0.4184157441297466
14329,601600.XSHG,2016-03-31,0,0.37547978442666774
14331,601607.XSHG,2016-03-31,1,0.3665965910160529
14332,601618.XSHG,2016-03-31,0,0.4522209381417367
14334,601633.XSHG,2016-03-31,0,0.4317051550178863
14335,601668.XSHG,2016-03-31,0,0.42031605620332124
14336,601669.XSHG,2016-03-31,0,0.3608522349818078
14338,601766.XSHG,2016-03-31,0,0.41507547500865377
14340,601799.XSHG,2016-03-31,1,0.4270523387646238
14341,601800.XSHG,2016-03-31,0,0.40332740922778754
14342,601808.XSHG,2016-03-31,1,0.41799191930068674
14344,601857.XSHG,2016-03-31,0,0.4764904592878426
14345,601877.XSHG,2016-03-31,0,0.4597810149103253
14346,601888.XSHG,2016-03-31,0,0.3906165371323285
14347,601898.XSHG,2016-03-31,1,0.4279985502973975
14348,601899.XSHG,2016-03-31,0,0.5198697146418787
14350,601919.XSHG,2016-03-31,0,0.45827383151485634
14351,601933.XSHG,2016-03-31,0,0.4116294761866467
14353,601985.XSHG,2016-03-31,0,0.3361554783086513
14355,601989.XSHG,2016-03-31,0,0.4273394840388398
14357,603019.XSHG,2016-03-31,1,0.43511149894277296
14358,603288.XSHG,2016-03-31,0,0.447907508458566
14359,603338.XSHG,2016-03-31,0,0.5400743079074917
14360,603369.XSHG,2016-03-31,1,0.29498188951563153
14361,603799.XSHG,2016-03-31,0,0.5101568712358643
14362,603806.XSHG,2016-03-31,1,0.5454465291304105
14363,603899.XSHG,2016-03-31,1,0.4857239987876262
14364,603939.XSHG,2016-03-31,1,0.42139388040330594
14365,603993.XSHG,2016-03-31,0,0.45548298737912246
14368,000063.XSHE,2016-04-29,0,0.37658397217556355
14370,000069.XSHE,2016-04-29,0,0.4548843631655912
14371,000100.XSHE,2016-04-29,0,0.45850153324458565
14372,000157.XSHE,2016-04-29,0,0.4058240035151423
14375,000333.XSHE,2016-04-29,1,0.32387030328934074
14376,000338.XSHE,2016-04-29,0,0.28840651996971234
14377,000425.XSHE,2016-04-29,0,0.45742034296865586
14378,000538.XSHE,2016-04-29,1,0.5087162524320089
14380,000596.XSHE,2016-04-29,1,0.4114933320870926
14381,000625.XSHE,2016-04-29,0,0.4300088056798129
14383,000661.XSHE,2016-04-29,0,0.6170806139362752
14384,000703.XSHE,2016-04-29,0,0.42588641184733567
14385,000708.XSHE,2016-04-29,0,0.44038969623088464
14386,000725.XSHE,2016-04-29,0,0.4239839132488704
14387,000768.XSHE,2016-04-29,0,0.45592613217939065
14390,000786.XSHE,2016-04-29,0,0.4576081686766627
14391,000800.XSHE,2016-04-29,1,0.4519469071090445
14392,000858.XSHE,2016-04-29,1,0.43033579371414105
14393,000876.XSHE,2016-04-29,1,0.28574362379018636
14394,000895.XSHE,2016-04-29,1,0.4371515881370621
14395,000938.XSHE,2016-04-29,1,0.39578024261401556
14396,000963.XSHE,2016-04-29,0,0.5386116175809282
14397,000977.XSHE,2016-04-29,1,0.38732516318232
14398,001979.XSHE,2016-04-29,0,0.4044937528065985
14399,002001.XSHE,2016-04-29,0,0.3533428885248531
14400,002007.XSHE,2016-04-29,1,0.32788682498737826
14401,002008.XSHE,2016-04-29,1,0.5423771394686415
14402,002024.XSHE,2016-04-29,0,0.3109820441769813
14403,002027.XSHE,2016-04-29,0,0.4634870735283439
14404,002032.XSHE,2016-04-29,1,0.5024262306547229
14406,002049.XSHE,2016-04-29,1,0.3893303579813482
14407,002050.XSHE,2016-04-29,1,0.4639351453837415
14412,002157.XSHE,2016-04-29,1,0.5375130857656172
14413,002179.XSHE,2016-04-29,1,0.47970371500590436
14414,002202.XSHE,2016-04-29,0,0.36999481890991504
14416,002236.XSHE,2016-04-29,0,0.509806192771338
14417,002241.XSHE,2016-04-29,0,0.34253765464554015
14418,002252.XSHE,2016-04-29,0,0.3437500567159262
14419,002271.XSHE,2016-04-29,0,0.5094254422062133
14420,002304.XSHE,2016-04-29,0,0.5748349767282016
14421,002311.XSHE,2016-04-29,1,0.37343717853922276
14423,002371.XSHE,2016-04-29,1,0.42387026823870316
14424,002410.XSHE,2016-04-29,0,0.4654033290435957
14425,002414.XSHE,2016-04-29,0,0.4277963974707378
14426,002415.XSHE,2016-04-29,1,0.4814810972117642
14428,002460.XSHE,2016-04-29,1,0.3763485764806135
14429,002466.XSHE,2016-04-29,1,0.4332855004805897
14430,002475.XSHE,2016-04-29,0,0.4960734892987734
14431,002493.XSHE,2016-04-29,0,0.465077895875581
14433,002568.XSHE,2016-04-29,0,0.45718780696522265
14434,002594.XSHE,2016-04-29,0,0.44286547993638786
14436,002601.XSHE,2016-04-29,0,0.42623454841084574
14439,002624.XSHE,2016-04-29,0,0.40966176154143275
14440,002709.XSHE,2016-04-29,1,0.4135106171178816
14441,002714.XSHE,2016-04-29,0,0.5412081135135738
14444,300003.XSHE,2016-04-29,1,0.45527229981709216
14445,300014.XSHE,2016-04-29,1,0.4947041443175442
14446,300015.XSHE,2016-04-29,1,0.49172651553171853
14449,300122.XSHE,2016-04-29,1,0.3472620127511219
14450,300124.XSHE,2016-04-29,1,0.42415026174418413
14452,300144.XSHE,2016-04-29,0,0.4297621401653548
14453,300274.XSHE,2016-04-29,0,0.4265533927459162
14454,300316.XSHE,2016-04-29,0,0.353241533909938
14455,300347.XSHE,2016-04-29,1,0.4252115439059694
14456,300408.XSHE,2016-04-29,1,0.468554889267509
14457,300413.XSHE,2016-04-29,0,0.39719776022122033
14458,300433.XSHE,2016-04-29,1,0.4644771706264371
14460,300498.XSHE,2016-04-29,0,0.4473869607214175
14462,600009.XSHG,2016-04-29,1,0.4193649626885907
14463,600010.XSHG,2016-04-29,0,0.40469062289526475
14464,600011.XSHG,2016-04-29,0,0.3616669609227911
14467,600018.XSHG,2016-04-29,1,0.4966186972265645
14468,600019.XSHG,2016-04-29,0,0.39001726428453165
14469,600028.XSHG,2016-04-29,0,0.36696652165299803
14470,600029.XSHG,2016-04-29,1,0.3900864078040622
14472,600031.XSHG,2016-04-29,0,0.3987285671380454
14474,600048.XSHG,2016-04-29,0,0.38879387227852596
14475,600050.XSHG,2016-04-29,0,0.423063398205865
14477,600079.XSHG,2016-04-29,1,0.41245725336387323
14478,600085.XSHG,2016-04-29,0,0.4016289753866238
14479,600104.XSHG,2016-04-29,0,0.4344221835019774
14481,600111.XSHG,2016-04-29,1,0.39533533510241137
14482,600115.XSHG,2016-04-29,1,0.28284442106920143
14483,600132.XSHG,2016-04-29,1,0.3493501247602279
14484,600143.XSHG,2016-04-29,0,0.4967168007047824
14485,600150.XSHG,2016-04-29,0,0.34494088065261636
14486,600161.XSHG,2016-04-29,1,0.4298359442046438
14487,600176.XSHG,2016-04-29,0,0.5431646723888364
14488,600183.XSHG,2016-04-29,1,0.4783787596100469
14489,600196.XSHG,2016-04-29,0,0.4596154980285869
14490,600276.XSHG,2016-04-29,0,0.47278270445080184
14491,600309.XSHG,2016-04-29,0,0.4591186809670082
14492,600332.XSHG,2016-04-29,1,0.39368281195367255
14494,600352.XSHG,2016-04-29,0,0.43243981785355323
14495,600362.XSHG,2016-04-29,0,0.42829549866184374
14496,600383.XSHG,2016-04-29,0,0.39800390576135686
14497,600406.XSHG,2016-04-29,0,0.44064510754222075
14498,600426.XSHG,2016-04-29,0,0.4340137994304293
14499,600436.XSHG,2016-04-29,1,0.4871140104020341
14501,600489.XSHG,2016-04-29,0,0.46677112631429624
14502,600519.XSHG,2016-04-29,1,0.5870868232255829
14503,600547.XSHG,2016-04-29,0,0.46529933833697634
14504,600570.XSHG,2016-04-29,1,0.3910742617237924
14506,600585.XSHG,2016-04-29,0,0.5118117162666903
14507,600588.XSHG,2016-04-29,0,0.4160365943305297
14508,600600.XSHG,2016-04-29,1,0.4953362161948396
14509,600606.XSHG,2016-04-29,0,0.3894981436900489
14510,600655.XSHG,2016-04-29,0,0.46812352884264025
14511,600660.XSHG,2016-04-29,1,0.4481817421745521
14512,600690.XSHG,2016-04-29,1,0.43973388566634164
14513,600741.XSHG,2016-04-29,0,0.4983833785480932
14516,600763.XSHG,2016-04-29,0,0.4136780833577756
14517,600795.XSHG,2016-04-29,0,0.4484274674218348
14518,600809.XSHG,2016-04-29,1,0.4658842448244345
14520,600845.XSHG,2016-04-29,0,0.4460528483704508
14522,600872.XSHG,2016-04-29,0,0.4439612371667033
14523,600886.XSHG,2016-04-29,1,0.37286756591632364
14524,600887.XSHG,2016-04-29,1,0.35990146444815285
14525,600893.XSHG,2016-04-29,0,0.4685482851653198
14526,600900.XSHG,2016-04-29,0,0.3468301920177266
14529,601006.XSHG,2016-04-29,0,0.5299923224161219
14531,601012.XSHG,2016-04-29,0,0.4421168961019092
14532,601021.XSHG,2016-04-29,1,0.4945067070891554
14533,601088.XSHG,2016-04-29,0,0.508087062367893
14534,601100.XSHG,2016-04-29,0,0.3586396043899176
14535,601111.XSHG,2016-04-29,1,0.4435952166974901
14536,601155.XSHG,2016-04-29,0,0.3826931916787033
14539,601186.XSHG,2016-04-29,0,0.4485622053024788
14542,601225.XSHG,2016-04-29,0,0.32100122541941034
14543,601231.XSHG,2016-04-29,1,0.5008104367473639
14544,601238.XSHG,2016-04-29,1,0.42945551471142657
14551,601390.XSHG,2016-04-29,0,0.4263477833648341
14553,601600.XSHG,2016-04-29,0,0.47225636240990765
14555,601607.XSHG,2016-04-29,1,0.40117561082386793
14556,601618.XSHG,2016-04-29,0,0.40973894857870524
14558,601633.XSHG,2016-04-29,1,0.43742527587521324
14559,601668.XSHG,2016-04-29,0,0.3670633640900443
14562,601766.XSHG,2016-04-29,1,0.46306824356117204
14564,601799.XSHG,2016-04-29,0,0.4046262825356217
14565,601800.XSHG,2016-04-29,0,0.4553309294309908
14566,601808.XSHG,2016-04-29,0,0.51774753084391
14568,601857.XSHG,2016-04-29,0,0.4448639683935637
14569,601877.XSHG,2016-04-29,0,0.46024922457706957
14570,601888.XSHG,2016-04-29,0,0.3753418952916699
14571,601898.XSHG,2016-04-29,0,0.4724419004352475
14572,601899.XSHG,2016-04-29,0,0.39630493557116325
14574,601919.XSHG,2016-04-29,0,0.4749700952333826
14575,601933.XSHG,2016-04-29,1,0.4816816180646065
14577,601985.XSHG,2016-04-29,0,0.4584323043635771
14579,601989.XSHG,2016-04-29,0,0.4181099349107514
14581,603019.XSHG,2016-04-29,1,0.5032709799274668
14582,603288.XSHG,2016-04-29,1,0.4749659042193566
14583,603338.XSHG,2016-04-29,1,0.48950661922784056
14584,603369.XSHG,2016-04-29,0,0.4531208096733105
14585,603799.XSHG,2016-04-29,1,0.4341673571339507
14586,603806.XSHG,2016-04-29,0,0.5000395809135771
14587,603899.XSHG,2016-04-29,0,0.41421288383604443
14588,603939.XSHG,2016-04-29,0,0.548024012297724
14592,000063.XSHE,2016-05-31,1,0.4045164325291307
14593,000066.XSHE,2016-05-31,1,0.44949446042801655
14594,000069.XSHE,2016-05-31,0,0.34208002702987783
14595,000100.XSHE,2016-05-31,0,0.4427904434989843
14596,000157.XSHE,2016-05-31,0,0.33280047311105565
14600,000338.XSHE,2016-05-31,0,0.3422937887290749
14601,000425.XSHE,2016-05-31,0,0.41565776090232553
14603,000568.XSHE,2016-05-31,1,0.41549172527378353
14604,000596.XSHE,2016-05-31,1,0.40139335817064065
14605,000625.XSHE,2016-05-31,0,0.4263434924933877
14607,000661.XSHE,2016-05-31,1,0.5432889296502496
14608,000703.XSHE,2016-05-31,0,0.42325511876048816
14609,000708.XSHE,2016-05-31,1,0.48064995014640055
14610,000725.XSHE,2016-05-31,0,0.35839773870969305
14611,000768.XSHE,2016-05-31,1,0.44342572939621405
14614,000786.XSHE,2016-05-31,0,0.44515762518476854
14615,000800.XSHE,2016-05-31,0,0.47687600557682325
14616,000858.XSHE,2016-05-31,1,0.4911034949518383
14617,000876.XSHE,2016-05-31,0,0.4220759420438054
14618,000895.XSHE,2016-05-31,0,0.4794222865053308
14619,000938.XSHE,2016-05-31,0,0.46904151206146166
14620,000963.XSHE,2016-05-31,1,0.5286418494895716
14621,000977.XSHE,2016-05-31,0,0.4120770625965578
14622,001979.XSHE,2016-05-31,0,0.39296044137099156
14623,002001.XSHE,2016-05-31,1,0.3182536457110342
14624,002007.XSHE,2016-05-31,0,0.5151882197114941
14625,002008.XSHE,2016-05-31,0,0.4458781256271752
14626,002024.XSHE,2016-05-31,0,0.33517536370184453
14627,002027.XSHE,2016-05-31,1,0.44469071529513526
14628,002032.XSHE,2016-05-31,0,0.43681185208382806
14629,002044.XSHE,2016-05-31,1,0.5021928974012863
14630,002049.XSHE,2016-05-31,1,0.36308257199596894
14631,002050.XSHE,2016-05-31,1,0.4273636857932726
14636,002157.XSHE,2016-05-31,1,0.40402894760692826
14637,002179.XSHE,2016-05-31,1,0.47376504251369256
14638,002202.XSHE,2016-05-31,0,0.3094709463263125
14639,002230.XSHE,2016-05-31,1,0.4558438588745073
14640,002236.XSHE,2016-05-31,0,0.4885040834675259
14641,002241.XSHE,2016-05-31,1,0.4236053338953393
14642,002252.XSHE,2016-05-31,0,0.24647590991287882
14643,002271.XSHE,2016-05-31,1,0.45033011672689827
14644,002304.XSHE,2016-05-31,1,0.5633776604902518
14645,002311.XSHE,2016-05-31,0,0.38449173985042606
14647,002371.XSHE,2016-05-31,1,0.32724614810552916
14648,002410.XSHE,2016-05-31,1,0.4262778253557361
14649,002414.XSHE,2016-05-31,1,0.32760915890545195
14650,002415.XSHE,2016-05-31,0,0.44850188208432185
14652,002460.XSHE,2016-05-31,1,0.5029090361643191
14653,002466.XSHE,2016-05-31,0,0.4007873980302077
14654,002475.XSHE,2016-05-31,1,0.4744887391197123
14655,002493.XSHE,2016-05-31,0,0.3695730456397046
14657,002568.XSHE,2016-05-31,0,0.4731771399402082
14658,002594.XSHE,2016-05-31,0,0.4758611387043018
14660,002601.XSHE,2016-05-31,1,0.3902452402190166
14662,002607.XSHE,2016-05-31,1,0.40729666641652834
14663,002624.XSHE,2016-05-31,0,0.388421268241234
14664,002709.XSHE,2016-05-31,1,0.3954982176608718
14665,002714.XSHE,2016-05-31,0,0.48210903298867386
14668,300003.XSHE,2016-05-31,0,0.5187491971761895
14669,300014.XSHE,2016-05-31,1,0.5026336081556151
14670,300015.XSHE,2016-05-31,1,0.5111003134164196
14673,300122.XSHE,2016-05-31,1,0.3989935572000786
14674,300124.XSHE,2016-05-31,1,0.45835720021200893
14676,300144.XSHE,2016-05-31,0,0.3936012745626533
14677,300274.XSHE,2016-05-31,1,0.36345273443356335
14678,300316.XSHE,2016-05-31,1,0.3451853769464622
14679,300347.XSHE,2016-05-31,0,0.5099000210644197
14680,300408.XSHE,2016-05-31,0,0.5956851579227831
14681,300413.XSHE,2016-05-31,0,0.4562569239318297
14682,300433.XSHE,2016-05-31,0,0.5309101073769199
14684,300498.XSHE,2016-05-31,0,0.36451659080112475
14686,600009.XSHG,2016-05-31,0,0.5406805351547407
14687,600010.XSHG,2016-05-31,0,0.3589982887259911
14688,600011.XSHG,2016-05-31,0,0.41942797730930587
14691,600018.XSHG,2016-05-31,0,0.4943599683058169
14692,600019.XSHG,2016-05-31,0,0.358524942036776
14693,600028.XSHG,2016-05-31,0,0.36650926033140147
14694,600029.XSHG,2016-05-31,0,0.42754900682885316
14696,600031.XSHG,2016-05-31,0,0.35432266824296177
14698,600048.XSHG,2016-05-31,0,0.38397593807234137
14699,600050.XSHG,2016-05-31,0,0.36766862242712806
14701,600079.XSHG,2016-05-31,0,0.3909994026814744
14702,600085.XSHG,2016-05-31,1,0.38579107883452374
14703,600104.XSHG,2016-05-31,0,0.3857950795003214
14705,600111.XSHG,2016-05-31,0,0.400953531594974
14706,600115.XSHG,2016-05-31,0,0.3883028780704253
14707,600132.XSHG,2016-05-31,0,0.5020490072390789
14708,600143.XSHG,2016-05-31,1,0.41842243597467266
14709,600150.XSHG,2016-05-31,0,0.2977686880469858
14710,600161.XSHG,2016-05-31,0,0.40913189706740133
14711,600176.XSHG,2016-05-31,0,0.4427506648250871
14712,600183.XSHG,2016-05-31,0,0.46932139042278676
14713,600196.XSHG,2016-05-31,0,0.41362806169180044
14714,600276.XSHG,2016-05-31,1,0.44703742443028943
14715,600309.XSHG,2016-05-31,1,0.32573978975832524
14716,600332.XSHG,2016-05-31,0,0.4694006440356118
14718,600352.XSHG,2016-05-31,0,0.428334156492817
14719,600362.XSHG,2016-05-31,0,0.4411048824414165
14720,600383.XSHG,2016-05-31,0,0.4293698879210586
14721,600406.XSHG,2016-05-31,0,0.36652161545953293
14722,600426.XSHG,2016-05-31,0,0.41933220866615584
14723,600436.XSHG,2016-05-31,1,0.4632362358395868
14724,600438.XSHG,2016-05-31,0,0.3548571924619766
14725,600489.XSHG,2016-05-31,1,0.39854828247145646
14726,600519.XSHG,2016-05-31,1,0.6248148210303183
14727,600547.XSHG,2016-05-31,1,0.4202685460282757
14728,600570.XSHG,2016-05-31,1,0.4186666838253683
14729,600584.XSHG,2016-05-31,1,0.3579806031208118
14730,600585.XSHG,2016-05-31,0,0.3738080377449753
14731,600588.XSHG,2016-05-31,0,0.3310367498629123
14732,600600.XSHG,2016-05-31,0,0.4938849945446778
14733,600606.XSHG,2016-05-31,0,0.3729322053496802
14734,600655.XSHG,2016-05-31,0,0.4509449193969391
14735,600660.XSHG,2016-05-31,0,0.3714972281385218
14736,600690.XSHG,2016-05-31,0,0.48370983153726727
14737,600741.XSHG,2016-05-31,0,0.4174112914088158
14738,600745.XSHG,2016-05-31,1,0.36747682750282323
14740,600763.XSHG,2016-05-31,1,0.4181823339190725
14741,600795.XSHG,2016-05-31,0,0.4037404544553047
14742,600809.XSHG,2016-05-31,1,0.5091807997944762
14744,600845.XSHG,2016-05-31,1,0.4240636653311543
14746,600872.XSHG,2016-05-31,0,0.4136566802533646
14747,600886.XSHG,2016-05-31,0,0.5549065926388852
14748,600887.XSHG,2016-05-31,1,0.42048585641103775
14749,600893.XSHG,2016-05-31,0,0.4513777325396551
14750,600900.XSHG,2016-05-31,0,0.3505643259036595
14753,601006.XSHG,2016-05-31,0,0.46335569232062246
14755,601012.XSHG,2016-05-31,1,0.37131787871339456
14756,601021.XSHG,2016-05-31,0,0.5166401539113117
14757,601088.XSHG,2016-05-31,0,0.45065094704397324
14758,601100.XSHG,2016-05-31,0,0.3993365651343682
14759,601111.XSHG,2016-05-31,0,0.4535851010656464
14760,601155.XSHG,2016-05-31,0,0.4044572388896595
14763,601186.XSHG,2016-05-31,0,0.42641689438632
14766,601225.XSHG,2016-05-31,1,0.3701280940696946
14767,601231.XSHG,2016-05-31,1,0.4011382879482783
14768,601238.XSHG,2016-05-31,0,0.47413741662863323
14775,601390.XSHG,2016-05-31,0,0.3808244884079779
14777,601600.XSHG,2016-05-31,0,0.3793198089863787
14779,601607.XSHG,2016-05-31,0,0.49329652282304587
14780,601618.XSHG,2016-05-31,0,0.4364658504085591
14782,601633.XSHG,2016-05-31,0,0.4862025499275211
14783,601668.XSHG,2016-05-31,0,0.33702258718169537
14784,601669.XSHG,2016-05-31,0,0.4069046431193425
14786,601766.XSHG,2016-05-31,0,0.4573887040866498
14788,601799.XSHG,2016-05-31,1,0.4051209790865379
14789,601800.XSHG,2016-05-31,0,0.468192522170417
14790,601808.XSHG,2016-05-31,0,0.4578109809024612
14792,601857.XSHG,2016-05-31,0,0.35582049161631935
14793,601877.XSHG,2016-05-31,0,0.37841937678625676
14794,601888.XSHG,2016-05-31,0,0.31714579480557015
14795,601898.XSHG,2016-05-31,1,0.37301904165167216
14796,601899.XSHG,2016-05-31,1,0.4109648439022812
14798,601919.XSHG,2016-05-31,0,0.3610190616855381
14799,601933.XSHG,2016-05-31,0,0.4097920002648249
14801,601985.XSHG,2016-05-31,0,0.3668660957084753
14803,601989.XSHG,2016-05-31,0,0.32778267899558
14805,603019.XSHG,2016-05-31,1,0.44189080515522094
14806,603288.XSHG,2016-05-31,0,0.5540073142177784
14807,603338.XSHG,2016-05-31,1,0.4720461348356413
14808,603369.XSHG,2016-05-31,1,0.4519850147287838
14809,603799.XSHG,2016-05-31,1,0.40996662659550565
