,stock,tradeDate,rets,factor
18000,600009.XSHG,2017-07-31,1,0.44192475021908495
18002,600011.XSHG,2017-07-31,0,0.441354948273132
18005,600018.XSHG,2017-07-31,0,0.536838009316553
18006,600019.XSHG,2017-07-31,1,0.4913343050567549
18007,600028.XSHG,2017-07-31,0,0.3431331104980036
18008,600029.XSHG,2017-07-31,1,0.45122051181432704
18010,600031.XSHG,2017-07-31,0,0.5091492465829964
18012,600048.XSHG,2017-07-31,0,0.4481261371450884
18014,600061.XSHG,2017-07-31,1,0.4404336047836018
18015,600079.XSHG,2017-07-31,0,0.49949221143607797
18016,600085.XSHG,2017-07-31,0,0.4197325021545553
18017,600104.XSHG,2017-07-31,0,0.43249896181863123
18019,600111.XSHG,2017-07-31,0,0.4126659937502346
18020,600115.XSHG,2017-07-31,1,0.47179573773436967
18021,600132.XSHG,2017-07-31,0,0.47394164739687594
18022,600143.XSHG,2017-07-31,0,0.5128139229347172
18023,600150.XSHG,2017-07-31,1,0.4319036790480433
18024,600161.XSHG,2017-07-31,1,0.4752533436713505
18025,600176.XSHG,2017-07-31,0,0.4824942087916065
18026,600183.XSHG,2017-07-31,0,0.46490798027716174
18027,600196.XSHG,2017-07-31,0,0.4925439687894968
18028,600276.XSHG,2017-07-31,1,0.40477731238171866
18029,600309.XSHG,2017-07-31,1,0.5019411565826387
18030,600332.XSHG,2017-07-31,0,0.4548004692399264
18031,600346.XSHG,2017-07-31,1,0.4624340344951828
18032,600352.XSHG,2017-07-31,0,0.5094211950112767
18033,600362.XSHG,2017-07-31,0,0.37372004137235343
18034,600383.XSHG,2017-07-31,0,0.43294889508866125
18035,600406.XSHG,2017-07-31,0,0.48568194631142336
18036,600426.XSHG,2017-07-31,0,0.41093735016000627
18037,600436.XSHG,2017-07-31,0,0.42119745829106214
18038,600438.XSHG,2017-07-31,1,0.48653554883035316
18040,600519.XSHG,2017-07-31,0,0.4735174199011745
18041,600547.XSHG,2017-07-31,0,0.46909830981737466
18042,600570.XSHG,2017-07-31,1,0.4894557098591733
18043,600584.XSHG,2017-07-31,1,0.44982001875431854
18044,600585.XSHG,2017-07-31,0,0.4319102851772483
18045,600588.XSHG,2017-07-31,1,0.4965882673832478
18046,600600.XSHG,2017-07-31,0,0.39501893231675295
18049,600660.XSHG,2017-07-31,0,0.4561378662179415
18050,600690.XSHG,2017-07-31,0,0.5020862460873167
18051,600741.XSHG,2017-07-31,0,0.4643483598239183
18052,600745.XSHG,2017-07-31,0,0.5148885556840238
18053,600760.XSHG,2017-07-31,1,0.407687225515723
18054,600763.XSHG,2017-07-31,0,0.3998307605783051
18056,600809.XSHG,2017-07-31,1,0.48696698541309247
18058,600845.XSHG,2017-07-31,1,0.4861100998626856
18059,600848.XSHG,2017-07-31,1,0.5021156906853333
18060,600872.XSHG,2017-07-31,1,0.42981089175210707
18061,600886.XSHG,2017-07-31,0,0.4432622093077674
18062,600887.XSHG,2017-07-31,1,0.44153804533734636
18063,600893.XSHG,2017-07-31,0,0.5362176672199718
18064,600900.XSHG,2017-07-31,0,0.5931428074988119
18069,601006.XSHG,2017-07-31,1,0.40996910512534346
18071,601012.XSHG,2017-07-31,0,0.46635015630481075
18072,601021.XSHG,2017-07-31,1,0.4109140638037128
18074,601100.XSHG,2017-07-31,0,0.42750102344169805
18075,601111.XSHG,2017-07-31,1,0.42066217781726895
18076,601155.XSHG,2017-07-31,0,0.46906017692743873
18079,601186.XSHG,2017-07-31,0,0.48351270189403994
18081,601216.XSHG,2017-07-31,0,0.46400049649322894
18082,601225.XSHG,2017-07-31,0,0.5613917683523457
18084,601231.XSHG,2017-07-31,0,0.4776299879260221
18085,601238.XSHG,2017-07-31,0,0.409175662685191
18092,601390.XSHG,2017-07-31,0,0.47052116877353267
18094,601600.XSHG,2017-07-31,1,0.4376591598541124
18096,601607.XSHG,2017-07-31,0,0.4620368002273154
18097,601618.XSHG,2017-07-31,0,0.48778874945314105
18099,601633.XSHG,2017-07-31,0,0.5011672752519185
18100,601668.XSHG,2017-07-31,0,0.44685816306610615
18101,601669.XSHG,2017-07-31,0,0.40473929920450746
18103,601766.XSHG,2017-07-31,0,0.4822059105134263
18105,601799.XSHG,2017-07-31,0,0.46400625701251247
18106,601800.XSHG,2017-07-31,0,0.4286076934463126
18107,601808.XSHG,2017-07-31,0,0.44997681959037505
18109,601857.XSHG,2017-07-31,0,0.4161509108574686
18110,601877.XSHG,2017-07-31,0,0.5030227080204924
18113,601888.XSHG,2017-07-31,1,0.43136517347116315
18114,601898.XSHG,2017-07-31,1,0.40408113114221544
18115,601899.XSHG,2017-07-31,0,0.440009706365999
18117,601919.XSHG,2017-07-31,1,0.5006595178745942
18118,601933.XSHG,2017-07-31,0,0.4682184735476574
18120,601966.XSHG,2017-07-31,0,0.4643863975613487
18121,601985.XSHG,2017-07-31,0,0.41569543946678444
18125,603019.XSHG,2017-07-31,1,0.46908642919440213
18126,603160.XSHG,2017-07-31,0,0.3698766099157853
18128,603288.XSHG,2017-07-31,1,0.43365663241197305
18129,603338.XSHG,2017-07-31,0,0.3701876138514258
18130,603369.XSHG,2017-07-31,1,0.506796101618101
18132,603517.XSHG,2017-07-31,1,0.40877694700711753
18133,603658.XSHG,2017-07-31,1,0.4523304100496777
18134,603799.XSHG,2017-07-31,1,0.40781274354853814
18136,603833.XSHG,2017-07-31,0,0.4589754684181394
18137,603899.XSHG,2017-07-31,1,0.4492252314239739
18138,603939.XSHG,2017-07-31,1,0.4827077288067474
18139,603986.XSHG,2017-07-31,1,0.34989851506877534
18140,603993.XSHG,2017-07-31,1,0.5355777651546177
18142,000002.XSHE,2017-08-31,1,0.5379598182031242
18143,000063.XSHE,2017-08-31,1,0.4527962058435248
18144,000066.XSHE,2017-08-31,0,0.45013420106488766
18145,000069.XSHE,2017-08-31,0,0.49128542448878204
18146,000100.XSHE,2017-08-31,0,0.31563988701528517
18147,000157.XSHE,2017-08-31,0,0.5640870357003801
18150,000333.XSHE,2017-08-31,1,0.497681874423722
18151,000338.XSHE,2017-08-31,0,0.4495519068727619
18152,000425.XSHE,2017-08-31,0,0.5080255274570856
18153,000538.XSHE,2017-08-31,0,0.3416671952532828
18154,000568.XSHE,2017-08-31,0,0.46703212633647007
18155,000596.XSHE,2017-08-31,1,0.47573788338579986
18156,000625.XSHE,2017-08-31,0,0.5508455338010687
18157,000651.XSHE,2017-08-31,0,0.4908333588637598
18158,000661.XSHE,2017-08-31,1,0.44310857957642213
18159,000703.XSHE,2017-08-31,0,0.42989600475553413
18160,000708.XSHE,2017-08-31,0,0.4667551650004232
18161,000725.XSHE,2017-08-31,1,0.49865130202611924
18162,000768.XSHE,2017-08-31,0,0.4658301023254302
18165,000786.XSHE,2017-08-31,0,0.38853987788597977
18166,000800.XSHE,2017-08-31,1,0.45661845822107305
18167,000858.XSHE,2017-08-31,0,0.42652323057802205
18168,000876.XSHE,2017-08-31,0,0.36594492708776566
18169,000895.XSHE,2017-08-31,1,0.5224372268049762
18170,000938.XSHE,2017-08-31,1,0.34906914102713515
18171,000963.XSHE,2017-08-31,0,0.4465651332811576
18172,000977.XSHE,2017-08-31,1,0.5703643333063807
18173,001979.XSHE,2017-08-31,0,0.3811236851744097
18174,002001.XSHE,2017-08-31,1,0.5016554361231138
18175,002007.XSHE,2017-08-31,0,0.5162839635403946
18176,002008.XSHE,2017-08-31,1,0.4482615103523216
18177,002024.XSHE,2017-08-31,1,0.4499547971261914
18178,002027.XSHE,2017-08-31,1,0.6454533362691507
18179,002032.XSHE,2017-08-31,0,0.4635466311008132
18180,002044.XSHE,2017-08-31,0,0.4767391364937255
18181,002049.XSHE,2017-08-31,1,0.5421198473502227
18182,002050.XSHE,2017-08-31,0,0.47248458972581264
18183,002064.XSHE,2017-08-31,0,0.4468609148171384
18184,002120.XSHE,2017-08-31,1,0.5785239982240229
18187,002157.XSHE,2017-08-31,0,0.4809845447671041
18188,002179.XSHE,2017-08-31,1,0.4660254854994394
18189,002202.XSHE,2017-08-31,1,0.5117156528274269
18190,002230.XSHE,2017-08-31,0,0.43009802835830335
18191,002236.XSHE,2017-08-31,0,0.4603894979401349
18192,002241.XSHE,2017-08-31,0,0.3678562705757024
18194,002271.XSHE,2017-08-31,1,0.5142226816845067
18195,002304.XSHE,2017-08-31,1,0.4433280158179492
18196,002311.XSHE,2017-08-31,0,0.4301392416788865
18197,002352.XSHE,2017-08-31,1,0.437193117963635
18198,002371.XSHE,2017-08-31,1,0.47496181110213204
18199,002410.XSHE,2017-08-31,1,0.4118373364595946
18200,002414.XSHE,2017-08-31,0,0.4570292720329159
18201,002415.XSHE,2017-08-31,0,0.6206654414726435
18203,002460.XSHE,2017-08-31,1,0.5895570293362715
18204,002466.XSHE,2017-08-31,0,0.615480419060734
18206,002493.XSHE,2017-08-31,0,0.40848244478042095
18208,002568.XSHE,2017-08-31,1,0.4179611325375466
18209,002594.XSHE,2017-08-31,1,0.44801902054664594
18210,002600.XSHE,2017-08-31,0,0.4532148047475544
18211,002601.XSHE,2017-08-31,0,0.48905868571238365
18212,002602.XSHE,2017-08-31,0,0.40813479800183106
18214,002624.XSHE,2017-08-31,0,0.2901855321933632
18215,002709.XSHE,2017-08-31,1,0.4938922136686685
18216,002714.XSHE,2017-08-31,0,0.5274919542782006
18220,002821.XSHE,2017-08-31,0,0.3760721121818696
18221,002841.XSHE,2017-08-31,0,0.4413115622674726
18222,300003.XSHE,2017-08-31,0,0.541638117956573
18223,300014.XSHE,2017-08-31,1,0.5351152543795401
18224,300015.XSHE,2017-08-31,1,0.5135543061299934
18226,300059.XSHE,2017-08-31,0,0.41175655228227637
18227,300122.XSHE,2017-08-31,1,0.4986298661985936
18228,300124.XSHE,2017-08-31,1,0.457364137878674
18229,300142.XSHE,2017-08-31,1,0.5303859699122285
18230,300144.XSHE,2017-08-31,0,0.4429337142612294
18231,300274.XSHE,2017-08-31,1,0.46719113316213334
18232,300316.XSHE,2017-08-31,0,0.4361280987040896
18233,300347.XSHE,2017-08-31,1,0.412079539987112
18234,300408.XSHE,2017-08-31,1,0.40770591218700575
18236,300433.XSHE,2017-08-31,0,0.2880106257822012
18237,300450.XSHE,2017-08-31,1,0.5143944976018354
18238,300498.XSHE,2017-08-31,0,0.47383647385882005
18240,300558.XSHE,2017-08-31,0,0.5161257233607808
18241,300595.XSHE,2017-08-31,0,0.5116155788755139
18243,300628.XSHE,2017-08-31,1,0.5802301667817014
18247,600009.XSHG,2017-08-31,0,0.4471197079986071
18249,600011.XSHG,2017-08-31,0,0.518376794238564
18252,600018.XSHG,2017-08-31,0,0.4903957605476746
18253,600019.XSHG,2017-08-31,0,0.4627546314124374
18254,600028.XSHG,2017-08-31,0,0.339165743385139
18255,600029.XSHG,2017-08-31,0,0.43323415102699286
18257,600031.XSHG,2017-08-31,0,0.479867379599251
18259,600048.XSHG,2017-08-31,0,0.47086285149166096
18260,600050.XSHG,2017-08-31,0,0.38231640928940647
18261,600061.XSHG,2017-08-31,0,0.3886022697747737
18262,600079.XSHG,2017-08-31,0,0.4961238808981218
18263,600085.XSHG,2017-08-31,0,0.39771157180957434
18264,600104.XSHG,2017-08-31,0,0.476436328715162
18266,600111.XSHG,2017-08-31,0,0.3063453834658411
18267,600115.XSHG,2017-08-31,0,0.35845982377720675
18268,600132.XSHG,2017-08-31,0,0.4501947617171716
18269,600143.XSHG,2017-08-31,1,0.4722098136963591
18270,600150.XSHG,2017-08-31,0,0.5120282246099679
18271,600161.XSHG,2017-08-31,0,0.40187391573722553
18272,600176.XSHG,2017-08-31,1,0.4972339517118214
18273,600183.XSHG,2017-08-31,1,0.47708624231156693
18274,600196.XSHG,2017-08-31,1,0.4694808103428288
18275,600276.XSHG,2017-08-31,1,0.39548691702740624
18276,600309.XSHG,2017-08-31,1,0.5512121836467522
18277,600332.XSHG,2017-08-31,0,0.4115009875146224
18278,600346.XSHG,2017-08-31,0,0.4689197675325143
18279,600352.XSHG,2017-08-31,0,0.5360284351227153
18280,600362.XSHG,2017-08-31,0,0.414387355325005
18281,600383.XSHG,2017-08-31,0,0.4763841987495578
18282,600406.XSHG,2017-08-31,0,0.45487990446458376
18283,600426.XSHG,2017-08-31,1,0.371060159160825
18284,600436.XSHG,2017-08-31,1,0.26657191147308823
18285,600438.XSHG,2017-08-31,1,0.45167071832043576
18286,600489.XSHG,2017-08-31,0,0.433905177246115
18287,600519.XSHG,2017-08-31,1,0.4555351416152632
18288,600547.XSHG,2017-08-31,0,0.5098746587499009
18289,600570.XSHG,2017-08-31,0,0.40220964494686245
18290,600584.XSHG,2017-08-31,1,0.40932932931971716
18291,600585.XSHG,2017-08-31,1,0.4634216289994423
18292,600588.XSHG,2017-08-31,1,0.40673883073931344
18293,600600.XSHG,2017-08-31,0,0.3879441759954057
18294,600606.XSHG,2017-08-31,0,0.3834544166658768
18296,600660.XSHG,2017-08-31,1,0.439240460835969
18297,600690.XSHG,2017-08-31,1,0.4951109211862696
18298,600741.XSHG,2017-08-31,1,0.5128529565763852
18299,600745.XSHG,2017-08-31,1,0.4049142710079497
18300,600760.XSHG,2017-08-31,1,0.35260968882559873
18301,600763.XSHG,2017-08-31,0,0.4552437102679257
18303,600809.XSHG,2017-08-31,1,0.5319979302272478
18306,600848.XSHG,2017-08-31,1,0.4167100310283436
18307,600872.XSHG,2017-08-31,1,0.3872164241870743
18308,600886.XSHG,2017-08-31,0,0.4359289501365251
18309,600887.XSHG,2017-08-31,1,0.531792594215906
18310,600893.XSHG,2017-08-31,1,0.5167421718285224
18311,600900.XSHG,2017-08-31,0,0.5293785901677952
18316,601006.XSHG,2017-08-31,0,0.479693525475251
18318,601012.XSHG,2017-08-31,1,0.4995748385904
18319,601021.XSHG,2017-08-31,0,0.3817069305427676
18321,601100.XSHG,2017-08-31,0,0.35443728252402446
18322,601111.XSHG,2017-08-31,0,0.42599226770824294
18323,601155.XSHG,2017-08-31,0,0.48228080791481964
18326,601186.XSHG,2017-08-31,0,0.4750219117909467
18329,601225.XSHG,2017-08-31,0,0.5656167083825906
18331,601231.XSHG,2017-08-31,0,0.4317482796554934
18332,601238.XSHG,2017-08-31,1,0.40629622502615736
18339,601390.XSHG,2017-08-31,0,0.49676495638780477
18341,601600.XSHG,2017-08-31,0,0.40831703898210586
18343,601607.XSHG,2017-08-31,0,0.4755434597754616
18344,601618.XSHG,2017-08-31,0,0.49770756787866455
18346,601633.XSHG,2017-08-31,0,0.44236359459388785
18347,601668.XSHG,2017-08-31,0,0.4706527346875245
18348,601669.XSHG,2017-08-31,0,0.36511124915474047
18350,601766.XSHG,2017-08-31,0,0.5375281647391811
18352,601799.XSHG,2017-08-31,1,0.4587259953981161
18353,601800.XSHG,2017-08-31,0,0.42488523776123355
18354,601808.XSHG,2017-08-31,0,0.4491081279684231
18356,601857.XSHG,2017-08-31,0,0.31696898905150644
18357,601877.XSHG,2017-08-31,1,0.5294032947625951
18360,601888.XSHG,2017-08-31,1,0.466065932853526
18361,601898.XSHG,2017-08-31,0,0.44629357742854603
18362,601899.XSHG,2017-08-31,0,0.3944155813572247
18364,601919.XSHG,2017-08-31,0,0.5182566902446727
18365,601933.XSHG,2017-08-31,1,0.4265057069224649
18368,601985.XSHG,2017-08-31,0,0.434221153783797
18372,603019.XSHG,2017-08-31,1,0.5418864873292593
18373,603160.XSHG,2017-08-31,1,0.518369992917903
18375,603288.XSHG,2017-08-31,1,0.46190642459448894
18376,603338.XSHG,2017-08-31,0,0.33506139754438896
18377,603369.XSHG,2017-08-31,0,0.4521317900295715
18379,603517.XSHG,2017-08-31,1,0.41037886832388804
18380,603658.XSHG,2017-08-31,1,0.5087550385210189
18381,603799.XSHG,2017-08-31,1,0.4229593792073132
18382,603806.XSHG,2017-08-31,1,0.252578122668004
18383,603833.XSHG,2017-08-31,0,0.4569442724799456
18385,603899.XSHG,2017-08-31,1,0.4655119030630087
18386,603939.XSHG,2017-08-31,0,0.48174552410980553
18387,603986.XSHG,2017-08-31,1,0.44198270597368583
18388,603993.XSHG,2017-08-31,0,0.4616748323403567
18390,000002.XSHE,2017-09-29,1,0.48175468007449934
18391,000063.XSHE,2017-09-29,1,0.4409153347929859
18392,000066.XSHE,2017-09-29,0,0.4615470127506863
18393,000069.XSHE,2017-09-29,1,0.4906453431836504
18394,000100.XSHE,2017-09-29,1,0.41639219912855313
18395,000157.XSHE,2017-09-29,0,0.5352559018586831
18398,000333.XSHE,2017-09-29,1,0.4772036525462202
18399,000338.XSHE,2017-09-29,1,0.4323381427975571
18400,000425.XSHE,2017-09-29,0,0.5121156967371636
18401,000538.XSHE,2017-09-29,1,0.3864257277792351
18402,000568.XSHE,2017-09-29,1,0.4236607903047643
18403,000596.XSHE,2017-09-29,1,0.46528214827172043
18404,000625.XSHE,2017-09-29,0,0.5118687056660745
18405,000651.XSHE,2017-09-29,1,0.4721270765692505
18406,000661.XSHE,2017-09-29,1,0.3959786666012079
18407,000703.XSHE,2017-09-29,0,0.3933516054460034
18408,000708.XSHE,2017-09-29,0,0.4786248627683338
18409,000725.XSHE,2017-09-29,1,0.4773562799247008
18410,000768.XSHE,2017-09-29,0,0.4731088365808613
18413,000786.XSHE,2017-09-29,1,0.4100402713216526
18414,000800.XSHE,2017-09-29,0,0.38700433749600355
18415,000858.XSHE,2017-09-29,1,0.4365521545801995
18416,000876.XSHE,2017-09-29,0,0.4103232284429769
18417,000895.XSHE,2017-09-29,0,0.48893704916178693
18418,000938.XSHE,2017-09-29,0,0.3775798303572156
18419,000963.XSHE,2017-09-29,1,0.4476555506075026
18420,000977.XSHE,2017-09-29,0,0.5040948928737773
18421,001979.XSHE,2017-09-29,0,0.3724296979397374
18422,002001.XSHE,2017-09-29,0,0.47803640686722754
18423,002007.XSHE,2017-09-29,0,0.4367607651051012
18424,002008.XSHE,2017-09-29,1,0.4847439920246126
18425,002024.XSHE,2017-09-29,1,0.42356305969287794
18426,002027.XSHE,2017-09-29,1,0.6464232775969221
18427,002032.XSHE,2017-09-29,1,0.4418916748563594
18428,002044.XSHE,2017-09-29,1,0.46948712845844676
18429,002049.XSHE,2017-09-29,0,0.46851907068107035
18430,002050.XSHE,2017-09-29,1,0.4234065485433795
18431,002064.XSHE,2017-09-29,0,0.43302236234300034
18432,002120.XSHE,2017-09-29,1,0.5733942597568464
18435,002157.XSHE,2017-09-29,0,0.4830508520151135
18436,002179.XSHE,2017-09-29,0,0.5015960284127436
18437,002202.XSHE,2017-09-29,1,0.45162992382353606
18438,002230.XSHE,2017-09-29,0,0.3776794144253237
18439,002236.XSHE,2017-09-29,1,0.4826480317483243
18440,002241.XSHE,2017-09-29,1,0.38864510201048635
18442,002271.XSHE,2017-09-29,0,0.5065614045333554
18443,002304.XSHE,2017-09-29,1,0.44424348296449206
18444,002311.XSHE,2017-09-29,1,0.423049450748415
18445,002352.XSHE,2017-09-29,1,0.5053068398404765
18446,002371.XSHE,2017-09-29,1,0.4623573098138787
18447,002410.XSHE,2017-09-29,0,0.4426378888670129
18448,002414.XSHE,2017-09-29,0,0.42358652437000693
18449,002415.XSHE,2017-09-29,1,0.5007863814062397
18451,002460.XSHE,2017-09-29,0,0.5627786035000915
18452,002466.XSHE,2017-09-29,1,0.5927744078489408
18453,002475.XSHE,2017-09-29,1,0.43816738409402667
18454,002493.XSHE,2017-09-29,0,0.418000994463573
18455,002555.XSHE,2017-09-29,0,0.5057750213149832
18456,002568.XSHE,2017-09-29,0,0.38189886915216487
18457,002594.XSHE,2017-09-29,0,0.4581496517719901
18458,002600.XSHE,2017-09-29,1,0.43411164244844325
18459,002601.XSHE,2017-09-29,0,0.4988738164955403
18460,002602.XSHE,2017-09-29,0,0.36713498188835086
18462,002624.XSHE,2017-09-29,0,0.35824170837073066
18463,002709.XSHE,2017-09-29,0,0.501475399006003
18464,002714.XSHE,2017-09-29,1,0.5292261589278067
18467,002812.XSHE,2017-09-29,1,0.4166694999361877
18468,002821.XSHE,2017-09-29,1,0.4271065094195979
18469,002841.XSHE,2017-09-29,0,0.48357508259477033
18470,300003.XSHE,2017-09-29,1,0.5052781126758723
18471,300014.XSHE,2017-09-29,0,0.5358424812811584
18472,300015.XSHE,2017-09-29,1,0.4913462228083105
18474,300059.XSHE,2017-09-29,0,0.3813348788116679
18475,300122.XSHE,2017-09-29,1,0.46910179248709205
18476,300124.XSHE,2017-09-29,1,0.437261079442487
18477,300142.XSHE,2017-09-29,1,0.45255381336861406
18478,300144.XSHE,2017-09-29,1,0.453429722573426
18479,300274.XSHE,2017-09-29,1,0.43595180196786026
18480,300316.XSHE,2017-09-29,1,0.4324342615608214
18481,300347.XSHE,2017-09-29,1,0.4517713761443081
18482,300408.XSHE,2017-09-29,0,0.4420126504307865
18484,300433.XSHE,2017-09-29,1,0.34189324474882515
18485,300450.XSHE,2017-09-29,1,0.4934587991700632
18486,300498.XSHE,2017-09-29,1,0.4030168964033401
18488,300558.XSHE,2017-09-29,1,0.47088968134324405
18489,300595.XSHE,2017-09-29,1,0.5222505218867207
18491,300628.XSHE,2017-09-29,0,0.5391978740725045
18495,600009.XSHG,2017-09-29,1,0.43494686436845575
18497,600011.XSHG,2017-09-29,0,0.48522969635525165
18500,600018.XSHG,2017-09-29,1,0.5286561133382858
18501,600019.XSHG,2017-09-29,0,0.4786699491119074
18502,600028.XSHG,2017-09-29,0,0.4146452823458216
18503,600029.XSHG,2017-09-29,0,0.4057460851005925
18505,600031.XSHG,2017-09-29,1,0.4540693540412628
18507,600048.XSHG,2017-09-29,0,0.4665983014897539
18508,600050.XSHG,2017-09-29,0,0.37335968897688926
18509,600061.XSHG,2017-09-29,0,0.4567662173393921
18510,600079.XSHG,2017-09-29,0,0.45171274852071513
18511,600085.XSHG,2017-09-29,0,0.4277709618402045
18512,600104.XSHG,2017-09-29,0,0.4768708003187181
18514,600111.XSHG,2017-09-29,0,0.3396662682612424
18515,600115.XSHG,2017-09-29,0,0.3839317238466687
18516,600132.XSHG,2017-09-29,0,0.4586459091339828
18517,600143.XSHG,2017-09-29,0,0.5163254958920811
18519,600161.XSHG,2017-09-29,0,0.36872421868510846
18520,600176.XSHG,2017-09-29,1,0.512361773921647
18521,600183.XSHG,2017-09-29,0,0.43473814278142736
18522,600196.XSHG,2017-09-29,1,0.463643800593093
18523,600276.XSHG,2017-09-29,1,0.41262850263148687
18524,600309.XSHG,2017-09-29,0,0.4291952403821577
18525,600332.XSHG,2017-09-29,1,0.41498594488571733
18526,600346.XSHG,2017-09-29,0,0.43848660439709564
18527,600352.XSHG,2017-09-29,0,0.47482393704109294
18528,600362.XSHG,2017-09-29,0,0.41340160895337486
18529,600383.XSHG,2017-09-29,0,0.4619655841789429
18530,600406.XSHG,2017-09-29,0,0.4247494209550963
18531,600426.XSHG,2017-09-29,0,0.42481480252373816
18532,600436.XSHG,2017-09-29,1,0.37599116050850834
18533,600438.XSHG,2017-09-29,0,0.4587531275800188
18534,600489.XSHG,2017-09-29,0,0.3990483816176163
18535,600519.XSHG,2017-09-29,1,0.45352278135014074
18536,600547.XSHG,2017-09-29,0,0.5012996813465924
18537,600570.XSHG,2017-09-29,0,0.409284291063239
18539,600585.XSHG,2017-09-29,0,0.43524874680539627
18540,600588.XSHG,2017-09-29,0,0.40312734432932495
18541,600600.XSHG,2017-09-29,1,0.3824403734949393
18542,600606.XSHG,2017-09-29,0,0.4176599960179398
18544,600660.XSHG,2017-09-29,1,0.46520426436552925
18545,600690.XSHG,2017-09-29,1,0.4752192173345076
18546,600741.XSHG,2017-09-29,1,0.5286304497028268
18547,600745.XSHG,2017-09-29,1,0.4526906031531903
18548,600760.XSHG,2017-09-29,0,0.4041915363598174
18549,600763.XSHG,2017-09-29,1,0.39058887767700573
18550,600795.XSHG,2017-09-29,0,0.44417194133280724
18551,600809.XSHG,2017-09-29,1,0.4799251535798185
18553,600845.XSHG,2017-09-29,0,0.502401074074372
18554,600848.XSHG,2017-09-29,1,0.44061897418472484
18555,600872.XSHG,2017-09-29,0,0.4253395638243009
18556,600886.XSHG,2017-09-29,0,0.4785522070911698
18557,600887.XSHG,2017-09-29,1,0.5033269600496433
18558,600893.XSHG,2017-09-29,0,0.4833101702962051
18559,600900.XSHG,2017-09-29,0,0.5034147222964834
18564,601006.XSHG,2017-09-29,0,0.45120899472047726
18566,601012.XSHG,2017-09-29,1,0.5195040422166548
18567,601021.XSHG,2017-09-29,1,0.37873704640794126
18568,601088.XSHG,2017-09-29,0,0.46856796329420686
18569,601100.XSHG,2017-09-29,1,0.39890076218341014
18571,601111.XSHG,2017-09-29,1,0.43798494049623754
18572,601155.XSHG,2017-09-29,1,0.4784083183609968
18575,601186.XSHG,2017-09-29,0,0.4707382081000755
18578,601225.XSHG,2017-09-29,0,0.49421354673618234
18580,601231.XSHG,2017-09-29,1,0.4062523212654793
18581,601238.XSHG,2017-09-29,0,0.4104951854291068
18588,601390.XSHG,2017-09-29,0,0.45744688740896894
18592,601607.XSHG,2017-09-29,0,0.4806884488976783
18593,601618.XSHG,2017-09-29,0,0.4854306470861856
18596,601668.XSHG,2017-09-29,0,0.457801667632415
18597,601669.XSHG,2017-09-29,0,0.3915868064484472
18599,601766.XSHG,2017-09-29,1,0.46337329559269286
18601,601799.XSHG,2017-09-29,0,0.445116289507138
18602,601800.XSHG,2017-09-29,0,0.4437363175469023
18603,601808.XSHG,2017-09-29,0,0.46180276468492276
18605,601857.XSHG,2017-09-29,0,0.37755852614188684
18606,601877.XSHG,2017-09-29,1,0.5380635507804103
18609,601888.XSHG,2017-09-29,1,0.44839383542783096
18610,601898.XSHG,2017-09-29,0,0.4543995096575757
18611,601899.XSHG,2017-09-29,0,0.3953604016547256
18613,601919.XSHG,2017-09-29,0,0.4144971349516874
18614,601933.XSHG,2017-09-29,1,0.4462323630270243
18616,601966.XSHG,2017-09-29,0,0.4311837086676443
18617,601985.XSHG,2017-09-29,0,0.43191993813403856
18621,603019.XSHG,2017-09-29,0,0.5169652052799615
18622,603160.XSHG,2017-09-29,1,0.5237206997212196
18625,603288.XSHG,2017-09-29,1,0.4947648969173254
18626,603338.XSHG,2017-09-29,1,0.3936274389243724
18627,603369.XSHG,2017-09-29,0,0.47341075756671774
18629,603517.XSHG,2017-09-29,1,0.45601909416851827
18630,603658.XSHG,2017-09-29,1,0.54707984016661
18631,603799.XSHG,2017-09-29,0,0.4509917908204532
18632,603806.XSHG,2017-09-29,1,0.333922844819503
18633,603833.XSHG,2017-09-29,1,0.4717813634644268
18635,603899.XSHG,2017-09-29,1,0.4646783645331896
18636,603939.XSHG,2017-09-29,1,0.39862573419937447
18637,603986.XSHG,2017-09-29,1,0.42696956146324627
18638,603993.XSHG,2017-09-29,0,0.5043893617281361
18640,000002.XSHE,2017-10-31,1,0.48702792803135575
18641,000063.XSHE,2017-10-31,1,0.444183342305519
18642,000066.XSHE,2017-10-31,0,0.39108269327501766
18643,000069.XSHE,2017-10-31,1,0.53517753688795
18644,000100.XSHE,2017-10-31,0,0.4492235943198148
18645,000157.XSHE,2017-10-31,0,0.47029439658940175
18648,000333.XSHE,2017-10-31,1,0.46125039194604506
18649,000338.XSHE,2017-10-31,0,0.4634123043723325
18650,000425.XSHE,2017-10-31,1,0.5113841333532317
18651,000538.XSHE,2017-10-31,0,0.3842091586896597
18652,000568.XSHE,2017-10-31,0,0.4422241738953801
18653,000596.XSHE,2017-10-31,0,0.45083594121962994
18654,000625.XSHE,2017-10-31,0,0.4701898506250267
18655,000651.XSHE,2017-10-31,1,0.4535246537101047
18656,000661.XSHE,2017-10-31,1,0.4500089268407494
18657,000703.XSHE,2017-10-31,1,0.3706396244102721
18658,000708.XSHE,2017-10-31,1,0.4503860939218416
18659,000725.XSHE,2017-10-31,0,0.4037717252046261
18660,000768.XSHE,2017-10-31,0,0.491423500115873
