,stock,tradeDate,rets,factor
16106,600570.XSHG,2016-11-30,0,0.3484461219671234
16107,600584.XSHG,2016-11-30,1,0.42324627113138336
16108,600585.XSHG,2016-11-30,0,0.4486250114920707
16109,600588.XSHG,2016-11-30,0,0.3983416967901085
16110,600600.XSHG,2016-11-30,1,0.44311807491506644
16111,600606.XSHG,2016-11-30,0,0.3588163652947596
16112,600655.XSHG,2016-11-30,1,0.3603675154035133
16113,600660.XSHG,2016-11-30,1,0.4395853355417134
16114,600690.XSHG,2016-11-30,0,0.46774910600901054
16115,600741.XSHG,2016-11-30,0,0.49458376719565983
16118,600763.XSHG,2016-11-30,1,0.4398614651301284
16119,600795.XSHG,2016-11-30,1,0.4664925869529279
16120,600809.XSHG,2016-11-30,1,0.4696510979660207
16122,600845.XSHG,2016-11-30,0,0.42505237880391533
16123,600848.XSHG,2016-11-30,0,0.41985258765680267
16124,600872.XSHG,2016-11-30,0,0.46770797784532187
16125,600886.XSHG,2016-11-30,1,0.4214936274621443
16126,600887.XSHG,2016-11-30,0,0.42560458778543475
16127,600893.XSHG,2016-11-30,0,0.3717525374297284
16128,600900.XSHG,2016-11-30,1,0.3514369718323988
16133,601006.XSHG,2016-11-30,1,0.4483100769916316
16135,601012.XSHG,2016-11-30,1,0.42215163410006235
16136,601021.XSHG,2016-11-30,0,0.4191652858294517
16137,601088.XSHG,2016-11-30,1,0.48097746177637524
16138,601100.XSHG,2016-11-30,1,0.4662791774059418
16139,601111.XSHG,2016-11-30,0,0.4456313812364002
16140,601155.XSHG,2016-11-30,1,0.41843524646344193
16143,601186.XSHG,2016-11-30,1,0.5133051623664812
16146,601225.XSHG,2016-11-30,0,0.416457757447668
16148,601231.XSHG,2016-11-30,0,0.4598129624242015
16149,601238.XSHG,2016-11-30,0,0.4776528859963753
16156,601390.XSHG,2016-11-30,0,0.4563225982555501
16158,601600.XSHG,2016-11-30,0,0.4487722138680813
16160,601607.XSHG,2016-11-30,1,0.40877282942107757
16161,601618.XSHG,2016-11-30,0,0.384082956303029
16163,601633.XSHG,2016-11-30,1,0.44818691890342904
16164,601668.XSHG,2016-11-30,0,0.43483634748009165
16165,601669.XSHG,2016-11-30,0,0.49838417761870507
16167,601766.XSHG,2016-11-30,0,0.44015016784249705
16169,601799.XSHG,2016-11-30,1,0.44663815000360996
16170,601800.XSHG,2016-11-30,0,0.4541701911540278
16171,601808.XSHG,2016-11-30,1,0.3949954759315637
16173,601857.XSHG,2016-11-30,1,0.4324158580696683
16174,601877.XSHG,2016-11-30,0,0.43421775088151315
16175,601888.XSHG,2016-11-30,1,0.3788857301236561
16176,601898.XSHG,2016-11-30,0,0.3996851210963689
16177,601899.XSHG,2016-11-30,0,0.46938407634634105
16179,601919.XSHG,2016-11-30,0,0.4976645075221481
16180,601933.XSHG,2016-11-30,1,0.35546078288655925
16182,601966.XSHG,2016-11-30,0,0.3661055673139586
16183,601985.XSHG,2016-11-30,1,0.44836230699878177
16185,601989.XSHG,2016-11-30,1,0.484708609511213
16187,603019.XSHG,2016-11-30,0,0.3809854251401788
16189,603288.XSHG,2016-11-30,0,0.43496113316162954
16190,603338.XSHG,2016-11-30,1,0.45217076792887945
16191,603369.XSHG,2016-11-30,1,0.4189005127856403
16193,603799.XSHG,2016-11-30,1,0.43983834740548866
16194,603806.XSHG,2016-11-30,0,0.3648725561253911
16195,603899.XSHG,2016-11-30,1,0.4631800228562386
16196,603939.XSHG,2016-11-30,0,0.4088308314401018
16198,603993.XSHG,2016-11-30,0,0.48655295719109787
16200,000002.XSHE,2016-12-30,0,0.4132643962776453
16201,000063.XSHE,2016-12-30,0,0.4707017400203632
16202,000066.XSHE,2016-12-30,0,0.5093569310945879
16203,000069.XSHE,2016-12-30,0,0.39995700872772455
16204,000100.XSHE,2016-12-30,1,0.46109539747079364
16205,000157.XSHE,2016-12-30,0,0.4362353043928472
16208,000333.XSHE,2016-12-30,1,0.4790274627521562
16209,000338.XSHE,2016-12-30,1,0.499508557269344
16211,000538.XSHE,2016-12-30,0,0.46052135919951753
16212,000568.XSHE,2016-12-30,1,0.4782294397142598
16213,000596.XSHE,2016-12-30,0,0.4323396237920797
16214,000625.XSHE,2016-12-30,1,0.46533193785115123
16215,000651.XSHE,2016-12-30,1,0.39682971158852715
16216,000661.XSHE,2016-12-30,0,0.5236677277041744
16217,000703.XSHE,2016-12-30,0,0.5149504958500806
16218,000708.XSHE,2016-12-30,1,0.5039584614627721
16219,000725.XSHE,2016-12-30,1,0.4217995778742113
16220,000768.XSHE,2016-12-30,1,0.4472252910492292
16223,000786.XSHE,2016-12-30,1,0.4562574522760048
16224,000800.XSHE,2016-12-30,0,0.44320365610805984
16225,000858.XSHE,2016-12-30,1,0.5190039357345764
16226,000876.XSHE,2016-12-30,0,0.420499009814519
16227,000895.XSHE,2016-12-30,1,0.48033870615004964
16228,000938.XSHE,2016-12-30,0,0.319423106230144
16229,000963.XSHE,2016-12-30,1,0.4899357722721783
16230,000977.XSHE,2016-12-30,0,0.38406095337134316
16231,001979.XSHE,2016-12-30,1,0.4263846485323579
16232,002001.XSHE,2016-12-30,0,0.34818061460100863
16233,002007.XSHE,2016-12-30,0,0.5071565389504586
16234,002008.XSHE,2016-12-30,0,0.4906028783531531
16235,002024.XSHE,2016-12-30,0,0.4575719690012921
16236,002027.XSHE,2016-12-30,0,0.41758303828522303
16237,002032.XSHE,2016-12-30,0,0.4400443827085837
16238,002044.XSHE,2016-12-30,0,0.36686094421818133
16239,002049.XSHE,2016-12-30,0,0.42012028659870976
16240,002050.XSHE,2016-12-30,0,0.481708585448435
16241,002064.XSHE,2016-12-30,0,0.35888870796319045
16242,002120.XSHE,2016-12-30,0,0.39741459767731596
16245,002157.XSHE,2016-12-30,0,0.4696014913455614
16246,002179.XSHE,2016-12-30,1,0.43083693787820293
16247,002202.XSHE,2016-12-30,0,0.4281228457681422
16248,002230.XSHE,2016-12-30,0,0.4112213537807029
16249,002236.XSHE,2016-12-30,0,0.4362048703242244
16250,002241.XSHE,2016-12-30,1,0.4032022641543824
16251,002252.XSHE,2016-12-30,0,0.35379644074503575
16252,002271.XSHE,2016-12-30,1,0.4544151630918205
16253,002304.XSHE,2016-12-30,0,0.5033553929291282
16254,002311.XSHE,2016-12-30,0,0.4680195496603212
16255,002352.XSHE,2016-12-30,0,0.3460459232762496
16256,002371.XSHE,2016-12-30,1,0.3741891021544715
16257,002410.XSHE,2016-12-30,0,0.3752433857676332
16258,002414.XSHE,2016-12-30,1,0.3898795309016061
16259,002415.XSHE,2016-12-30,1,0.44358309250711064
16261,002460.XSHE,2016-12-30,0,0.35552458110642304
16262,002466.XSHE,2016-12-30,1,0.33177368737332635
16263,002475.XSHE,2016-12-30,0,0.45259490844167616
16264,002493.XSHE,2016-12-30,0,0.4339758598010478
16265,002555.XSHE,2016-12-30,1,0.36601764203398757
16266,002568.XSHE,2016-12-30,0,0.40896630360180775
16267,002594.XSHE,2016-12-30,0,0.3649376575964866
16268,002600.XSHE,2016-12-30,1,0.41013036423790744
16269,002601.XSHE,2016-12-30,1,0.438332491447944
16271,002607.XSHE,2016-12-30,0,0.502559468883363
16272,002624.XSHE,2016-12-30,0,0.3018627241160607
16273,002709.XSHE,2016-12-30,1,0.34810977334121473
16274,002714.XSHE,2016-12-30,1,0.24618718740888035
16280,300003.XSHE,2016-12-30,0,0.4465454501258612
16281,300014.XSHE,2016-12-30,0,0.41006534621473034
16282,300015.XSHE,2016-12-30,1,0.4163310678031546
16285,300122.XSHE,2016-12-30,0,0.5195738076227934
16286,300124.XSHE,2016-12-30,0,0.46452647027407645
16288,300144.XSHE,2016-12-30,0,0.4351530791018984
16289,300274.XSHE,2016-12-30,0,0.39403879615001897
16290,300316.XSHE,2016-12-30,0,0.454933552035448
16291,300347.XSHE,2016-12-30,0,0.44665928276238476
16292,300408.XSHE,2016-12-30,1,0.40884656674164327
16293,300413.XSHE,2016-12-30,0,0.4571964622234627
16294,300433.XSHE,2016-12-30,0,0.37066103317454674
16296,300498.XSHE,2016-12-30,0,0.4487178586375862
16297,300529.XSHE,2016-12-30,0,0.38830940791332386
16301,600009.XSHG,2016-12-30,1,0.39649377057560853
16302,600010.XSHG,2016-12-30,1,0.4037617021364106
16303,600011.XSHG,2016-12-30,1,0.3741885819662983
16306,600018.XSHG,2016-12-30,1,0.47546481969122134
16307,600019.XSHG,2016-12-30,1,0.5289320855057966
16308,600028.XSHG,2016-12-30,1,0.49615387688777624
16309,600029.XSHG,2016-12-30,1,0.4099266758765353
16311,600031.XSHG,2016-12-30,1,0.42658789232420874
16313,600048.XSHG,2016-12-30,0,0.4687540697717932
16314,600050.XSHG,2016-12-30,0,0.4759065579821533
16315,600061.XSHG,2016-12-30,0,0.3794303308007933
16316,600079.XSHG,2016-12-30,0,0.48822710738431574
16317,600085.XSHG,2016-12-30,0,0.4341263475390928
16318,600104.XSHG,2016-12-30,1,0.5216257415194504
16320,600111.XSHG,2016-12-30,1,0.377596528367988
16321,600115.XSHG,2016-12-30,0,0.419454092966317
16322,600132.XSHG,2016-12-30,1,0.44672170615581636
16323,600143.XSHG,2016-12-30,0,0.5018617819936781
16324,600150.XSHG,2016-12-30,1,0.3752630228888566
16326,600176.XSHG,2016-12-30,1,0.4564856192451572
16327,600183.XSHG,2016-12-30,1,0.47714709447220044
16328,600196.XSHG,2016-12-30,1,0.45854710747391875
16329,600276.XSHG,2016-12-30,1,0.5492077015226449
16330,600309.XSHG,2016-12-30,1,0.460787871576277
16331,600332.XSHG,2016-12-30,1,0.36884854700501274
16333,600352.XSHG,2016-12-30,1,0.5166078065758604
16334,600362.XSHG,2016-12-30,1,0.39687144534261454
16335,600383.XSHG,2016-12-30,0,0.48209810247333074
16337,600426.XSHG,2016-12-30,0,0.47094405220415003
16338,600436.XSHG,2016-12-30,0,0.49537444089619426
16339,600438.XSHG,2016-12-30,0,0.44316407401899083
16340,600489.XSHG,2016-12-30,0,0.43466314356585956
16341,600519.XSHG,2016-12-30,1,0.4545733773210002
16342,600547.XSHG,2016-12-30,0,0.4518129844215029
16343,600570.XSHG,2016-12-30,0,0.39620365373173483
16344,600584.XSHG,2016-12-30,0,0.4702352668222787
16345,600585.XSHG,2016-12-30,1,0.4163774282492565
16346,600588.XSHG,2016-12-30,0,0.45518451220242057
16347,600600.XSHG,2016-12-30,1,0.43518741128496663
16348,600606.XSHG,2016-12-30,0,0.4315793057203761
16350,600660.XSHG,2016-12-30,0,0.4671975483273508
16351,600690.XSHG,2016-12-30,1,0.435125115878458
16352,600741.XSHG,2016-12-30,1,0.4896189556340074
16356,600795.XSHG,2016-12-30,1,0.492099472366967
16357,600809.XSHG,2016-12-30,0,0.4898409763812802
16359,600845.XSHG,2016-12-30,0,0.368749806159226
16360,600848.XSHG,2016-12-30,0,0.4371641517142513
16361,600872.XSHG,2016-12-30,1,0.4852746484800982
16362,600886.XSHG,2016-12-30,1,0.39199058129945813
16363,600887.XSHG,2016-12-30,1,0.44811546069484864
16364,600893.XSHG,2016-12-30,1,0.3866504833187172
16365,600900.XSHG,2016-12-30,1,0.4905931740762812
16370,601006.XSHG,2016-12-30,0,0.43532742096280524
16372,601012.XSHG,2016-12-30,1,0.47021908803778223
16373,601021.XSHG,2016-12-30,0,0.45097831760929735
16374,601088.XSHG,2016-12-30,1,0.5300153855575205
16375,601100.XSHG,2016-12-30,0,0.4754559561662448
16376,601111.XSHG,2016-12-30,1,0.42197184406917315
16377,601155.XSHG,2016-12-30,1,0.47993495110606404
16380,601186.XSHG,2016-12-30,1,0.5338194988953051
16383,601225.XSHG,2016-12-30,1,0.4316117883026704
16385,601231.XSHG,2016-12-30,0,0.44226491777207455
16386,601238.XSHG,2016-12-30,1,0.43537793640012845
16393,601390.XSHG,2016-12-30,0,0.4449989825794003
16395,601600.XSHG,2016-12-30,1,0.4217266921630886
16397,601607.XSHG,2016-12-30,1,0.4004454564458417
16398,601618.XSHG,2016-12-30,1,0.44091983240160354
16400,601633.XSHG,2016-12-30,1,0.39750543789374687
16401,601668.XSHG,2016-12-30,0,0.47332439230301915
16402,601669.XSHG,2016-12-30,0,0.4874839616732375
16404,601766.XSHG,2016-12-30,1,0.4602894404547613
16406,601799.XSHG,2016-12-30,0,0.46564787108275923
16407,601800.XSHG,2016-12-30,1,0.4713118385544023
16408,601808.XSHG,2016-12-30,0,0.46414225159094585
16410,601857.XSHG,2016-12-30,1,0.47330921596530084
16411,601877.XSHG,2016-12-30,0,0.40055086802621737
16413,601888.XSHG,2016-12-30,1,0.4422297567001263
16414,601898.XSHG,2016-12-30,1,0.4425796149856515
16415,601899.XSHG,2016-12-30,1,0.4882470182643843
16417,601919.XSHG,2016-12-30,1,0.5024607014547428
16418,601933.XSHG,2016-12-30,1,0.4512524470341684
16420,601966.XSHG,2016-12-30,0,0.41547896373338283
16421,601985.XSHG,2016-12-30,0,0.49103678544212687
16423,601989.XSHG,2016-12-30,1,0.5486602338976734
16425,603019.XSHG,2016-12-30,0,0.3853633534278997
16427,603288.XSHG,2016-12-30,1,0.4055087927253209
16428,603338.XSHG,2016-12-30,0,0.47024039454235805
16429,603369.XSHG,2016-12-30,0,0.4891789477178458
16431,603799.XSHG,2016-12-30,1,0.4711426785555312
16432,603806.XSHG,2016-12-30,0,0.40792726426175235
16433,603899.XSHG,2016-12-30,0,0.4684652358782095
16434,603939.XSHG,2016-12-30,0,0.4419418550285667
16436,603993.XSHG,2016-12-30,1,0.4317420052320839
16438,000002.XSHE,2017-01-26,0,0.36810566770991476
16439,000063.XSHE,2017-01-26,0,0.45217013789235144
16440,000066.XSHE,2017-01-26,1,0.418113996449276
16441,000069.XSHE,2017-01-26,1,0.4169260757178483
16442,000100.XSHE,2017-01-26,0,0.48796330214414674
16443,000157.XSHE,2017-01-26,1,0.3839970263194158
16446,000333.XSHE,2017-01-26,1,0.4794416285212346
16447,000338.XSHE,2017-01-26,0,0.4715037481284273
16449,000538.XSHE,2017-01-26,0,0.4625734370482077
16450,000568.XSHE,2017-01-26,1,0.5004234313857939
16451,000596.XSHE,2017-01-26,1,0.4216665448229431
16452,000625.XSHE,2017-01-26,0,0.4470844038709851
16453,000651.XSHE,2017-01-26,1,0.4589867606546345
16454,000661.XSHE,2017-01-26,0,0.5149756027659724
16455,000703.XSHE,2017-01-26,0,0.49082160118432255
16456,000708.XSHE,2017-01-26,0,0.5523132948961881
16457,000725.XSHE,2017-01-26,0,0.49157219580655837
16458,000768.XSHE,2017-01-26,0,0.5033674690249664
16461,000786.XSHE,2017-01-26,1,0.42379794934574383
16462,000800.XSHE,2017-01-26,1,0.41149324411749577
16463,000858.XSHE,2017-01-26,1,0.5405772338004745
16464,000876.XSHE,2017-01-26,0,0.32677198798894946
16465,000895.XSHE,2017-01-26,0,0.4296935657190977
16466,000938.XSHE,2017-01-26,0,0.3338388181488759
16467,000963.XSHE,2017-01-26,0,0.5145405542905034
16468,000977.XSHE,2017-01-26,1,0.3638048431035208
16469,001979.XSHE,2017-01-26,0,0.4402788896415472
16470,002001.XSHE,2017-01-26,1,0.3527349724885773
16471,002007.XSHE,2017-01-26,1,0.4672627555056454
16472,002008.XSHE,2017-01-26,1,0.42957592181892884
16473,002024.XSHE,2017-01-26,0,0.44653998411395224
16474,002027.XSHE,2017-01-26,0,0.38837638378905615
16475,002032.XSHE,2017-01-26,1,0.44000483869188906
16476,002044.XSHE,2017-01-26,0,0.41126443506322496
16477,002049.XSHE,2017-01-26,0,0.42357351215157224
16478,002050.XSHE,2017-01-26,0,0.46572616014457624
16479,002064.XSHE,2017-01-26,0,0.30581764975793857
16480,002120.XSHE,2017-01-26,1,0.37785350658276523
16483,002157.XSHE,2017-01-26,0,0.4389563397776687
16484,002179.XSHE,2017-01-26,0,0.4409573875629959
16485,002202.XSHE,2017-01-26,0,0.4465458203957603
16486,002230.XSHE,2017-01-26,1,0.44370546913818243
16487,002236.XSHE,2017-01-26,1,0.4385533530585137
16488,002241.XSHE,2017-01-26,1,0.41496913877386793
16490,002271.XSHE,2017-01-26,1,0.4541632554601928
16491,002304.XSHE,2017-01-26,1,0.4937768199810498
16492,002311.XSHE,2017-01-26,0,0.4101872259992227
16493,002352.XSHE,2017-01-26,1,0.3461899191536704
16494,002371.XSHE,2017-01-26,0,0.39604969194693623
16495,002410.XSHE,2017-01-26,1,0.3649657882809364
16496,002414.XSHE,2017-01-26,0,0.3928306876208538
16497,002415.XSHE,2017-01-26,1,0.32292317155749845
16499,002460.XSHE,2017-01-26,1,0.38280198510332786
16500,002466.XSHE,2017-01-26,1,0.4370180289918173
16501,002475.XSHE,2017-01-26,1,0.4626260225048368
16502,002493.XSHE,2017-01-26,0,0.45253114274619016
16503,002555.XSHE,2017-01-26,1,0.3829536400521467
16504,002568.XSHE,2017-01-26,1,0.3137371134612626
16505,002594.XSHE,2017-01-26,0,0.34380899020540484
16506,002600.XSHE,2017-01-26,1,0.4267692532218302
16507,002601.XSHE,2017-01-26,1,0.4264585366980942
16509,002607.XSHE,2017-01-26,0,0.416001686513559
16510,002624.XSHE,2017-01-26,1,0.22414841309896286
16511,002709.XSHE,2017-01-26,1,0.3551751539450337
16512,002714.XSHE,2017-01-26,1,0.30718018804220876
16518,300003.XSHE,2017-01-26,0,0.3810853056955631
16519,300014.XSHE,2017-01-26,1,0.38212188625566923
16520,300015.XSHE,2017-01-26,0,0.4538280937175238
16523,300122.XSHE,2017-01-26,1,0.41518403634101936
16524,300124.XSHE,2017-01-26,0,0.472078666507206
16525,300142.XSHE,2017-01-26,1,0.5141966589846243
16526,300144.XSHE,2017-01-26,0,0.41141667118419206
16527,300274.XSHE,2017-01-26,0,0.3855701191053435
16528,300316.XSHE,2017-01-26,1,0.41469550622557316
16529,300347.XSHE,2017-01-26,1,0.3732865722957078
16531,300413.XSHE,2017-01-26,1,0.4195846386275428
16532,300433.XSHE,2017-01-26,1,0.427337410351841
16534,300498.XSHE,2017-01-26,0,0.44353371664798025
16535,300529.XSHE,2017-01-26,1,0.38483852339644714
16540,600009.XSHG,2017-01-26,0,0.46122488407592505
16541,600010.XSHG,2017-01-26,1,0.41673095335283006
16542,600011.XSHG,2017-01-26,1,0.46853193493974016
16545,600018.XSHG,2017-01-26,1,0.4478140348702335
16547,600028.XSHG,2017-01-26,0,0.5614418398961704
16548,600029.XSHG,2017-01-26,0,0.4749086648155213
16550,600031.XSHG,2017-01-26,1,0.4134274388510786
16552,600048.XSHG,2017-01-26,0,0.42845574794087615
16553,600050.XSHG,2017-01-26,1,0.4300118030676866
16555,600079.XSHG,2017-01-26,1,0.48864762874277884
16556,600085.XSHG,2017-01-26,0,0.4389097727294719
16557,600104.XSHG,2017-01-26,0,0.4928057604742024
16559,600111.XSHG,2017-01-26,0,0.40960863293019
16560,600115.XSHG,2017-01-26,0,0.3979913665945196
16561,600132.XSHG,2017-01-26,0,0.46047752977654566
16563,600150.XSHG,2017-01-26,0,0.41133547007347737
16565,600176.XSHG,2017-01-26,1,0.48871248501409975
16566,600183.XSHG,2017-01-26,1,0.5006167013294629
16567,600196.XSHG,2017-01-26,0,0.4576158899827666
16568,600276.XSHG,2017-01-26,1,0.49694815403698256
16569,600309.XSHG,2017-01-26,1,0.439813340970101
16570,600332.XSHG,2017-01-26,1,0.48197004548210237
16573,600362.XSHG,2017-01-26,0,0.4431166367089206
16574,600383.XSHG,2017-01-26,0,0.4834498106379799
16576,600426.XSHG,2017-01-26,0,0.4451122867522374
16577,600436.XSHG,2017-01-26,1,0.5022854789676112
16578,600438.XSHG,2017-01-26,0,0.441256766558087
16579,600489.XSHG,2017-01-26,0,0.37778837245127916
16580,600519.XSHG,2017-01-26,0,0.47970257295087104
16581,600547.XSHG,2017-01-26,0,0.4418241070335954
16582,600570.XSHG,2017-01-26,0,0.3963151836348825
16583,600584.XSHG,2017-01-26,0,0.4794819968244791
16584,600585.XSHG,2017-01-26,0,0.44406907212173097
16585,600588.XSHG,2017-01-26,0,0.378047008035143
16586,600600.XSHG,2017-01-26,0,0.4535677580095385
16587,600606.XSHG,2017-01-26,0,0.4490333754931111
16589,600660.XSHG,2017-01-26,0,0.47344056215184804
16590,600690.XSHG,2017-01-26,1,0.485449540099075
16591,600741.XSHG,2017-01-26,0,0.4846441571306154
16592,600745.XSHG,2017-01-26,1,0.39160448640441536
16594,600763.XSHG,2017-01-26,0,0.5130576297051923
16595,600795.XSHG,2017-01-26,0,0.5254886249933719
16596,600809.XSHG,2017-01-26,1,0.5070412470535719
16598,600845.XSHG,2017-01-26,1,0.3800208459018601
16599,600848.XSHG,2017-01-26,1,0.34821880749643014
16600,600872.XSHG,2017-01-26,0,0.48045282706831877
16601,600886.XSHG,2017-01-26,0,0.44261261149466613
16602,600887.XSHG,2017-01-26,0,0.48401590370999087
16603,600893.XSHG,2017-01-26,0,0.42808552541474343
16604,600900.XSHG,2017-01-26,0,0.4001423605365473
16609,601006.XSHG,2017-01-26,0,0.43499734337887475
16611,601012.XSHG,2017-01-26,0,0.4642831327013491
16612,601021.XSHG,2017-01-26,0,0.417281206251424
16613,601088.XSHG,2017-01-26,0,0.526660508842392
16614,601100.XSHG,2017-01-26,0,0.4416258299575715
16615,601111.XSHG,2017-01-26,0,0.44365840677032337
16616,601155.XSHG,2017-01-26,1,0.44719960347449905
16619,601186.XSHG,2017-01-26,1,0.47210208971185064
16621,601216.XSHG,2017-01-26,1,0.4436082667207957
16622,601225.XSHG,2017-01-26,0,0.42618311380250806
16624,601231.XSHG,2017-01-26,0,0.4228007048644756
16625,601238.XSHG,2017-01-26,1,0.43687179021146316
16632,601390.XSHG,2017-01-26,0,0.4348556960856935
16634,601600.XSHG,2017-01-26,0,0.40151688965975063
16636,601607.XSHG,2017-01-26,0,0.36077415683695746
16637,601618.XSHG,2017-01-26,0,0.4922766163638428
16639,601633.XSHG,2017-01-26,1,0.3918928050609808
16640,601668.XSHG,2017-01-26,0,0.46229860362793884
16641,601669.XSHG,2017-01-26,0,0.43531913082065643
16643,601766.XSHG,2017-01-26,0,0.45434734662526854
16645,601799.XSHG,2017-01-26,0,0.4576081800595647
16646,601800.XSHG,2017-01-26,1,0.500112624001641
16647,601808.XSHG,2017-01-26,0,0.37274557168607153
16649,601857.XSHG,2017-01-26,0,0.447003759752242
16652,601888.XSHG,2017-01-26,1,0.44203620960906287
16653,601898.XSHG,2017-01-26,0,0.47871376137717475
16654,601899.XSHG,2017-01-26,0,0.5066471898493194
16656,601919.XSHG,2017-01-26,1,0.4805482358283794
16657,601933.XSHG,2017-01-26,1,0.47227596026483026
16659,601966.XSHG,2017-01-26,1,0.428328914868744
16660,601985.XSHG,2017-01-26,0,0.47816930139196123
16662,601989.XSHG,2017-01-26,0,0.5548283929045602
16664,603019.XSHG,2017-01-26,0,0.3954001308657179
16665,603160.XSHG,2017-01-26,1,0.41589941230020344
16666,603288.XSHG,2017-01-26,0,0.398443890056962
16667,603338.XSHG,2017-01-26,0,0.4273048229198954
16668,603369.XSHG,2017-01-26,1,0.4509559691866725
16669,603658.XSHG,2017-01-26,0,0.37656082160795284
16670,603799.XSHG,2017-01-26,1,0.5694615168351276
16671,603806.XSHG,2017-01-26,0,0.3875356522736101
16672,603899.XSHG,2017-01-26,0,0.4494566326528339
16673,603939.XSHG,2017-01-26,0,0.4146635464013548
16675,603993.XSHG,2017-01-26,1,0.4058723889765758
16677,000002.XSHE,2017-02-28,0,0.4430869580582625
16678,000063.XSHE,2017-02-28,1,0.44633679447547725
16679,000066.XSHE,2017-02-28,0,0.45622481380493995
16680,000069.XSHE,2017-02-28,0,0.4103132910252541
16681,000100.XSHE,2017-02-28,0,0.4155865553236592
16682,000157.XSHE,2017-02-28,0,0.45412433211294895
16685,000333.XSHE,2017-02-28,1,0.492336567132916
16686,000338.XSHE,2017-02-28,0,0.4482640148348078
16687,000425.XSHE,2017-02-28,0,0.42877729368286005
16688,000538.XSHE,2017-02-28,1,0.462858430500204
16689,000568.XSHE,2017-02-28,1,0.4918402939172742
16690,000596.XSHE,2017-02-28,0,0.452898971945777
16691,000625.XSHE,2017-02-28,0,0.4458139793154751
16692,000651.XSHE,2017-02-28,1,0.485991373266739
16693,000661.XSHE,2017-02-28,0,0.45942949048029486
16694,000703.XSHE,2017-02-28,0,0.434378040394664
16695,000708.XSHE,2017-02-28,0,0.47743200901467026
16696,000725.XSHE,2017-02-28,1,0.4668180731272485
16697,000768.XSHE,2017-02-28,1,0.47766210588642655
16700,000786.XSHE,2017-02-28,1,0.4549333126485496
16701,000800.XSHE,2017-02-28,0,0.4564396918314103
16702,000858.XSHE,2017-02-28,1,0.5449214957699461
16703,000876.XSHE,2017-02-28,0,0.4060412457993619
16704,000895.XSHE,2017-02-28,1,0.4484098043585705
16705,000938.XSHE,2017-02-28,0,0.30301841858211437
16706,000963.XSHE,2017-02-28,1,0.548319419488324
16707,000977.XSHE,2017-02-28,0,0.4188236365498584
16708,001979.XSHE,2017-02-28,1,0.4418354818277417
16709,002001.XSHE,2017-02-28,0,0.41401856420655053
16710,002007.XSHE,2017-02-28,0,0.3974699055555901
16711,002008.XSHE,2017-02-28,1,0.4869850540134697
16712,002024.XSHE,2017-02-28,0,0.38304629294503056
16713,002027.XSHE,2017-02-28,0,0.3309657681887332
16714,002032.XSHE,2017-02-28,1,0.4571946662332045
16715,002044.XSHE,2017-02-28,1,0.39520584161366545
16717,002050.XSHE,2017-02-28,0,0.4622918792675652
16718,002064.XSHE,2017-02-28,0,0.3557531747693608
16719,002120.XSHE,2017-02-28,0,0.4313365962868545
16722,002157.XSHE,2017-02-28,0,0.442079781132418
16723,002179.XSHE,2017-02-28,0,0.46384264600031067
16724,002202.XSHE,2017-02-28,0,0.4866439859031256
16725,002230.XSHE,2017-02-28,1,0.43018414326286963
16726,002236.XSHE,2017-02-28,1,0.42461108338982095
16727,002241.XSHE,2017-02-28,1,0.40890609951000956
16728,002252.XSHE,2017-02-28,0,0.3699522981259507
16729,002271.XSHE,2017-02-28,1,0.4489314906736791
16730,002304.XSHE,2017-02-28,1,0.46333263067050423
16731,002311.XSHE,2017-02-28,1,0.41752817832581873
16732,002352.XSHE,2017-02-28,0,0.44791787851628273
16733,002371.XSHE,2017-02-28,0,0.45311784934329047
16734,002410.XSHE,2017-02-28,0,0.41534141190565704
16735,002414.XSHE,2017-02-28,0,0.46694166400925446
16736,002415.XSHE,2017-02-28,1,0.47799951467145385
16738,002460.XSHE,2017-02-28,1,0.401521080019316
16739,002466.XSHE,2017-02-28,1,0.5051469112521537
16740,002475.XSHE,2017-02-28,1,0.4543400501435968
16741,002493.XSHE,2017-02-28,0,0.42336433210819185
16742,002555.XSHE,2017-02-28,1,0.4479083975384874
16743,002568.XSHE,2017-02-28,0,0.4485898511758768
16744,002594.XSHE,2017-02-28,0,0.38848062729436356
16746,002601.XSHE,2017-02-28,1,0.45988612441566884
16747,002602.XSHE,2017-02-28,0,0.4906594181887629
16748,002607.XSHE,2017-02-28,0,0.4058107945797362
16749,002624.XSHE,2017-02-28,0,0.3118622905170116
16750,002709.XSHE,2017-02-28,0,0.3513311497177846
16751,002714.XSHE,2017-02-28,1,0.3709331092517399
16757,300003.XSHE,2017-02-28,1,0.4344833104579666
16758,300014.XSHE,2017-02-28,1,0.4799400664777561
16759,300015.XSHE,2017-02-28,0,0.4023806297082044
16762,300122.XSHE,2017-02-28,1,0.5405294757770449
16763,300124.XSHE,2017-02-28,0,0.4422754939017691
16764,300142.XSHE,2017-02-28,1,0.5895539284866104
16765,300144.XSHE,2017-02-28,0,0.45624533019651603
16766,300274.XSHE,2017-02-28,0,0.3993728998186301
16767,300316.XSHE,2017-02-28,1,0.46004320262182596
16768,300347.XSHE,2017-02-28,1,0.4564688210396131
16769,300408.XSHE,2017-02-28,1,0.4285807513856239
