index,stock,tradeDate,return,class,factor
29407,300015.XSHE,29/01/2021,-0.08192557,0,0.97840345
29409,300059.XSHE,29/01/2021,-0.13693182,0,1
29410,300122.XSHE,29/01/2021,0.1044436,1,0.795121
29411,300124.XSHE,29/01/2021,-0.10362585,0,1
29412,300142.XSHE,29/01/2021,0.15681818,1,0.999985
29413,300144.XSHE,29/01/2021,0.22641509,1,1
29414,300347.XSHE,29/01/2021,-0.16016488,0,1
29415,300408.XSHE,29/01/2021,-0.04274379,0,1
29416,300413.XSHE,29/01/2021,-0.20802469,0,1
29417,300433.XSHE,29/01/2021,-0.06437126,0,1
29418,300498.XSHE,29/01/2021,0.07134434,1,0.99999917
29419,600011.XSHG,29/01/2021,-0.03357314,0,1
29420,600018.XSHG,29/01/2021,0.08163265,1,0.99990976
29421,600025.XSHG,29/01/2021,0.00224215,0,1
29422,600061.XSHG,29/01/2021,-0.04598597,0,1
29423,600176.XSHG,29/01/2021,-0.00355082,0,0.6695213
29424,600183.XSHG,29/01/2021,-0.04037632,0,1
29425,600332.XSHG,29/01/2021,0.03998559,1,0.639465
29426,600346.XSHG,29/01/2021,-0.06373057,0,1
29427,600436.XSHG,29/01/2021,-0.00355049,0,1
29428,600438.XSHG,29/01/2021,0.02130435,0,0.95214665
29429,600570.XSHG,29/01/2021,-0.10017502,0,1
29430,600606.XSHG,29/01/2021,0.0445269,1,0.9999995
29431,600655.XSHG,29/01/2021,-0.03250478,0,0.99999905
29432,600760.XSHG,29/01/2021,0.05516524,1,0.9995171
29433,600809.XSHG,29/01/2021,-0.1637733,0,1
29434,600886.XSHG,29/01/2021,-0.03912543,0,1
29438,601012.XSHG,29/01/2021,-0.02873082,1,0.54485995
29439,601021.XSHG,29/01/2021,0.04424479,1,1
29442,601138.XSHG,29/01/2021,-0.03358992,0,1
29443,601155.XSHG,29/01/2021,0.20591716,1,1
29447,601225.XSHG,29/01/2021,0.05615764,1,0.99999976
29449,601238.XSHG,29/01/2021,0.00666667,0,0.9999999
29451,601360.XSHG,29/01/2021,-0.01044868,0,0.95413595
29453,601800.XSHG,29/01/2021,0.01741655,0,0.9999999
29454,601808.XSHG,29/01/2021,0.20547945,1,1
29456,601877.XSHG,29/01/2021,-0.07380373,0,1
29459,601919.XSHG,29/01/2021,0.01853344,1,0.9444343
29460,601985.XSHG,29/01/2021,0.0038835,0,0.99999225
29461,603019.XSHG,29/01/2021,0.04049949,0,0.8200595
29462,603160.XSHG,29/01/2021,-0.00989318,0,0.8602113
29463,603259.XSHG,29/01/2021,-0.136227,0,1
29464,603288.XSHG,29/01/2021,-0.12401725,0,1
29465,603799.XSHG,29/01/2021,-0.09775803,0,1
29466,603833.XSHG,29/01/2021,0.01290107,0,0.99997735
29467,603986.XSHG,29/01/2021,0.05769231,1,1
29468,603993.XSHG,29/01/2021,0.10561056,1,0.6768799
29469,000066.XSHE,29/01/2021,-0.00288684,0,0.6986677
29470,000301.XSHE,29/01/2021,0.04642594,1,0.9999964
29471,000708.XSHE,29/01/2021,0.00824373,0,0.9994167
29472,000800.XSHE,29/01/2021,0.02665441,1,0.9999999
29473,000977.XSHE,29/01/2021,0.20924855,1,1
29474,002049.XSHE,29/01/2021,-0.081582,0,1
29475,002064.XSHE,29/01/2021,-0.07452575,0,1
29476,002129.XSHE,29/01/2021,-0.03595011,0,1
29477,002157.XSHE,29/01/2021,-0.0449827,0,1
29478,002371.XSHE,29/01/2021,-0.10479042,0,1
29479,002414.XSHE,29/01/2021,-0.07858316,1,0.64357454
29480,002459.XSHE,29/01/2021,-0.06776813,1,0.98900676
29481,002466.XSHE,29/01/2021,-0.25070892,0,1
29482,002568.XSHE,29/01/2021,-0.1838223,0,1
29483,002600.XSHE,29/01/2021,-0.01357905,0,0.57753843
29484,002709.XSHE,29/01/2021,-0.12760826,0,1
29485,002791.XSHE,29/01/2021,-0.11590672,0,1
29486,002812.XSHE,29/01/2021,-0.19671137,0,1
29487,002821.XSHE,29/01/2021,-0.10385716,0,1
29488,003816.XSHE,29/01/2021,0.00364964,0,1
29489,300014.XSHE,29/01/2021,-0.1971831,0,1
29490,300274.XSHE,29/01/2021,-0.17480916,0,1
29491,300316.XSHE,29/01/2021,-0.06851021,0,1
29492,300450.XSHE,29/01/2021,-0.06256983,0,1
29493,300529.XSHE,29/01/2021,-0.00330159,0,0.6988008
29494,300558.XSHE,29/01/2021,-0.08402449,0,1
29495,300595.XSHE,29/01/2021,-0.15371346,0,1
29496,300601.XSHE,29/01/2021,0.03482082,0,0.5445418
29497,300628.XSHE,29/01/2021,-0.05620638,0,0.9999999
29498,300676.XSHE,29/01/2021,-0.00719424,0,1
29499,300677.XSHE,29/01/2021,-0.09082757,0,1
29500,300750.XSHE,29/01/2021,-0.09002852,0,1
29501,300759.XSHE,29/01/2021,-0.11082384,0,1
29502,300760.XSHE,29/01/2021,-0.06777582,0,0.9999995
29503,300782.XSHE,29/01/2021,-0.00316456,1,0.53679985
29505,300888.XSHE,29/01/2021,-0.13201303,0,1
29506,300896.XSHE,29/01/2021,0.05594953,0,0.99999964
29507,300999.XSHE,29/01/2021,-0.26591207,0,1
29508,600079.XSHG,29/01/2021,0.09060895,1,0.99999964
29509,600132.XSHG,29/01/2021,-0.10136946,0,1
29510,600143.XSHG,29/01/2021,-0.10017825,0,1
29512,600161.XSHG,29/01/2021,-0.08857143,0,1
29513,600426.XSHG,29/01/2021,0.09097899,1,0.999969
29514,600584.XSHG,29/01/2021,-0.02944063,0,0.99965763
29515,600600.XSHG,29/01/2021,-0.10316477,0,1
29516,600745.XSHG,29/01/2021,-0.04327197,0,1
29517,600763.XSHG,29/01/2021,-0.12814608,0,1
29518,600845.XSHG,29/01/2021,-0.13998198,0,1
29520,600872.XSHG,29/01/2021,-0.22868621,0,1
29522,600989.XSHG,29/01/2021,0.08235294,1,1
29523,601100.XSHG,29/01/2021,-0.18921226,0,1
29524,601231.XSHG,29/01/2021,0.19420989,1,1
29528,601698.XSHG,29/01/2021,-0.0591614,0,1
29529,601799.XSHG,29/01/2021,-0.10782162,0,1
29531,601865.XSHG,29/01/2021,-0.07753706,0,1
29532,601898.XSHG,29/01/2021,0.2382134,1,1
29534,601966.XSHG,29/01/2021,-0.01955307,0,0.74984974
29537,603087.XSHG,29/01/2021,-0.05423497,0,1
29538,603195.XSHG,29/01/2021,-0.13125603,0,1
29539,603233.XSHG,29/01/2021,-0.13158426,0,1
29540,603260.XSHG,29/01/2021,0.05215624,1,0.69576544
29541,603338.XSHG,29/01/2021,-0.01187608,0,0.9999987
29542,603369.XSHG,29/01/2021,-0.11726735,0,1
29543,603392.XSHG,29/01/2021,-0.22966049,0,1
29544,603486.XSHG,29/01/2021,-0.03893164,0,0.9999875
29545,603501.XSHG,29/01/2021,-0.02275788,0,0.99991155
29546,603517.XSHG,29/01/2021,-0.03693434,0,0.9976356
29547,603658.XSHG,29/01/2021,-0.07120181,0,1
29548,603659.XSHG,29/01/2021,-0.11681772,0,1
29549,603806.XSHG,29/01/2021,-0.09497038,0,1
29550,603882.XSHG,29/01/2021,-0.12494408,0,1
29551,603899.XSHG,29/01/2021,-0.17472633,0,1
29552,603939.XSHG,29/01/2021,-0.1320197,0,1
29553,688008.XSHG,29/01/2021,-0.15278254,0,1
29554,688009.XSHG,29/01/2021,0.02604167,0,0.65264606
29555,688012.XSHG,29/01/2021,-0.18756106,0,1
29556,688036.XSHG,29/01/2021,-0.04558252,0,1
29557,688111.XSHG,29/01/2021,-0.19036145,0,1
29558,688126.XSHG,29/01/2021,-0.09111397,0,1
29559,688169.XSHG,29/01/2021,-0.18211921,0,1
29560,688363.XSHG,29/01/2021,-0.1374214,0,1
29561,688396.XSHG,29/01/2021,0.01198203,1,0.8704187
29562,688561.XSHG,29/01/2021,-0.09452996,0,0.99999976
29563,688599.XSHG,29/01/2021,-0.1437659,0,1
29564,688981.XSHG,29/01/2021,-0.01815593,0,0.9999999
29566,000002.XSHE,26/02/2021,-0.09365559,0,1
29567,000063.XSHE,26/02/2021,-0.0768262,0,1
29568,000069.XSHE,26/02/2021,0.26113861,1,1
29569,000100.XSHE,26/02/2021,0.13487242,1,0.9999999
29570,000157.XSHE,26/02/2021,-0.11613352,0,1
29571,000338.XSHE,26/02/2021,-0.12743764,0,1
29572,000425.XSHE,26/02/2021,0.08428571,1,1
29573,000538.XSHE,26/02/2021,-0.07874016,0,1
29574,000568.XSHE,26/02/2021,-0.04332299,0,0.9967758
29575,000625.XSHE,26/02/2021,-0.21818182,0,1
29576,000651.XSHE,26/02/2021,0.06271186,1,0.8272975
29577,000725.XSHE,26/02/2021,0.02955665,1,0.99478394
29578,000768.XSHE,26/02/2021,-0.23397537,0,1
29581,000858.XSHE,26/02/2021,-0.04292857,0,1
29582,000876.XSHE,26/02/2021,-0.16909015,0,1
29583,000895.XSHE,26/02/2021,-0.10947003,0,1
29584,002007.XSHE,26/02/2021,-0.07082749,0,0.999997
29587,002202.XSHE,26/02/2021,-0.06468647,0,1
29588,002241.XSHE,26/02/2021,-0.1515625,0,1
29589,002304.XSHE,26/02/2021,-0.12857143,0,1
29590,002415.XSHE,26/02/2021,0.00611951,1,0.502662
29591,002594.XSHE,26/02/2021,-0.16606681,0,1
29593,600009.XSHG,26/02/2021,-0.06431803,0,1
29597,600019.XSHG,26/02/2021,0.07446809,1,0.9994442
29598,600028.XSHG,26/02/2021,-0.03991131,0,0.999995
29599,600029.XSHG,26/02/2021,0.13179572,1,1
29601,600031.XSHG,26/02/2021,-0.16930187,0,1
29603,600048.XSHG,26/02/2021,-0.08429858,0,1
29604,600050.XSHG,26/02/2021,-0.01385681,1,0.9212528
29605,600085.XSHG,26/02/2021,0.10925926,1,1
29606,600104.XSHG,26/02/2021,-0.07435294,0,1
29608,600111.XSHG,26/02/2021,-0.07588207,0,1
29609,600115.XSHG,26/02/2021,0.15677966,1,1
29610,600196.XSHG,26/02/2021,-0.13575152,0,1
29611,600276.XSHG,26/02/2021,-0.0953831,0,1
29612,600309.XSHG,26/02/2021,-0.19266055,0,1
29613,600352.XSHG,26/02/2021,-0.12454655,0,1
29614,600362.XSHG,26/02/2021,-0.20716846,0,1
29615,600383.XSHG,26/02/2021,-0.05283912,0,1
29616,600406.XSHG,26/02/2021,0.09686509,1,1
29617,600489.XSHG,26/02/2021,-0.10515021,0,1
29618,600519.XSHG,26/02/2021,-0.05359953,0,1
29619,600547.XSHG,26/02/2021,-0.04052229,0,1
29620,600585.XSHG,26/02/2021,-0.03974503,0,0.99999857
29621,600588.XSHG,26/02/2021,-0.03224932,1,0.6522808
29622,600660.XSHG,26/02/2021,-0.02682154,0,1
29623,600690.XSHG,26/02/2021,0.07814661,1,0.9999995
29624,600741.XSHG,26/02/2021,0.06860465,1,0.9976521
29625,600795.XSHG,26/02/2021,0.09569378,1,0.99999845
29627,600887.XSHG,26/02/2021,-0.07380842,0,0.99999976
29628,600893.XSHG,26/02/2021,-0.24243935,0,1
29629,600900.XSHG,26/02/2021,0.08556962,1,0.9470489
29631,601006.XSHG,26/02/2021,0.07350689,1,0.99997056
29633,601088.XSHG,26/02/2021,0.13239437,1,1
29634,601111.XSHG,26/02/2021,0.11866502,1,1
29637,601186.XSHG,26/02/2021,0.02298851,0,0.54019177
29643,601390.XSHG,26/02/2021,0.03502627,1,0.5761716
29645,601600.XSHG,26/02/2021,-0.11294118,0,1
29647,601607.XSHG,26/02/2021,-0.0420127,0,1
29648,601618.XSHG,26/02/2021,0.03323263,1,0.8010157
29650,601633.XSHG,26/02/2021,-0.03008869,0,0.99999964
29651,601668.XSHG,26/02/2021,0.02772277,0,0.9999982
29652,601669.XSHG,26/02/2021,0.06459948,1,0.9999995
29656,601857.XSHG,26/02/2021,-0.01376147,0,0.99999905
29657,601888.XSHG,26/02/2021,-0.0059433,0,0.9999999
29658,601899.XSHG,26/02/2021,-0.21082855,0,1
29660,601933.XSHG,26/02/2021,-0.05686546,0,1
29666,000333.XSHE,26/02/2021,-0.11656639,0,1
29667,000596.XSHE,26/02/2021,-0.10291105,0,1
29668,000661.XSHE,26/02/2021,0.07557256,1,1
29669,000703.XSHE,26/02/2021,-0.18475237,0,1
29670,000786.XSHE,26/02/2021,-0.10752688,0,1
29671,000938.XSHE,26/02/2021,-0.0767799,0,1
29672,000963.XSHE,26/02/2021,0.15829146,1,1
29673,001979.XSHE,26/02/2021,-0.04587869,0,0.9999999
29674,002001.XSHE,26/02/2021,-0.11831181,0,1
29675,002008.XSHE,26/02/2021,-0.01739736,0,1
29676,002027.XSHE,26/02/2021,-0.15251142,0,1
29677,002032.XSHE,26/02/2021,-0.0498008,0,1
29678,002044.XSHE,26/02/2021,-0.03625,1,0.5863861
29679,002050.XSHE,26/02/2021,-0.14722911,0,1
29680,002120.XSHE,26/02/2021,-0.16378797,0,1
29681,002179.XSHE,26/02/2021,-0.01787011,1,0.81009203
29682,002230.XSHE,26/02/2021,0.00248911,0,0.9999999
29683,002236.XSHE,26/02/2021,0.17756563,1,1
29685,002271.XSHE,26/02/2021,0.08320982,1,1
29686,002311.XSHE,26/02/2021,-0.01886792,0,0.5248195
29687,002352.XSHE,26/02/2021,-0.22808689,0,1
29688,002410.XSHE,26/02/2021,-0.06043023,0,0.7271024
29689,002460.XSHE,26/02/2021,-0.0480711,0,0.9998559
29690,002475.XSHE,26/02/2021,-0.27247312,0,1
29691,002493.XSHE,26/02/2021,-0.18157504,0,1
29692,002555.XSHE,26/02/2021,-0.21989343,0,1
29693,002601.XSHE,26/02/2021,-0.29222387,0,1
29694,002602.XSHE,26/02/2021,0.13535032,1,1
29695,002607.XSHE,26/02/2021,-0.13535912,0,0.9999739
29696,002624.XSHE,26/02/2021,-0.16186441,0,1
29697,002714.XSHE,26/02/2021,-0.12177349,0,0.9737626
29699,002841.XSHE,26/02/2021,0.02340192,0,0.9941508
29700,002916.XSHE,26/02/2021,-0.19980002,0,1
29701,002938.XSHE,26/02/2021,-0.13180934,0,1
29702,300003.XSHE,26/02/2021,-0.07917059,0,1
29703,300015.XSHE,26/02/2021,-0.18027117,0,1
29705,300059.XSHE,26/02/2021,-0.10269914,0,0.99955994
29706,300122.XSHE,26/02/2021,-0.01140532,0,1
29707,300124.XSHE,26/02/2021,0.00257943,1,0.5402793
29708,300142.XSHE,26/02/2021,-0.01353416,0,0.60142684
29709,300144.XSHE,26/02/2021,0.06401985,0,0.8586337
29710,300347.XSHE,26/02/2021,0.06779058,1,1
29711,300408.XSHE,26/02/2021,0.1197861,1,1
29712,300413.XSHE,26/02/2021,-0.09399844,0,1
29713,300433.XSHE,26/02/2021,-0.16384,0,1
29714,300498.XSHE,26/02/2021,-0.06879472,0,1
29715,600011.XSHG,26/02/2021,0.0942928,1,0.99991393
29716,600018.XSHG,26/02/2021,0.00209644,1,0.7462959
29717,600025.XSHG,26/02/2021,0.29530201,1,1
29718,600061.XSHG,26/02/2021,-0.00163399,0,1
29719,600176.XSHG,26/02/2021,-0.14476615,0,1
29720,600183.XSHG,26/02/2021,-0.07189542,0,1
29721,600332.XSHG,26/02/2021,-0.03533079,0,0.9604463
29722,600346.XSHG,26/02/2021,-0.18843387,0,1
29723,600436.XSHG,26/02/2021,-0.03539615,0,1
29724,600438.XSHG,26/02/2021,-0.30310771,0,1
29725,600570.XSHG,26/02/2021,-0.0389016,0,0.6227491
29726,600606.XSHG,26/02/2021,-0.0071048,0,1
29727,600655.XSHG,26/02/2021,0.05928854,1,0.99984956
29728,600760.XSHG,26/02/2021,-0.19963009,0,1
29729,600809.XSHG,26/02/2021,0.0629192,1,0.9999999
29730,600886.XSHG,26/02/2021,0.18922156,1,1
29734,601012.XSHG,26/02/2021,-0.15757228,0,1
29735,601021.XSHG,26/02/2021,-0.03311688,0,1
29738,601138.XSHG,26/02/2021,0.04055033,1,0.9999994
29739,601155.XSHG,26/02/2021,-0.04219823,0,1
29743,601225.XSHG,26/02/2021,0.03171642,1,0.9999989
29745,601238.XSHG,26/02/2021,-0.03405866,0,1
29747,601360.XSHG,26/02/2021,-0.13540373,0,1
29749,601800.XSHG,26/02/2021,0.01426534,0,0.99999845
29750,601808.XSHG,26/02/2021,-0.15738636,0,1
29752,601877.XSHG,26/02/2021,0.05954466,1,0.8938399
29755,601919.XSHG,26/02/2021,0.06962025,1,0.55862045
29756,601985.XSHG,26/02/2021,0.06382979,1,0.9999919
29757,603019.XSHG,26/02/2021,-0.062277,0,1
29758,603160.XSHG,26/02/2021,-0.18861777,0,1
29759,603259.XSHG,26/02/2021,-0.02422049,1,0.99997365
29760,603288.XSHG,26/02/2021,-0.074696,0,1
29761,603799.XSHG,26/02/2021,-0.23057981,0,1
29762,603833.XSHG,26/02/2021,0.04012407,1,0.73995763
29763,603986.XSHG,26/02/2021,-0.11231169,0,1
29764,603993.XSHG,26/02/2021,-0.2119403,0,1
29765,000066.XSHE,26/02/2021,-0.13954835,0,1
29766,000301.XSHE,26/02/2021,-0.0056338,1,0.99024487
29767,000708.XSHE,26/02/2021,-0.06150018,0,1
29768,000800.XSHE,26/02/2021,-0.02238138,1,0.9999993
29769,000977.XSHE,26/02/2021,-0.12746973,0,1
29770,002049.XSHE,26/02/2021,-0.03612613,0,1
29771,002064.XSHE,26/02/2021,-0.14348463,0,1
29772,002129.XSHE,26/02/2021,0.07648402,1,0.99999857
29773,002157.XSHE,26/02/2021,-0.08635266,0,1
29774,002371.XSHE,26/02/2021,-0.19988852,0,1
29775,002414.XSHE,26/02/2021,-0.08834012,0,1
29776,002459.XSHE,26/02/2021,-0.13247221,0,0.999997
29777,002466.XSHE,26/02/2021,-0.15894924,0,1
29778,002568.XSHE,26/02/2021,0.11944131,1,0.99998
29779,002600.XSHE,26/02/2021,-0.19567355,0,1
29780,002709.XSHE,26/02/2021,-0.01911058,0,0.9999964
29781,002791.XSHE,26/02/2021,0.08812336,1,0.999992
29782,002812.XSHE,26/02/2021,0.05574946,0,0.6156878
29783,002821.XSHE,26/02/2021,0.09836502,1,1
29784,003816.XSHE,26/02/2021,0.03272727,1,0.9334956
29785,300014.XSHE,26/02/2021,-0.12105263,0,1
29786,300274.XSHE,26/02/2021,-0.1699815,0,1
29787,300316.XSHE,26/02/2021,-0.11901578,0,1
29788,300450.XSHE,26/02/2021,-0.05852205,0,1
29789,300529.XSHE,26/02/2021,-0.03172379,0,0.9999639
29790,300558.XSHE,26/02/2021,-0.10163324,0,1
29791,300595.XSHE,26/02/2021,-0.0328291,0,1
29792,300601.XSHE,26/02/2021,-0.10499837,0,1
29793,300628.XSHE,26/02/2021,-0.09982834,0,1
29794,300676.XSHE,26/02/2021,-0.11007246,0,1
29795,300677.XSHE,26/02/2021,-0.24104082,0,1
29796,300750.XSHE,26/02/2021,-0.0001862,0,1
29797,300759.XSHE,26/02/2021,0.17791749,1,0.9999999
29798,300760.XSHE,26/02/2021,-0.04519139,0,1
29799,300782.XSHE,26/02/2021,-0.03333333,0,1
29801,300888.XSHE,26/02/2021,-0.19015917,0,1
29802,300896.XSHE,26/02/2021,-0.10967826,0,1
29803,300999.XSHE,26/02/2021,-0.13430168,0,1
29804,600079.XSHG,26/02/2021,0.03531786,1,0.99999404
29805,600132.XSHG,26/02/2021,-0.07826735,0,1
29806,600143.XSHG,26/02/2021,-0.13985737,0,1
29808,600161.XSHG,26/02/2021,-0.0692505,0,0.99945825
29809,600426.XSHG,26/02/2021,-0.11792342,0,1
29810,600584.XSHG,26/02/2021,-0.13574317,0,1
29811,600600.XSHG,26/02/2021,0.06291599,1,0.99999976
29812,600745.XSHG,26/02/2021,-0.02797064,0,1
29813,600763.XSHG,26/02/2021,-0.05471698,0,1
29814,600845.XSHG,26/02/2021,0.02043311,1,0.9999999
29816,600872.XSHG,26/02/2021,-0.06577932,0,1
29818,600989.XSHG,26/02/2021,-0.10411899,0,1
29819,601100.XSHG,26/02/2021,-0.05842105,0,1
29820,601231.XSHG,26/02/2021,-0.02272727,0,0.999977
29824,601698.XSHG,26/02/2021,-0.05067155,0,1
29825,601799.XSHG,26/02/2021,-0.01078195,0,0.9981153
29827,601865.XSHG,26/02/2021,-0.1684178,0,1
29828,601898.XSHG,26/02/2021,0.23246493,1,1
29830,601966.XSHG,26/02/2021,0.11111111,1,1
29833,603087.XSHG,26/02/2021,-0.05048389,0,1
29834,603195.XSHG,26/02/2021,-0.05470031,0,1
29835,603233.XSHG,26/02/2021,-0.02463398,0,0.9999925
29836,603260.XSHG,26/02/2021,-0.04506438,0,1
29837,603338.XSHG,26/02/2021,-0.16129594,0,1
29838,603369.XSHG,26/02/2021,-0.00365631,0,0.54635346
29839,603392.XSHG,26/02/2021,-0.02800593,0,0.71752626
29840,603486.XSHG,26/02/2021,0.28591616,1,1
29841,603501.XSHG,26/02/2021,-0.09279808,0,1
29842,603517.XSHG,26/02/2021,-0.11320972,0,1
29843,603658.XSHG,26/02/2021,-0.10628255,0,1
29844,603659.XSHG,26/02/2021,0.08323831,1,0.9999982
29845,603806.XSHG,26/02/2021,-0.04703272,0,1
29846,603882.XSHG,26/02/2021,-0.07208589,0,0.9999684
29847,603899.XSHG,26/02/2021,0.09993561,1,1
29848,603939.XSHG,26/02/2021,0.00681044,0,1
29849,688008.XSHG,26/02/2021,-0.17453466,0,0.9999999
29850,688009.XSHG,26/02/2021,-0.04060914,0,0.9999999
29851,688012.XSHG,26/02/2021,-0.13819639,0,1
29852,688036.XSHG,26/02/2021,0.06495092,1,0.9999999
29853,688111.XSHG,26/02/2021,-0.03571429,0,0.641316
29854,688126.XSHG,26/02/2021,-0.16684378,0,1
29855,688169.XSHG,26/02/2021,0.18117409,1,1
29856,688363.XSHG,26/02/2021,-0.03925234,0,1
29857,688396.XSHG,26/02/2021,-0.08222332,0,1
29858,688561.XSHG,26/02/2021,-0.14925086,0,0.9999989
29860,688981.XSHG,26/02/2021,-0.01522843,0,0.9999602
29862,000002.XSHE,31/03/2021,-0.061,0,1
29864,000069.XSHE,31/03/2021,-0.08635918,0,0.9999999
29865,000100.XSHE,31/03/2021,-0.03640257,0,1
29866,000157.XSHE,31/03/2021,-0.07081039,0,1
29867,000338.XSHE,31/03/2021,-0.05873181,0,1
29868,000425.XSHE,31/03/2021,-0.02766798,0,0.8243114
29869,000538.XSHE,31/03/2021,-0.10754294,0,1
29870,000568.XSHE,31/03/2021,0.13581015,1,1
29871,000625.XSHE,31/03/2021,0.15362932,1,1
29872,000651.XSHE,31/03/2021,-0.04449761,0,1
29873,000725.XSHE,31/03/2021,0.16905901,1,1
29874,000768.XSHE,31/03/2021,-0.00865622,0,1
29877,000858.XSHE,31/03/2021,0.0635122,1,0.99992967
29878,000876.XSHE,31/03/2021,-0.169,0,1
29879,000895.XSHE,31/03/2021,-0.10634146,0,1
29880,002007.XSHE,31/03/2021,0.05861635,1,1
29881,002024.XSHE,31/03/2021,-0.03197674,0,1
29883,002202.XSHE,31/03/2021,-0.13973183,0,1
29884,002241.XSHE,31/03/2021,0.38858195,1,1
29885,002304.XSHE,31/03/2021,0.16879174,1,1
29886,002415.XSHE,31/03/2021,0.12307692,1,1
29887,002594.XSHE,31/03/2021,-0.03610723,0,1
29889,600009.XSHG,31/03/2021,-0.15129534,0,1
29893,600019.XSHG,31/03/2021,0.06806931,1,0.9046879
29894,600028.XSHG,31/03/2021,-0.01154734,1,0.5971146
29895,600029.XSHG,31/03/2021,-0.07569141,0,1
29897,600031.XSHG,31/03/2021,-0.09575403,0,1
29899,600048.XSHG,31/03/2021,-0.01616304,0,0.9999982
29900,600050.XSHG,31/03/2021,-0.00468384,0,0.99947566
29901,600085.XSHG,31/03/2021,0.02103506,1,0.9999969
29902,600104.XSHG,31/03/2021,0.01982715,0,0.652284
29904,600111.XSHG,31/03/2021,0.06433054,1,0.6030509
29905,600115.XSHG,31/03/2021,-0.04395604,0,1
29906,600196.XSHG,31/03/2021,0.51394823,1,1
29907,600276.XSHG,31/03/2021,-0.08676295,0,1
29908,600309.XSHG,31/03/2021,-0.01556638,0,1
29909,600352.XSHG,31/03/2021,-0.06146409,0,1
29910,600362.XSHG,31/03/2021,0.20072333,1,1
29911,600383.XSHG,31/03/2021,-0.02081599,0,1
29912,600406.XSHG,31/03/2021,0.02697495,1,0.99996936
29913,600489.XSHG,31/03/2021,0.0263789,1,0.64776355
29914,600519.XSHG,31/03/2021,-0.00110503,0,0.999998
29915,600547.XSHG,31/03/2021,-0.09150634,0,1
29916,600585.XSHG,31/03/2021,-0.04275674,0,1
29917,600588.XSHG,31/03/2021,-0.07028843,0,0.6865824
29918,600660.XSHG,31/03/2021,0.11393229,1,1
29919,600690.XSHG,31/03/2021,0.06254009,1,0.9999634
29920,600741.XSHG,31/03/2021,-0.0525934,0,1
29923,600887.XSHG,31/03/2021,0.02298276,1,0.9998759
29924,600893.XSHG,31/03/2021,-0.16889669,0,1
29925,600900.XSHG,31/03/2021,-0.06856343,0,1
29927,601006.XSHG,31/03/2021,-0.01854494,0,0.9999993
29929,601088.XSHG,31/03/2021,-0.04427861,0,1
29930,601111.XSHG,31/03/2021,-0.0961326,0,1
29933,601186.XSHG,31/03/2021,-0.03620474,0,1
29939,601390.XSHG,31/03/2021,-0.08798646,0,1
29941,601600.XSHG,31/03/2021,0.17771883,1,1
29943,601607.XSHG,31/03/2021,0.14125446,1,1
29944,601618.XSHG,31/03/2021,-0.0994152,0,1
29946,601633.XSHG,31/03/2021,0.10952539,1,1
29947,601668.XSHG,31/03/2021,-0.04816956,0,1
29948,601669.XSHG,31/03/2021,-0.07281553,0,1
29950,601766.XSHG,31/03/2021,-0.07009346,0,1
29952,601857.XSHG,31/03/2021,-0.01162791,0,1
29953,601888.XSHG,31/03/2021,0.01930868,0,1
29954,601899.XSHG,31/03/2021,0.14656965,1,1
29956,601933.XSHG,31/03/2021,-0.18088235,0,1
29962,000333.XSHE,31/03/2021,-0.02505168,0,1
29963,000596.XSHE,31/03/2021,0.08164819,1,1
29964,000661.XSHE,31/03/2021,0.09910984,1,1
29965,000703.XSHE,31/03/2021,-0.10102389,0,1
29966,000786.XSHE,31/03/2021,0.0695088,1,0.9999931
29967,000938.XSHE,31/03/2021,-0.07913306,0,1
29968,000963.XSHE,31/03/2021,0.42733189,1,1
29969,001979.XSHE,31/03/2021,-0.05297474,0,1
29970,002001.XSHE,31/03/2021,0.02301857,1,0.9996567
29971,002008.XSHE,31/03/2021,-0.05169972,0,1
29972,002027.XSHE,31/03/2021,0.16163793,1,1
29973,002032.XSHE,31/03/2021,0.05380853,1,0.998539
29974,002044.XSHE,31/03/2021,-0.20233463,0,1
29975,002050.XSHE,31/03/2021,0.03879728,1,0.5550925
29976,002120.XSHE,31/03/2021,0.14672365,1,1
29977,002179.XSHE,31/03/2021,0.00857988,1,0.99999785
29978,002230.XSHE,31/03/2021,0.05462446,1,0.7383522
29979,002236.XSHE,31/03/2021,-0.04904743,0,1
29981,002271.XSHE,31/03/2021,0.12900704,1,1
29982,002311.XSHE,31/03/2021,0.06923077,1,1
29983,002352.XSHE,31/03/2021,-0.20168176,0,1
29984,002410.XSHE,31/03/2021,0.10061756,1,1
29985,002460.XSHE,31/03/2021,0.16157437,1,1
29986,002475.XSHE,31/03/2021,0.09252143,1,0.9999968
29987,002493.XSHE,31/03/2021,0.02868555,0,0.9999838
29988,002555.XSHE,31/03/2021,0.00455373,0,0.98626083
29989,002601.XSHE,31/03/2021,0.18439468,1,1
29990,002602.XSHE,31/03/2021,-0.07012623,0,1
29991,002607.XSHE,31/03/2021,-0.09478168,0,1
29992,002624.XSHE,31/03/2021,0.07735086,1,0.9999999
29993,002714.XSHE,31/03/2021,0.13076077,1,0.99999535
29995,002841.XSHE,31/03/2021,0.02302026,1,0.5992799
29996,002916.XSHE,31/03/2021,-0.09826196,0,1
29997,002938.XSHE,31/03/2021,-0.12689076,0,1
