,,PCT_CHG
2018-12-28,600606.SH,-0.6504065040650375
2019-05-31,002271.SZ,-0.6500237760492467
2010-12-31,601939.SH,-0.649350649350644
2016-10-31,600016.SH,-0.6479481641468832
2020-12-31,601601.SH,-0.6468305304010324
2013-01-31,300015.SZ,-0.6466784244562263
2017-06-30,601328.SH,-0.6451612903225823
2015-12-31,600050.SH,-0.6430868167202619
2013-09-30,002179.SZ,-0.642656581499168
2016-02-29,600018.SH,-0.6423982869379063
2014-06-30,601628.SH,-0.6412899121191362
2021-06-30,601668.SH,-0.6410453313472231
2021-09-30,601600.SH,-0.6410256410256387
2014-05-30,000069.SZ,-0.6408821259279773
2011-06-30,600196.SH,-0.6392694063926951
2018-03-30,600079.SH,-0.6385696040868472
2011-10-31,002236.SZ,-0.6341005166744851
2011-12-30,000651.SZ,-0.6321839080459801
2013-08-30,000002.SZ,-0.6302521008403228
2020-08-31,601328.SH,-0.6302521008403117
2016-05-31,600233.SH,-0.6292906178489655
2019-11-29,000166.SZ,-0.6263048016701411
2020-10-30,601988.SH,-0.6250000000000089
2018-01-31,601628.SH,-0.6239737274220003
2014-07-31,002153.SZ,-0.6237816764132598
2015-02-27,600521.SH,-0.6237006237006293
2018-04-27,300498.SZ,-0.6232023010546484
2012-07-31,600837.SH,-0.6230529595015688
2016-09-30,601166.SH,-0.6222775357809573
2018-09-28,600606.SH,-0.6211180124223503
2017-08-31,601166.SH,-0.6193693693693936
2014-02-28,601600.SH,-0.6191950464396356
2012-10-31,600900.SH,-0.6191950464396245
2012-05-31,600029.SH,-0.6185567010309145
2014-08-29,600031.SH,-0.6174684846729672
2010-02-26,601006.SH,-0.6153846153846065
2019-02-28,600886.SH,-0.6150061500615145
2010-03-31,000725.SZ,-0.6147540983606481
2014-05-30,600030.SH,-0.6145741878841093
2014-09-30,000568.SZ,-0.614525139664801
2016-01-29,002007.SZ,-0.6136363636363606
2012-04-27,600900.SH,-0.6134969325153339
2017-09-29,601857.SH,-0.6132389528567317
2010-02-26,601857.SH,-0.6116207951070374
2016-05-31,601006.SH,-0.6116207951070263
2018-03-30,600111.SH,-0.6111535523300238
2021-09-30,600346.SH,-0.6106870229007688
2013-10-31,600519.SH,-0.6105634838899365
2014-11-28,600482.SH,-0.6101694915254252
2013-04-26,600118.SH,-0.6071033598405218
2013-11-29,601668.SH,-0.60606060606061
2011-03-31,601318.SH,-0.6028938906752268
2016-06-30,600886.SH,-0.6024096385542133
2017-10-31,001979.SZ,-0.6017505470459428
2019-06-28,601009.SH,-0.6016847172081841
2017-01-26,002032.SZ,-0.6013745704467444
2016-12-30,600079.SH,-0.5979073243647215
2017-12-29,000001.SZ,-0.5979073243647215
2021-10-29,600489.SH,-0.5973715651134914
2015-12-31,601857.SH,-0.5952380952381042
2012-11-30,600036.SH,-0.5952380952380931
2021-03-31,601888.SH,-0.5943295118703729
2014-01-30,600346.SH,-0.5934718100890191
2010-06-30,601009.SH,-0.5927908160765272
2018-02-28,002007.SZ,-0.5921539600295955
2017-01-26,000425.SZ,-0.591715976331364
2012-05-31,601668.SH,-0.5917159763313529
2017-04-28,601618.SH,-0.5905511811023612
2014-08-29,601989.SH,-0.5893909626719096
2010-10-29,000066.SZ,-0.5888125613346396
2010-03-31,002008.SZ,-0.5872483221476488
2019-07-31,601318.SH,-0.5868412143098967
2015-06-30,600028.SH,-0.5865267446216182
2016-07-29,600703.SH,-0.5850404508710327
2017-09-29,600570.SH,-0.5843396961433656
2013-01-31,000776.SZ,-0.5836575875486361
2014-05-30,002271.SZ,-0.5835764902042295
2015-04-30,300003.SZ,-0.5830094392004548
2018-04-27,600029.SH,-0.5763688760807018
2012-08-31,600161.SH,-0.5747126436781547
2018-07-31,600048.SH,-0.5737704918032605
2014-05-30,600031.SH,-0.5725190839694694
2016-07-29,002304.SZ,-0.5700778642936499
2018-07-31,600845.SH,-0.5692599620493399
2020-04-30,601668.SH,-0.5692599620493288
2019-06-28,002001.SZ,-0.5670103092783485
2017-11-30,000708.SZ,-0.5668016194331993
2017-04-28,000100.SZ,-0.5665722379603388
2014-10-31,600028.SH,-0.5660377358490676
2020-12-31,600036.SH,-0.5656108597285048
2020-05-29,600000.SH,-0.5644402634054524
2012-08-31,601857.SH,-0.5643340857787837
2019-01-31,601600.SH,-0.5633802816901401
2012-03-30,300014.SZ,-0.5602240896358635
2011-11-30,600028.SH,-0.5602240896358524
2018-02-28,600436.SH,-0.5594214763269378
2016-04-29,600000.SH,-0.557724484104849
2019-08-30,002236.SZ,-0.5572755417956765
2017-05-31,601169.SH,-0.5561735261401579
2021-01-29,601727.SH,-0.5555555555555536
2021-09-30,600000.SH,-0.5524861878453247
2013-04-26,002050.SZ,-0.5524861878452914
2015-12-31,601998.SH,-0.5509641873278293
2021-05-31,600900.SH,-0.5508262393590257
2012-02-29,600011.SH,-0.545454545454549
2017-02-28,600118.SH,-0.5454545454545379
2011-03-31,600011.SH,-0.5395683453237154
2017-01-26,002304.SZ,-0.5382436260623402
2021-03-31,601727.SH,-0.5376344086021612
2010-09-30,601186.SH,-0.5369127516778538
2014-11-28,600519.SH,-0.5361245851416951
2010-02-26,000895.SZ,-0.5357142857142838
2021-09-30,600015.SH,-0.5357142857142727
2017-05-31,000338.SZ,-0.5347593582887722
2016-10-31,600079.SH,-0.5342399222923677
2019-08-30,600900.SH,-0.5341880341880212
2020-01-23,000860.SZ,-0.5315110098709219
2017-04-28,600886.SH,-0.5312084993359889
2014-02-28,600655.SH,-0.5312084993359778
2014-10-31,002001.SZ,-0.5305039787798393
2019-03-29,601788.SH,-0.5291005291005235
2012-06-29,600196.SH,-0.5254020945023363
2013-11-29,601398.SH,-0.5235602094240788
2017-02-28,600109.SH,-0.5235602094240677
2016-06-30,601238.SH,-0.5215818630667002
2014-09-30,600585.SH,-0.5211349160393675
2018-09-28,600763.SH,-0.51861455825154
2014-10-31,000963.SZ,-0.517529215358925
2013-01-31,600150.SH,-0.5163511187607384
2017-01-26,600143.SH,-0.5141388174807027
2017-12-29,000002.SZ,-0.5124919923126137
2021-10-29,600016.SH,-0.5115089514066473
2014-10-31,600600.SH,-0.5112474437627634
2018-08-31,002230.SZ,-0.5093919134033786
2012-01-31,000568.SZ,-0.5093833780160817
2020-04-30,601186.SH,-0.5086469989827203
2016-10-31,002044.SZ,-0.5057803468208166
2018-01-31,002252.SZ,-0.5037783375314908
2015-06-30,002252.SZ,-0.5017485175611958
2017-02-28,601788.SH,-0.5000000000000004
2016-11-30,600436.SH,-0.4991680532445919
2018-11-30,000656.SZ,-0.4991680532445808
2017-08-31,601155.SH,-0.4988913525498906
2019-09-30,600570.SH,-0.49798115746970684
2010-06-30,601618.SH,-0.49627791563277013
2016-04-29,000338.SZ,-0.4950495049505066
2016-04-29,300033.SZ,-0.49350649350649034
2019-07-31,600346.SH,-0.49342105263158187
2020-03-31,600489.SH,-0.4932182490752113
2018-10-31,601169.SH,-0.49099836333880154
2021-06-30,002202.SZ,-0.49099836333879043
2011-02-28,000002.SZ,-0.4878048780487809
2019-03-29,601668.SH,-0.4878048780487809
2011-10-31,600741.SH,-0.4873294346978363
2010-05-31,600150.SH,-0.48719157630049414
2017-04-28,600660.SH,-0.48651039363113435
2012-10-31,002001.SZ,-0.4864864864864704
2018-01-31,600161.SH,-0.4862799583188582
2018-06-29,600276.SH,-0.4860107710495054
2017-08-31,000333.SZ,-0.4854368932038833
2015-02-27,600132.SH,-0.4851425106124907
2010-05-31,600763.SH,-0.4846526655896688
2017-08-31,000858.SZ,-0.484218077474885
2020-08-31,600111.SH,-0.4834810636583531
2020-01-23,600522.SH,-0.48192771084337727
2015-08-31,600079.SH,-0.47961630695442237
2010-09-30,000661.SZ,-0.4793863854266389
2012-02-29,601628.SH,-0.4792332268370725
2017-05-31,000776.SZ,-0.47818290496116633
2019-04-30,601600.SH,-0.4773269689737569
2020-03-31,600482.SH,-0.47675804529202503
2021-02-26,600795.SH,-0.4761904761904856
2013-07-31,000728.SZ,-0.47281323877069736
2016-10-31,600118.SH,-0.47125353440150564
2016-05-31,600588.SH,-0.47095761381475976
2017-11-30,000786.SZ,-0.470688917415496
2017-08-31,600763.SH,-0.4706239828693892
2011-01-31,601628.SH,-0.46948356807512415
2012-10-31,002153.SZ,-0.46948356807512415
2020-05-29,000157.SZ,-0.46875000000000666
2021-04-30,600050.SH,-0.4683840749414414
2011-01-31,601788.SH,-0.4682274247491569
2011-10-31,000876.SZ,-0.467532467532461
2013-09-30,600584.SH,-0.4672897196261738
2019-05-31,000786.SZ,-0.46607975142414215
2013-10-31,601939.SH,-0.46511627906975495
2013-02-28,601618.SH,-0.4629629629629761
2014-05-30,002050.SZ,-0.4611837048424494
2014-05-30,000725.SZ,-0.4608294930875556
2017-02-28,600900.SH,-0.46047582501917983
2017-03-31,002050.SZ,-0.4604051565377354
2020-01-23,600547.SH,-0.45984058859595
2020-02-28,300498.SZ,-0.45899632802938184
2018-04-27,000001.SZ,-0.4587155963302836
2016-05-31,000768.SZ,-0.45845272206301857
2014-06-30,601899.SH,-0.45662100456620447
2010-02-26,000783.SZ,-0.4553215708594238
2019-09-30,600887.SH,-0.45375218150086605
2014-08-29,600176.SH,-0.45351473922904395
2021-05-31,000800.SZ,-0.4520795660036381
2014-05-30,600436.SH,-0.4516711833785103
2016-05-31,000069.SZ,-0.4511278195488688
2017-04-28,600426.SH,-0.45045045045044585
2020-08-31,601857.SH,-0.44943820224719877
2014-05-30,601989.SH,-0.4484304932735328
2018-11-30,000166.SZ,-0.4484304932735328
2014-01-30,600028.SH,-0.44642857142858094
2021-01-29,601328.SH,-0.44642857142858094
2017-09-29,601155.SH,-0.4456824512534596
2013-04-26,600085.SH,-0.44365572315882007
2020-06-30,600009.SH,-0.44205000690704654
2016-07-29,601169.SH,-0.44178946480361025
2020-09-30,600886.SH,-0.44150110375277274
2017-07-31,600115.SH,-0.4411764705882337
2019-07-31,601390.SH,-0.44111339266471594
2021-10-29,601998.SH,-0.43859649122806044
2014-05-30,600143.SH,-0.4366812227074468
2021-05-31,601006.SH,-0.43604651162791885
2010-09-30,002129.SZ,-0.43424317617866137
2012-07-31,002007.SZ,-0.4333714205163042
2013-08-30,600745.SH,-0.43140638481450333
2017-10-31,002001.SZ,-0.4301916308173559
2021-11-30,601668.SH,-0.42918454935622075
2010-03-31,002304.SZ,-0.42750267189169966
2011-11-30,600118.SH,-0.42694497153700217
2011-10-31,600482.SH,-0.42408821034775057
2014-10-31,601888.SH,-0.42249801954052923
2018-07-31,601808.SH,-0.41928721174003813
2011-07-29,600196.SH,-0.4178106042079355
2020-01-23,600893.SH,-0.4151291512915045
2021-06-30,600886.SH,-0.4145077720207335
2017-01-26,300014.SZ,-0.4109589041095929
2019-04-30,601872.SH,-0.4098360655737654
2014-10-31,000157.SZ,-0.4089979550102152
2012-11-30,600018.SH,-0.4048582995951455
2019-01-31,601727.SH,-0.4048582995951455
2018-05-31,002311.SZ,-0.4048582995951344
2010-06-30,601006.SH,-0.4040456365433487
2020-03-31,600406.SH,-0.4034291477559293
2016-11-30,000768.SZ,-0.40304523063142694
2020-07-31,601398.SH,-0.40160642570281624
2012-08-31,600018.SH,-0.40160642570281624
2012-05-31,601006.SH,-0.40160642570280514
2018-02-28,002311.SZ,-0.40106951871657914
2015-12-31,601600.SH,-0.4008016032064132
2018-01-31,002271.SZ,-0.4004004004004025
2010-02-26,000708.SZ,-0.3974562798092274
2011-01-31,600030.SH,-0.3971405877680745
2012-07-31,000001.SZ,-0.3957783641160839
2010-09-30,002120.SZ,-0.39564787339266827
2017-07-31,601766.SH,-0.39525691699603405
2017-09-29,600161.SH,-0.393939393939402
2014-05-30,000776.SZ,-0.3937007874015852
2019-11-29,002230.SZ,-0.3928679359323062
2010-09-30,600050.SH,-0.39215686274509665
2020-05-29,600362.SH,-0.390625
2017-10-31,601618.SH,-0.390625
2018-02-28,000963.SZ,-0.39007092198581894
2021-04-30,000728.SZ,-0.3891050583657685
2014-04-30,600276.SH,-0.3882915173237689
2016-08-31,601919.SH,-0.387596899224818
2018-09-28,000656.SZ,-0.38610038610038533
2018-06-29,600763.SH,-0.384984578820291
2013-02-28,601872.SH,-0.3831417624521105
2016-04-29,600809.SH,-0.3831417624520994
2021-01-29,600887.SH,-0.3831417624520994
2019-10-31,000963.SZ,-0.3816793893129611
2018-09-28,600019.SH,-0.3807106598984755
2019-11-29,601989.SH,-0.37735849056603765
2020-10-30,600016.SH,-0.37735849056602655
2014-01-30,600161.SH,-0.37629350893697566
2013-08-30,601988.SH,-0.3759398496240629
2014-10-31,600030.SH,-0.37537537537539745
2015-01-30,601006.SH,-0.37523452157599557
2012-05-31,601618.SH,-0.3745318352059934
2012-09-28,000425.SZ,-0.3741814780168218
2010-02-26,601888.SH,-0.3731343283582156
2015-09-30,000728.SZ,-0.3726708074534235
2016-06-30,600406.SH,-0.37257824143070994
2018-01-31,000166.SZ,-0.3724394785847407
2020-10-30,601390.SH,-0.37105751391464104
2020-03-31,000977.SZ,-0.3703153137041726
2014-12-31,600132.SH,-0.3694581280788034
2014-02-28,600332.SH,-0.3688675765400218
2018-06-29,600588.SH,-0.3658536585365857
2021-09-30,601607.SH,-0.3645833333333237
2017-09-29,000703.SZ,-0.36452004860267895
2016-05-31,601668.SH,-0.3629764065335661
2019-07-31,601186.SH,-0.36270007229168844
2019-10-31,000800.SZ,-0.3614457831325413
2012-02-29,600795.SH,-0.3610108303249149
2013-09-30,601628.SH,-0.3607503607503504
2013-04-26,601390.SH,-0.3571428571428559
2019-04-30,600837.SH,-0.3563791874554356
2021-02-26,600176.SH,-0.3550821127385695
2021-02-26,600436.SH,-0.3550494054597175
2013-11-29,601988.SH,-0.35460992907800915
2016-07-29,601788.SH,-0.35419126328217754
2010-02-26,601939.SH,-0.3539823008849696
2019-11-29,600362.SH,-0.35360678925036026
2013-09-30,600029.SH,-0.35335689045937757
2018-08-31,600036.SH,-0.35223670306445687
2020-06-30,600016.SH,-0.35149384885764245
2016-08-31,002008.SZ,-0.3511852502194879
2013-04-26,000538.SZ,-0.35087719298245723
2018-06-29,002032.SZ,-0.34829721362229504
2010-08-31,601006.SH,-0.34802784222737193
2021-05-31,000786.SZ,-0.34662045060657176
2011-10-31,601607.SH,-0.3443526170798794
2020-05-29,600900.SH,-0.34383954154727503
2018-04-27,600000.SH,-0.34334763948498104
2017-04-28,601390.SH,-0.34052213393871433
2013-04-26,601169.SH,-0.3401360544217802
2015-05-29,000425.SZ,-0.3399048266485516
2016-11-30,600845.SH,-0.3383276945384317
2014-06-30,601919.SH,-0.3333333333333188
2015-01-30,000538.SZ,-0.3325415676959542
2014-07-31,600276.SH,-0.33172496984318345
2010-02-26,002241.SZ,-0.3311258278145601
2012-10-31,000895.SZ,-0.33057851239669533
2017-04-28,600010.SH,-0.3300330033003118
2010-04-30,600183.SH,-0.328947368421062
2016-02-29,601808.SH,-0.3281378178835004
2015-03-31,600606.SH,-0.3273322422258418
2013-11-29,600489.SH,-0.32715376226826187
2011-05-31,600176.SH,-0.32644178454841466
2019-06-28,000728.SZ,-0.3260869565217317
2010-12-31,000728.SZ,-0.3252032520325243
2018-11-30,600606.SH,-0.32414910858995505
2016-05-31,601628.SH,-0.32272936837252075
2017-05-31,600809.SH,-0.32247662044502245
2017-02-28,600438.SH,-0.32102728731941976
2010-04-30,000860.SZ,-0.32043352346415865
2018-03-30,001979.SZ,-0.32007315957933713
2016-11-30,000568.SZ,-0.31976744186045236
2014-09-30,600016.SH,-0.31948881789137795
2020-02-28,000157.SZ,-0.31746031746030523
2014-05-30,600061.SH,-0.31746031746030523
2021-01-29,601988.SH,-0.3144654088050314
2020-04-30,000783.SZ,-0.3129890453833939
2014-02-28,600436.SH,-0.3113827701533678
2020-06-30,600104.SH,-0.31061000282296414
2018-08-31,600606.SH,-0.3095975232198178
2010-08-31,300033.SZ,-0.3091624508150481
2021-08-31,002142.SZ,-0.30864197530865445
2016-05-31,600150.SH,-0.3082342580361108
2014-03-31,002271.SZ,-0.30368763557482303
2020-08-31,600848.SH,-0.30250648228177246
2021-04-30,600886.SH,-0.30211480362537513
2016-09-30,002311.SZ,-0.30084235860408093
2014-04-30,601006.SH,-0.29940119760479833
2014-08-29,600438.SH,-0.29821073558649047
2017-02-28,601169.SH,-0.29732408325073845
2020-10-30,600085.SH,-0.2965159377316562
2021-05-31,002001.SZ,-0.2959712794980751
2011-07-29,600426.SH,-0.2958579881656598
2020-06-30,600036.SH,-0.2956830277942024
2013-02-28,601009.SH,-0.29325513196483133
2010-12-31,601668.SH,-0.2915451895043719
2012-07-31,600085.SH,-0.29100055850161954
2014-04-30,601398.SH,-0.28985507246376274
2014-02-28,601088.SH,-0.28901734104044285
2021-02-26,000066.SZ,-0.28868360277135574
2011-04-29,000069.SZ,-0.2884007918214304
2018-10-31,000002.SZ,-0.288065843621399
2011-06-30,000938.SZ,-0.28797696184305055
2017-09-29,601939.SH,-0.28612303290416197
2014-02-28,000338.SZ,-0.28571428571431134
2014-03-31,600309.SH,-0.28538812785388057
2021-06-30,600521.SH,-0.28472537626907934
2012-10-31,600660.SH,-0.28409090909091717
2016-08-31,600521.SH,-0.28237192416297185
2015-05-29,600741.SH,-0.28169014084508115
2014-11-28,002304.SZ,-0.2814103625227382
2011-07-29,600150.SH,-0.28075403881505645
2017-09-29,000100.SZ,-0.2801120448179151
2018-04-27,002120.SZ,-0.27999999999999137
2017-11-30,601939.SH,-0.27932960893854997
2018-09-28,601618.SH,-0.27932960893854997
2017-02-28,601899.SH,-0.27932960893854997
2020-08-31,000069.SZ,-0.2789400278939924
2012-09-28,600600.SH,-0.27615833077633267
2018-09-28,600362.SH,-0.2756719503790417
2015-01-30,600309.SH,-0.27548209366391463
2015-09-30,601238.SH,-0.27427317608338386
2017-07-31,002311.SZ,-0.2736726874657869
2014-08-29,601169.SH,-0.2721088435374108
2018-05-31,601618.SH,-0.27100271002709064
2020-02-28,002120.SZ,-0.2697235333782855
2012-03-30,002241.SZ,-0.26902382782474366
2010-05-31,600196.SH,-0.26833631484793896
2012-02-29,000069.SZ,-0.2680965147453085
2017-04-28,000338.SZ,-0.2666666666666595
2017-11-30,000425.SZ,-0.26595744680849576
2019-11-29,600521.SH,-0.26553372278278475
2013-10-31,601727.SH,-0.2652519893899252
2014-03-31,601328.SH,-0.26385224274406704
2013-11-29,600600.SH,-0.26379424049240985
2010-03-31,601788.SH,-0.26335590669673836
2017-09-29,000776.SZ,-0.26274303730953186
2016-07-29,002008.SZ,-0.26269702276708884
2019-01-31,600104.SH,-0.2624671916010568
2013-03-29,300033.SZ,-0.26109660574412663
2016-11-30,600426.SH,-0.26064291920069316
2017-07-31,002241.SZ,-0.2593360995850613
2010-02-26,601628.SH,-0.25878003696857554
2016-06-30,000876.SZ,-0.25871659723332163
2019-05-31,601988.SH,-0.25706940874036244
2017-01-26,600061.SH,-0.2562459961563013
2010-12-31,601618.SH,-0.25510204081632404
2019-10-31,002049.SZ,-0.2544529262086592
2013-10-31,600010.SH,-0.2544529262086592
2017-11-30,601988.SH,-0.2538071065989689
2016-09-30,600741.SH,-0.2533248891703477
2019-08-30,600585.SH,-0.252972426005571
2017-09-29,000860.SZ,-0.25278058645096246
2021-08-31,600016.SH,-0.2512562814070307
2011-08-31,600489.SH,-0.2512562814070307
2013-02-28,601166.SH,-0.25100401606426015
2018-09-28,600588.SH,-0.2509860164933597
2013-08-30,601766.SH,-0.24937655860348684
2017-06-30,601186.SH,-0.24875621890547706
2021-05-31,002236.SZ,-0.24824154686470257
2018-09-28,601600.SH,-0.24752475247522554
2020-07-31,600132.SH,-0.24657534246577129
2017-08-31,601857.SH,-0.24600246002461912
2016-05-31,600104.SH,-0.2458210422812246
2011-04-29,600018.SH,-0.24449877750609694
2018-09-28,601919.SH,-0.24449877750609694
2021-11-30,600606.SH,-0.24330900243311193
2011-01-31,000002.SZ,-0.24330900243310083
2021-01-29,000858.SZ,-0.24327565530239958
2016-06-30,600183.SH,-0.24193481980723242
2010-04-30,601111.SH,-0.24057738572575982
2013-11-29,601009.SH,-0.23837902264602917
2016-08-31,000876.SZ,-0.23809523809523725
2018-04-27,000157.SZ,-0.23752969121140222
2010-09-30,000002.SZ,-0.23752969121139111
2021-05-31,600011.SH,-0.23696682464453556
2013-02-28,600104.SH,-0.23696682464453556
2011-12-30,601088.SH,-0.23631350925562566
2019-07-31,000568.SZ,-0.23506123963874526
2017-11-30,000651.SZ,-0.2350176263219539
2020-05-29,002271.SZ,-0.23291925465839247
2019-01-31,002304.SZ,-0.2322635135135087
2021-01-29,600809.SH,-0.2318207253057536
2010-03-31,601668.SH,-0.22988505747125743
2014-06-30,000063.SZ,-0.22813688212928174
2012-08-31,600183.SH,-0.2277904328018221
2014-05-30,000063.SZ,-0.22761760242790974
2011-05-31,600276.SH,-0.2272727272727315
2011-05-31,000656.SZ,-0.22710068130207262
2011-08-31,601166.SH,-0.22455089820357932
2014-01-30,600438.SH,-0.22346368715083775
2014-06-30,601318.SH,-0.2231293696684511
2011-12-30,601328.SH,-0.22271714922047492
2013-02-28,002001.SZ,-0.22148394241416902
2017-01-26,002230.SZ,-0.22148394241415792
2020-10-30,601328.SH,-0.22026431718060735
2018-11-30,601318.SH,-0.22002200220021528
2017-09-29,600030.SH,-0.21941854086668933
2020-06-30,000703.SZ,-0.21857923497268228
2017-02-28,600009.SH,-0.21818181818181737
2018-11-30,600705.SH,-0.21739130434782483
2011-08-31,600161.SH,-0.21586616297895045
2020-10-30,600233.SH,-0.21459227467811592
2021-10-29,600519.SH,-0.21420765027323485
2020-10-30,601169.SH,-0.21367521367521292
2020-03-31,600011.SH,-0.21276595744680327
2012-07-31,601888.SH,-0.2126151665485354
2019-03-29,601628.SH,-0.21141649048626032
2016-05-31,001979.SZ,-0.2111189303307559
2021-09-30,000063.SZ,-0.21084337349397408
2018-08-31,601009.SH,-0.21046167989144937
2012-07-31,600276.SH,-0.2089864158829724
2016-11-30,600763.SH,-0.20870602265952165
2017-04-28,600036.SH,-0.20865936358895887
2013-05-31,600019.SH,-0.2083333333333326
2018-08-31,600999.SH,-0.2065838763540606
2014-12-31,600521.SH,-0.20590253946466408
2016-02-29,601009.SH,-0.20519835841311673
2017-03-31,002001.SZ,-0.20130850528435884
2010-12-31,601009.SH,-0.20080321285140812
2014-04-30,600028.SH,-0.19880715705767882
2014-04-30,600705.SH,-0.1986754966887383
2019-05-31,002129.SZ,-0.19685039370078705
2016-11-30,600161.SH,-0.1966568338249708
2017-03-31,601618.SH,-0.19646365422396617
2018-12-28,600340.SH,-0.19607843137255943
2012-09-28,600010.SH,-0.195694716242667
2013-05-31,601186.SH,-0.1945525291828787
2017-02-28,601628.SH,-0.19440124416795213
2016-06-30,600426.SH,-0.19407529373803856
2011-03-31,002049.SZ,-0.19342359767892114
2020-06-30,601155.SH,-0.1916932907348179
2018-12-28,600845.SH,-0.19147917663954184
2021-03-31,601872.SH,-0.19120458891015435
2011-12-30,600050.SH,-0.19047619047619646
2016-05-31,000001.SZ,-0.18921475875117721
2010-05-31,000066.SZ,-0.18857796495390655
2013-01-31,600406.SH,-0.18714909544604863
2011-10-31,601989.SH,-0.1865671641791189
2021-01-29,000425.SZ,-0.18621973929235924
2020-09-30,601166.SH,-0.18564356435643026
2018-10-31,600018.SH,-0.1848428835489746
2019-06-28,600705.SH,-0.18416206261510082
2013-12-31,600036.SH,-0.18331805682859637
2012-07-31,600763.SH,-0.18248175182483672
2017-07-31,000651.SZ,-0.1813960053492325
2017-03-31,000338.SZ,-0.17746228926353025
2015-02-27,600085.SH,-0.1771479185119551
2021-03-31,600482.SH,-0.17667844522969434
2017-11-30,600655.SH,-0.17667844522967213
2017-02-28,300003.SZ,-0.17605633802814102
2020-03-31,600016.SH,-0.17482517482517723
2013-04-26,601238.SH,-0.17421602787456303
2017-03-31,600028.SH,-0.17391304347826875
2021-05-31,001979.SZ,-0.1721170395869165
2019-01-31,600196.SH,-0.1718951439621863
2019-07-31,601328.SH,-0.171816845975592
2014-09-30,002311.SZ,-0.17178311363793553
2019-03-29,600999.SH,-0.17094017094018144
2017-03-31,600018.SH,-0.16920473773264222
2020-05-29,600061.SH,-0.16750418760467234
2021-04-30,600030.SH,-0.1674340728338164
2016-09-30,600383.SH,-0.16652789342214147
2019-09-30,601390.SH,-0.16638935108153063
2017-04-28,000656.SZ,-0.16611295681062677
2012-08-31,600028.SH,-0.16528925619834212
2013-10-31,000596.SZ,-0.16519823788546661
2021-03-31,600061.SH,-0.16339869281045694
2010-03-31,600161.SH,-0.16339869281044583
2017-08-31,000568.SZ,-0.16254289326350646
2017-05-31,600705.SH,-0.16181229773462036
2015-11-30,601668.SH,-0.16103059581320522
2012-03-30,000963.SZ,-0.1603849238171695
2010-03-31,000338.SZ,-0.15965166908563644
2012-03-30,000895.SZ,-0.15939718881320397
2020-02-28,600872.SH,-0.15847860538827918
2012-09-28,600011.SH,-0.1577287066246047
2018-07-31,001979.SZ,-0.15748031496063408
2019-10-31,600438.SH,-0.15698587127157548
2016-05-31,600196.SH,-0.1553599171413622
2012-09-28,600900.SH,-0.1545595054095794
2012-03-30,600900.SH,-0.15313935681470214
2017-09-29,600028.SH,-0.15216098523231913
2015-05-29,600900.SH,-0.15140045420137804
2013-01-31,600346.SH,-0.1512859304084957
2010-05-31,600161.SH,-0.15082956259426794
2018-01-31,601727.SH,-0.1494768310911887
2017-06-30,600115.SH,-0.1468428781204123
2012-10-31,601169.SH,-0.14556040756913413
2021-06-30,002157.SZ,-0.14329765675612505
2016-11-30,300498.SZ,-0.14258437270013857
2012-04-27,600028.SH,-0.13908205841447474
2021-11-30,000876.SZ,-0.1389854065323326
2016-07-29,601857.SH,-0.13831258644535493
2019-06-28,600760.SH,-0.13759889920881285
2015-09-30,601166.SH,-0.1371742112482699
2012-07-31,000538.SZ,-0.13495276653171517
2012-05-31,000425.SZ,-0.1309757694826441
2011-08-31,600079.SH,-0.13060513713537558
2021-07-30,600426.SH,-0.12924071082389688
2019-05-31,601888.SH,-0.12904890953669979
2019-08-30,600118.SH,-0.12870012870012104
2017-05-31,600011.SH,-0.12820512820510555
2019-07-31,601899.SH,-0.12803793751898773
2010-04-30,002050.SZ,-0.12642225031606058
2017-01-26,000876.SZ,-0.12422360248449671
2017-12-29,600085.SH,-0.12391573729862992
2014-02-28,600809.SH,-0.12277470841004501
2015-11-30,000069.SZ,-0.1223990208078174
2018-01-31,002008.SZ,-0.12145748987852922
2013-02-28,600660.SH,-0.11976047904190823
2016-06-30,601788.SH,-0.1179245283018826
2011-12-30,600000.SH,-0.11764705882353343
2015-02-27,600547.SH,-0.11695906432747094
2021-07-30,600438.SH,-0.11555350127109287
2011-01-31,000895.SZ,-0.11494252873561761
2014-08-29,600196.SH,-0.11455625798475477
2013-11-29,000895.SZ,-0.11074197120707341
2021-04-30,600519.SH,-0.11050273768044017
2012-09-28,000656.SZ,-0.11049723756908492
2020-03-31,600132.SH,-0.10974539069359412
2018-08-31,600383.SH,-0.10917030567686448
2013-11-29,002142.SZ,-0.10869565217390686
2012-03-30,600196.SH,-0.10822510822510178
2012-05-31,600760.SH,-0.1081081081080959
2017-10-31,002179.SZ,-0.10752688172043223
2014-06-30,002202.SZ,-0.10526315789474161
2011-03-31,600340.SH,-0.10395010395010118
2012-02-29,601009.SH,-0.10341261633919352
2018-02-28,000938.SZ,-0.09907529722590347
2017-06-30,601766.SH,-0.09871668311944859
2021-05-31,600183.SH,-0.09835458622174942
2018-09-28,600111.SH,-0.09765625
2017-10-31,002230.SZ,-0.09319664492077884
2020-02-28,601238.SH,-0.09208103130756706
2018-11-30,601186.SH,-0.09090909090908594
2010-03-31,000963.SZ,-0.08798944126704455
2011-02-28,601857.SH,-0.08756567425568518
